x,z,history
0.20485983979009637,-0.40160334588440816,False
0.20058680508811916,-0.397071193061165,False
0.1968803234853485,-0.39213747263049303,False
0.1937780838423887,-0.3868544507789861,False
0.19131201772048004,-0.3812775127649764,False
0.18950803963491136,-0.37546464956806785,False
0.18838584746554238,-0.36947592160438036,False
0.18795878334707586,-0.36337290449534176,False
0.1882337547615115,-0.3572181220282112,False
0.18921121503060492,-0.3510744715482032,False
0.1908852019519063,-0.34500464707438794,False
0.19324343292981383,-0.339070565434262,False
0.19626745461307546,-0.3333328006653495,False
0.19993284475190864,-0.32785003183726064,False
0.20420946372154203,-0.3226785093056819,False
0.20906175291605256,-0.31787154422264385,False
0.21444907699028767,-0.31347902589741344,False
0.22032610671393166,-0.30954697133216685,False
0.2266432389980539,-0.3061171109492347,False
0.23334705046035295,-0.30322651418546426,False
0.24038078071203622,-0.3009072582576035,False
0.2476848413793532,-0.29918614300422264,False
0.2551973467195748,-0.2980844542882734,False
0.26285466155844184,-0.2976177780037262,False
0.2705919621675628,-0.29779586627360066,False
0.2783438056193627,-0.29862255695886636,False
0.28604470310680535,-0.3000957471218985,False
0.2936296926971922,-0.3022074206080965,False
0.30103490700488617,-0.30494372942860903,False
0.3081981313167131,-0.3082851281494925,False
0.31505934778488814,-0.3122065600217161,False
0.32156126141338615,-0.3166776931258612,False
0.32764980370162566,-0.3216632043587944,False
0.3332746099703674,-0.32712310866069555,False
0.33838946657461827,-0.3330131304732247,False
0.34295272440278346,-0.339285114036943,False
0.34692767526631746,-0.3458874687818991,False
0.3502828879964283,-0.35276564574298724,False
0.3529925012818896,-0.35986264064454415,False
0.35503647050420056,-0.36711951904971984,False
0.35640076605463494,-0.37447595876219975,False
0.357077520855689,-0.3818708045033088,False
0.3570651250629091,-0.3892426297684232,False
0.3563682661998664,-0.3965303006945736,False
0.3549979132886823,-0.40367353674726997,False
0.35297124389141626,-0.4106134630595529,False
0.35031151338427713,-0.4172931493301832,False
0.34704786625627115,-0.42365813031029864,False
0.34321508976333803,-0.4296569030778312,False
0.33885331088119436,-0.4352413965150006,False
0.33400763818288925,-0.4403674086642712,False
0.328727751012374,-0.4449950079397842,False
0.32306743911858554,-0.44908889451148754,False
0.3170840967346173,-0.45261871855460706,False
0.31083817590669965,-0.4555593524639423,False
0.3043926046668364,-0.4578911145666531,False
0.29781217636745344,-0.4595999423243168,False
0.29116291712275744,-0.4606775134905144,False
0.28451143879862006,-0.4611213141792552,False
0.27792428533481023,-0.46093465329735583,False
0.2714672803516665,-0.46012662329553544,False
0.26520488397820047,-0.45871200769363807,False
0.2591995666402869,-0.45671113633022825,False
0.25351120717596326,-0.4541496897711787,False
0.24819652211875254,-0.4510584547812435,False
0.24330853233541444,-0.44747303321267456,False
0.2388960724527265,-0.44343350709156026,False
0.23500334769241824,-0.4389840630818914,False
0.2316695418878061,-0.4341725798757553,False
0.2289284796111773,-0.4290501823922249,False
0.22680834452445736,-0.42367076696441675,False
0.22533145529844822,-0.4180905019511819,False
0.22451409974290645,-0.4123673084246778,False
0.22436642715958635,-0.406560325755741,False
0.22489239837579073,-0.4007293670441072,False
0.2260897924347312,-0.39493436941908266,False
0.2279502685049863,-0.38923484426776955,False
0.23045948121597473,-0.3836893324323383,False
0.23359724731970583,-0.3783548693556074,False
0.23733776131112358,-0.3732864650462848,False
0.24164985740081651,-0.3685366035830662,False
0.24649731501693528,-0.36415476668224167,False
0.25183920481183575,-0.360186985618786,False
0.25763027195934246,-0.3566754255187242,False
0.2638213533486238,-0.3536580057337714,False
0.27035982511036316,-0.35116805967102754,False
0.2771900767515007,-0.34923403708419665,False
0.2842540080287574,-0.34787925144190257,False
0.29149154456155607,-0.3471216745767843,False
0.29884116807523636,-0.34697378038979754,False
0.30624045707898045,-0.34744243894122373,False
0.3136266337225618,-0.34852886180693843,False
0.32093711254420676,-0.3502285991192085,False
0.3281100468199599,-0.35253158824929637,False
0.3350848682534528,-0.35542225362810254,False
0.3418028158033453,-0.35887965674458244,False
0.3482074495323925,-0.362877694913349,False
0.35424514547463304,-0.3673853469663049,False
0.35986556765239125,-0.37236696360194366,False
0.36502211352892533,-0.37778259972364286,False
0.36967232935170147,-0.38358838571838666,False
0.37377829202164903,-0.389736934273308,False
0.377306954312106,-0.39617777900256856,False
