x,z,x_0,z_0,history
0.2928437013444273,-0.6141093852136156,0.08297457128364712,-0.2487277682183416,True
0.28577091062901094,-0.7303782122000069,0.08297457128364712,-0.2487277682183416,True
0.2681509707445383,-0.814532664499459,0.08297457128364712,-0.2487277682183416,True
0.2628783484964401,-0.8732290818769929,0.08297457128364712,-0.2487277682183416,True
0.28150307734513674,-0.9248596807490549,0.08297457128364712,-0.2487277682183416,True
0.32040742379916276,-0.9888156367258475,0.08297457128364712,-0.2487277682183416,True
0.3650050259342277,-1.0756888796159938,0.08297457128364712,-0.2487277682183416,True
0.39881854663059785,-1.183230049902627,0.08297457128364712,-0.2487277682183416,True
0.41219425011063404,-1.299334717698412,0.08297457128364712,-0.2487277682183416,True
0.019137785110953997,-0.2631367194518158,0.019137785110953997,-0.2631367194518158,True
0.1257010596711642,-0.3608852390835193,0.019137785110953997,-0.2631367194518158,True
0.1931791344269432,-0.49574738443807526,0.019137785110953997,-0.2631367194518158,True
0.2155837087616975,-0.6317903095543892,0.019137785110953997,-0.2631367194518158,True
0.20615140944785973,-0.7447705867522009,0.019137785110953997,-0.2631367194518158,True
0.18881569980192892,-0.8257063311617072,0.019137785110953997,-0.2631367194518158,True
0.1856324876553021,-0.8828021192473212,0.019137785110953997,-0.2631367194518158,True
0.2065859253480142,-0.9350056457204949,0.019137785110953997,-0.2631367194518158,True
0.2466302826847306,-1.0011124359079324,0.019137785110953997,-0.2631367194518158,True
0.2905810149167049,-1.090415432775935,0.019137785110953997,-0.2631367194518158,True
0.32237502661481227,-1.199411766171392,0.019137785110953997,-0.2631367194518158,True
0.3334292250170677,-1.3154153689222077,0.019137785110953997,-0.2631367194518158,True
-0.03212761967522069,-0.2327623563182457,-0.03212761967522069,-0.2327623563182457,True
0.07728434643674745,-0.3342111991720564,-0.03212761967522069,-0.2327623563182457,True
0.14510138236898126,-0.4715722621676112,-0.03212761967522069,-0.2327623563182457,True
0.16670184247181283,-0.6081069637409292,-0.03212761967522069,-0.2327623563182457,True
0.15677598723459485,-0.7197558994822524,-0.03212761967522069,-0.2327623563182457,True
0.1401825626159048,-0.7984758816853904,-0.03212761967522069,-0.2327623563182457,True
0.13907311424861826,-0.8536416755700248,-0.03212761967522069,-0.2327623563182457,True
0.16280176126042012,-0.9050438688372535,-0.03212761967522069,-0.2327623563182457,True
0.20538355996350144,-0.9716593196461022,-0.03212761967522069,-0.2327623563182457,True
0.25088404341759457,-1.062319072076026,-0.03212761967522069,-0.2327623563182457,True
0.28301565371281723,-1.1727323600223667,-0.03212761967522069,-0.2327623563182457,True
0.2935318322523394,-1.2895255699346342,-0.03212761967522069,-0.2327623563182457,True
-0.0458309380268524,-0.17534050960543915,-0.0458309380268524,-0.17534050960543915,True
0.0718198306778942,-0.27894415433746783,-0.0458309380268524,-0.17534050960543915,True
0.14537943114640753,-0.419057686635443,-0.0458309380268524,-0.17534050960543915,True
0.1703060153034664,-0.5580265666926745,-0.0458309380268524,-0.17534050960543915,True
0.16192162361602647,-0.6709830133899499,-0.0458309380268524,-0.17534050960543915,True
0.14610094805788093,-0.7495103103651279,-0.0458309380268524,-0.17534050960543915,True
0.14603073123057794,-0.8032360704870938,-0.0458309380268524,-0.17534050960543915,True
0.1716998531275478,-0.8527253204283167,-0.0458309380268524,-0.17534050960543915,True
0.21711326344390122,-0.917879519463996,-0.0458309380268524,-0.17534050960543915,True
0.26575318702920675,-1.008159522074777,-0.0458309380268524,-0.17534050960543915,True
0.3005254555471686,-1.119328073753029,-0.0458309380268524,-0.17534050960543915,True
0.3125893358923253,-1.237513637680258,-0.0458309380268524,-0.17534050960543915,True
-0.01356056597244959,-0.1198307043071102,-0.01356056597244959,-0.1198307043071102,True
0.11423172820203559,-0.2226087936652439,-0.01356056597244959,-0.1198307043071102,True
0.19681197454230534,-0.3642296754498779,-0.01356056597244959,-0.1198307043071102,True
0.22820949922761916,-0.5065395599645082,-0.01356056597244959,-0.1198307043071102,True
0.22305401881595158,-0.6232000554996693,-0.01356056597244959,-0.1198307043071102,True
0.2077286817348725,-0.7041059877033635,-0.01356056597244959,-0.1198307043071102,True
0.20693763722706143,-0.7578856823770073,-0.01356056597244959,-0.1198307043071102,True
0.23243402785058964,-0.8053041792740153,-0.01356056597244959,-0.1198307043071102,True
0.2793560256330983,-0.8674971796186282,-0.01356056597244959,-0.1198307043071102,True
0.33119111703080617,-0.955485192740018,-0.01356056597244959,-0.1198307043071102,True
