t,inertial_forces,gravity,Stokes_drag,history_force,velocity
20.9901285744145,-0.0051971200806291,0.0,0.0001878890500744,0.0037862338118298,-0.007469078683648722
20.9951974294192,-0.0056458005279885004,0.0,0.0005175086766698,0.0039110372369457,-0.0073664654617148105
21.0002662844239,-0.0060842463617868,0.0,0.0008453108386579,0.0040294035207352,-0.007252100223035052
21.0053351394286,-0.0065117687255243,0.0,0.0011707395660881,0.0041411717153299,-0.007126196510964992
21.0104039944333,-0.0069276977217238,0.0,0.0014932917017849,0.0042461567458937,-0.006988986130318176
21.0154728494379,-0.0073313842137915,0.0,0.0018124329364474,0.0043441880539918,-0.006840718734774411
21.0205417044426,-0.0077222001200507005,0.0,0.0021276772680453,0.0044351467684151,-0.0066816613722824126
21.0256105594473,-0.0080995402728021,0.0,0.0024384892833171,0.0045189130507893,-0.006512098016637902
21.030679414452,-0.0084628223266432,0.0,0.00274439889892,0.0045953390633272,-0.006332329058050714
21.0357482694567,-0.0088114885376582,0.0,0.0030449037401209,0.0046643233481916,-0.006142670785064361
21.0408171244614,-0.0091450059218906,0.0,0.0033395434684603,0.0047257781969093,-0.005943454825106408
21.0458859794661,-0.0094628677307531,0.0,0.0036278367209202,0.0047796117995024,-0.005735027575610156
21.0509548344708,-0.0097645934737078,0.0,0.0039093492648539,0.0048257677139472,-0.005517749600042067
21.0560236894755,-0.0100497304887328,0.0,0.0041836140479183,0.0048641930226296,-0.005291995014827724
21.0610925444801,-0.010317853670960999,0.0,0.004450223718361,0.0048948084167589,-0.005058150841742497
21.0661613994848,-0.0105685669179624,0.0,0.0047087557786388,0.0049176202692283,-0.004816616356391448
21.0712302544895,-0.0108015032375964,0.0,0.0049588015316887,0.0049326026877014,-0.0045678024031682056
21.0762991094942,-0.011016325461772,0.0,0.0051999842715724,0.0049397465017212,-0.004312130704194597
21.0813679644989,-0.0112127266087124,0.0,0.0054319187820587,0.004939042650837,-0.00405003314608746
21.0864368195036,-0.011390430377293901,0.0,0.0056542726664293,0.0049305226020323,-0.003781951054908684
21.0915056745083,-0.011549191609604,0.0,0.0058666799980482,0.0049142149314754,-0.0035083344558102924
21.096574529513,-0.0116887964087176,0.0,0.0060688494183665,0.0048901730836536,-0.003229641320116153
21.1016433845176,-0.0118090626690354,0.0,0.0062604401974967,0.0048584486473082,-0.002946336803513824
21.1067122395223,-0.0119098400149404,0.0,0.0064412038815327,0.0048191023114555,-0.0026588924706521817
21.111781094527,-0.011991010255007999,0.0,0.0066108371690124,0.0047722331067701,-0.0023677855155412146
21.1168499495317,-0.0120524872579411,0.0,0.0067691188603287,0.0047179303585953,-0.0020734979700258588
21.1219188045364,-0.0120942172044239,0.0,0.006915790097595,0.0046562858599199,-0.00177651591042227
21.1269876595411,-0.0121161784237961,0.0,0.0070506727668006,0.0045874363859793,-0.0014773286560670754
21.1320565145458,-0.0121183815589806,0.0,0.0071735348335407,0.0045115003591581,-0.0011764279672751663
21.1371253695505,-0.0121008692437065,0.0,0.0072842489728762,0.0044286182581935,-0.0008743072383987907
21.1421942245552,-0.0120637161801237,0.0,0.0073826178577999,0.0043389446624982,-0.0005714606931305651
21.1472630795598,-0.012007028760054942,0.0,0.0074685558235372,0.0042426316493354,-0.0002683825774271568
21.1523319345645,-0.01193094494560029,0.0,0.0075419109485944,0.0041398622163604,3.443364338706878e-05
21.1574007895692,-0.011835633899321431,0.0,0.0076026308479976,0.0040308055137238,0.00033649608578142714
21.1624696445739,-0.011721295657442399,0.0,0.0076506157012795,0.0039156771793312,0.0006373152442838664
21.1675384995786,-0.011588160741814799,0.0,0.0076858366382296,0.0037946544962327,0.0009364047816058925
21.1726073545833,-0.0114364896963896,0.0,0.0077082574269666,0.0036679483747519,0.0012332823127502997
21.177676209588,-0.0112665726159541,0.0,0.0077178804902503,0.003535796965037,0.00152747017972167
21.1827450645927,-0.0110787285537026,0.0,0.0077147061878058,0.0033984284545209,0.0018184962177541428
21.1878139195974,-0.0108733050040597,0.0,0.0076987797366324,0.0032560549529489,0.0021058945096746862
21.192882774602,-0.010650677247165799,0.0,0.0076701558365662,0.0031089318579052,0.00238920612976903
21.1979516296067,-0.0104112476198916,0.0,0.0076289088218882,0.002957315449486,0.0026679798734462364
21.2030204846114,-0.0101554448964912,0.0,0.0075751363271001,0.0028014584585727,0.0029417729725134747
21.2080893396161,-0.0098837234170041,0.0,0.0075089539513578,0.0026416172956101,0.003210151796464766
21.2131581946208,-0.0095965624147351,0.0,0.007430503260163,0.0024780699677484,0.003472692535115025
21.2182270496255,-0.0092944650295094,0.0,0.0073399328081068,0.00231109351853,0.0037289818661810437
21.2232959046302,-0.0089779575928995,0.0,0.0072374247033991,0.0021409603018307,0.003978617601371597
21.2283647596349,-0.0086475885837114,0.0,0.0071231689999,0.0019679434783971,0.004221209316013711
21.2334336146395,-0.0083039278092496,0.0,0.0069973902801399,0.0017923459823748,0.0044563789550629935
21.2385024696442,-0.0079475652406385,0.0,0.006860304847756,0.0016144720760283,0.004683761420324667
21.2435713246489,-0.0075791102253527,0.0,0.0067121707864378,0.0014345862344483,0.00490300513198042
21.2486401796536,-0.0071991903564733,0.0,0.0065532571607355,0.0012530024735714,0.005113772570783299
21.2537090346583,-0.0068084503011559,0.0,0.0063838397255331,0.0010700266316773,0.005315740793068566
21.258777889663,-0.0064075509253591,0.0,0.0062042249197157,0.0008859550622622,0.005508601921009284
21.2638467446677,-0.0059971679628707,0.0,0.0060147208088464,0.0007010675956257,0.005692063609891644
21.2689155996724,-0.0055779912016404,0.0,0.0058156778979393,0.0005156838089236,0.005865849485069149
21.2739844546771,-0.0051507227771876996,0.0,0.0056074189679372,0.0003301247061172,0.006029699557184722
21.2790533096817,-0.0047160766474549,0.0,0.0053903198416723,0.0001446714215074,0.006183370601483587
21.2841221646864,-0.004274776887288801,0.0,0.0051647436615803,-4.03775235972015e-05,0.006326636520055225
21.2891910196911,-0.0038275569007558,0.0,0.0049310893958827,-0.0002247186141333,0.00645928866437944
21.2942598746958,-0.0033751577848268,0.0,0.0046897452266279,-0.0004080435925612,0.00658113613799921
21.2993287297005,-0.0029183274833620002,0.0,0.004441127701551,-0.0005900709472355,0.0066920060613375855
21.3043975847052,-0.0024578193158126,0.0,0.0041856579413282,-0.0007704957294183,0.006791743814207975
21.3094664397099,-0.001994390835745,0.0,0.0039237622189143,-0.0009490353488731,0.006880213242127031
21.3145352947146,-0.00152880261666,0.0,0.0036558905338766,-0.0011254046581589,0.0069572968355698156
21.3196041497193,-0.0010618168540515998,0.0,0.0033824831586766,-0.0012993118130447,0.007022895877548266
21.3246730047239,-0.0005941963616544,0.0,0.0031040034046605,-0.0014704938887501,0.0070769305588023685
21.3297418597286,-0.00012670311910750005,0.0,0.0028209156925682,-0.0016386720812091,0.0071193400654333775
21.3348107147333,0.00033990285826719993,0.0,0.0025336892088905,-0.001803577357915,0.007150082631398248
21.339879569738,0.0008048648144419,0.0,0.0022428025735617,-0.001964952106697,0.007169135562918175
21.3449484247427,0.001267430390146561,0.0,0.001948735665066,-0.0021225466477894,0.007176495230000284
21.3500172797474,0.001726852894845,0.0,0.001651978601161,-0.002276114462266,0.007172177028474375
21.3550861347521,0.0021823925169424,0.0,0.001353017719906,-0.0024254035420672,0.007156215309887176
21.3601549897568,0.0026333174921489002,0.0,0.0010523424879748,-0.0025701942367341,0.007128663281226315
21.3652238447614,0.0030789052546535,0.0,0.0007504531129906,-0.0027102524182551,0.007089592874331617
21.3702926997661,0.0035184436796912,0.0,0.0004478319856041,-0.0028453559193378,0.007039094585204682
21.3753615547708,0.0039512320653726,0.0,0.0001449818021516,-0.0029753103659784,0.006977277282558689
21.3804304097755,0.0043765823382579,0.0,-0.0001576091254279,-0.0030999145197689,0.006904267989028711
21.3854992647802,0.004793820165723901,0.0,-0.0004594440584519,-0.003218980162105,0.006820211631285026
21.3905681197849,0.0052022859476083,0.0,-0.0007600361188116,-0.0033323112629783,0.006725270762320369
21.3956369747896,0.005601336027642701,0.0,-0.0010589042543358,-0.0034397505476971,0.00661962525638533
21.4007058297943,0.005990343312805801,0.0,-0.0013555566390322,-0.003541138621432,0.006503471974281582
21.405774684799,0.0063686988007913,0.0,-0.0016495254691036,-0.003636324705046,0.006377024406831624
21.4108435398036,0.0067358119590804994,0.0,-0.0019403267876566,-0.0037251563027801,0.006240512284008415
21.4159123948083,0.007091112279532101,0.0,-0.0022275129578661,-0.0038075066868522,0.006094181168345984
21.420981249813,0.0074340493742662,0.0,-0.0025106078231424,-0.003883270454249,0.005938292012713243
21.4260501048177,0.0077640946344292,0.0,-0.0027891734021016,-0.0039523347785273,0.005773120706794713
21.4311189598224,0.0080807413248492,0.0,-0.00306275432024,-0.004014595238306,0.005598957586322816
21.4361878148271,0.008383506033083899,0.0,-0.0033309327051798,-0.0040699745355394,0.005416106933491036
21.4412566698318,0.0086719286839045,0.0,-0.0035932670136892,-0.004118390656608,0.005224886443309917
21.4463255248365,0.0089455740005238,0.0,-0.0038493662978128,-0.0041597875711756,0.005025626681855549
21.4513943798411,0.009204031336926901,0.0,-0.0040988038734589,-0.0041941181326324,0.004818670511781227
21.4564632348458,0.0094469161249173,0.0,-0.0043412128132804,-0.0042213305098085,0.004604372513053337
21.4615320898505,0.0096738696747988,0.0,-0.0045761967434126,-0.0042414060363881,0.004383098371592202
21.4666009448552,0.0098845603096996,0.0,-0.0048034066054289,-0.0042543252941422,0.004155224265152314
21.4716697998599,0.010078683361287399,0.0,-0.005022477651565,-0.0042600860439577,0.003921136221594584
21.4767386548646,0.010255962021890299,0.0,-0.0052330845795711,-0.0042587086028228,0.003681229472272182
21.4818075098693,0.010416147317575,0.0,-0.0054348861960283,-0.0042501974184557,0.0034359077840376263
21.486876364874,0.010559018885886999,0.0,-0.0056275972944355,-0.0042345786587524,0.003185582786124582
21.4919452198786,0.0106843848313596,0.0,-0.0058109054246387,-0.0042119065222691,0.002930673278600241
21.4970140748833,0.010792082338071,0.0,-0.0059845513768113,-0.0041822312883215,0.0026716045380498297
21.502082929888,0.0108819775773383,0.0,-0.006148258792219,-0.0041456112564337,0.0024088076077561004
21.5071517848927,0.0109539661068878,0.0,-0.0063018034221384,-0.0041021203471203,0.00214271858557613
21.5122206398974,0.0110079727330646,0.0,-0.006444943186963,-0.0040518556476985,0.0018737779008254167
21.5172894949021,0.0110439517856725,0.0,-0.006577482247557,-0.0039949112960453,0.0016024295897573235
21.5223583499068,0.011061886934939999,0.0,-0.0066992181190043,-0.0039313989806852,0.001329120563262603
21.5274272049115,0.011061791310216099,0.0,-0.0068099868511931,-0.0038614299196656,0.001054299874748251
21.5324960599162,0.0110437072757674,0.0,-0.0069096285207325,-0.0037851400734564,0.0007784179836272509
21.5375649149208,0.01100770639071916,0.0,-0.0069980091909744,-0.0037026659895809,0.0005019260203754417
21.5426337699255,0.010953889163375115,0.0,-0.0070750105747223,-0.0036141481915983,0.00022527505061531352
21.5477026249302,0.01088238485285326,0.0,-0.0071405383497691,-0.0035197642410156,-5.108465790633009e-05
21.5527714799349,0.010793351178179405,0.0,-0.0071945004393508,-0.003419658998918,-0.0003267043659009568
21.5578403349396,0.0106869739886515,0.0,-0.0072368578153688,-0.0033140235917538,-0.0006011375887756693
21.5629091899443,0.010563466931435499,0.0,-0.007267540215131,-0.0032030431204089,-0.000873940817198001
21.567978044949,0.010423070969313499,0.0,-0.0072865543834281,-0.0030869031802234,-0.0011446742320579525
