z,u,beta,history,analytical
-2.586394653077228,0.1369978373191872,0.9,False,False
-2.6414243265469564,0.12843490682224631,0.9,False,False
-2.6964540000166846,0.12041010059976724,0.9,False,False
-2.7514836734864128,0.11288960105450697,0.9,False,False
-2.806513346956141,0.10584171580441454,0.9,False,False
-2.861543020425869,0.09923674412673175,0.9,False,False
-2.916572693895598,0.09304685179521006,0.9,False,False
-2.971602367365326,0.08724595378299148,0.9,False,False
-3.026632040835054,0.08180960433684693,0.9,False,False
-3.0816617143047824,0.07671489395953193,0.9,False,False
-3.1366913877745106,0.07194035286612799,0.9,False,False
-3.191721061244239,0.06746586050752265,0.9,False,False
-3.246750734713967,0.06327256077974848,0.9,False,False
-3.3017804081836957,0.059342782561861034,0.9,False,False
-3.356810081653424,0.0556599652474928,0.9,False,False
-3.411839755123152,0.052208588956262285,0.9,False,False
-3.4668694285928803,0.04897410913094105,0.9,False,False
-3.5218991020626085,0.04594289524476109,0.9,False,False
-3.5769287755323367,0.04310217336056824,0.9,False,False
-3.631958449002065,0.040439972299757675,0.9,False,False
-3.686988122471793,0.037945073194140116,0.9,False,False
-3.7420177959415213,0.03560696220814411,0.9,False,False
-3.79704746941125,0.03341578623211925,0.9,False,False
-3.852077142880978,0.031362311360025784,0.9,False,False
-3.9071068163507063,0.02943788397653048,0.9,False,False
-3.9621364898204345,0.027634394289524414,0.9,False,False
-4.017166163290163,0.025944242154384047,0.9,False,False
-4.072195836759891,0.02436030504595416,0.9,False,False
-4.12722551022962,0.022875908043282628,0.9,False,False
-4.182255183699348,0.02148479570061867,0.9,False,False
-4.237284857169076,0.020181105686135285,0.9,False,False
-4.292314530638804,0.018959344077285643,0.9,False,False
-4.347344204108532,0.017814362208685226,0.9,False,False
-4.402373877578261,0.01674133497495341,0.9,False,False
-4.457403551047989,0.015735740497079643,0.9,False,False
-4.512433224517717,0.014793341066625887,0.9,False,False
-4.567462897987445,0.013910165287461532,0.9,False,False
-4.622492571457173,0.013082491339773539,0.9,False,False
-4.677522244926902,0.012306831295824404,0.9,False,False
-4.73255191839663,0.011579916421362316,0.9,False,False
-4.787581591866358,0.010898683400741623,0.9,False,False
-4.842611265336087,0.010260261427704684,0.9,False,False
-4.897640938805815,0.009661960107423685,0.9,False,False
-4.9526706122755435,0.009101258118820163,0.9,False,False
-5.007700285745272,0.008575792589383789,0.9,False,False
-5.062729959215,0.008083349137714323,0.9,False,False
-5.117759632684728,0.007621852541824862,0.9,False,False
-5.172789306154456,0.007189357993881294,0.9,False,False
-5.2278189796241845,0.006784042904524239,0.9,False,False
-5.282848653093913,0.006404199222235891,0.9,False,False
-5.337878326563641,0.006048226235384504,0.9,False,False
-5.392908000033369,0.0057146238266133405,0.9,False,False
-5.447937673503097,0.005401986151147306,0.9,False,False
-5.5029673469728255,0.00510899571237666,0.9,False,False
-5.557997020442554,0.00483441780975167,0.9,False,False
-5.613026693912282,0.0045770953355908145,0.9,False,False
-5.66805636738201,0.004335943898875609,0.9,False,False
-5.723086040851738,0.004109947255483098,0.9,False,False
-5.778115714321467,0.0038981530255984215,0.9,False,False
-5.833145387791196,0.0036996686802599986,0.9,False,False
-5.888175061260924,0.003513657780124177,0.9,False,False
-5.943204734730652,0.0033393364505989453,0.9,False,False
-5.99823440820038,0.0031759700784924935,0.9,False,False
-6.053264081670108,0.003022870216255841,0.9,False,False
-6.108293755139837,0.0028793916807735897,0.9,False,False
-6.163323428609565,0.002744929834476751,0.9,False,False
-6.218353102079293,0.0026189180373198807,0.9,False,False
-6.273382775549021,0.0025008252588848007,0.9,False,False
-6.328412449018749,0.002390153840548024,0.9,False,False
-6.383442122488478,0.0022864373982813455,0.9,False,False
-6.438471795958206,0.002189238857247715,0.9,False,False
-6.493501469427934,0.002098148609909933,0.9,False,False
-6.548531142897662,0.0020127827898901943,0.9,False,False
-6.603560816367391,0.0019327816543062743,0.9,False,False
-6.6585904898371195,0.0018578080677673467,0.9,False,False
-6.713620163306848,0.001787546081640739,0.9,False,False
-6.768649836776576,0.0017216996026025197,0.9,False,False
-6.823679510246304,0.0016599911448609767,0.9,False,False
-6.878709183716032,0.0016021606607947068,0.9,False,False
-6.9337388571857606,0.0015479644450774618,0.9,False,False
-6.988768530655489,0.0014971741076716004,0.9,False,False
-7.043798204125217,0.0014495756113621907,0.9,False,False
-7.098827877594945,0.0014049683697758136,0.9,False,False
-7.153857551064673,0.001363164402082991,0.9,False,False
-7.208887224534402,0.0013239875408220577,0.9,False,False
-7.26391689800413,0.0012872726895061146,0.9,False,False
-7.318946571473858,0.0012528651268845525,0.9,False,False
-7.373976244943586,0.0012206198549271903,0.9,False,False
-7.429005918413314,0.0011904009877833524,0.9,False,False
-7.484035591883043,0.0011620811791408813,0.9,False,False
-7.539065265352772,0.0011355410855718976,0.9,False,False
-7.5940949388225,0.00111066886360377,0.9,False,False
-7.649124612292228,0.0010873596983958995,0.9,False,False
-7.704154285761956,0.0010655153620360823,0.9,False,False
-7.7591839592316845,0.0010450437995950684,0.9,False,False
-7.814213632701413,0.0010258587411948854,0.9,False,False
-7.869243306171141,0.0010078793384561365,0.9,False,False
-7.924272979640869,0.000991029823792212,0.9,False,False
-7.979302653110597,0.0009752391911146353,0.9,False,False
-8.034332326580326,0.0009604408966039918,0.9,False,False
-8.089362000050054,0.0009465725782854547,0.9,False,False
-8.144391673519783,0.0009335757932271523,0.9,False,False
-8.19942134698951,0.0009213957712539101,0.9,False,False
-8.25445102045924,0.0009099811841384681,0.9,False,False
-8.309480693928966,0.0008992839292975285,0.9,False,False
-8.364510367398696,0.0008892589270810928,0.9,False,False
-8.419540040868423,0.0008798639308008406,0.9,False,False
-8.474569714338152,0.0008710593486969834,0.9,False,False
-8.52959938780788,0.0008628080770933423,0.9,False,False
-8.584629061277608,0.0008550753440375363,0.9,False,False
-8.639658734747336,0.0008478285627673658,0.9,False,False
-8.694688408217065,0.0008410371943858771,0.9,False,False
-8.749718081686792,0.0008346726191664021,0.9,False,False
-8.804747755156521,0.0008287080159452352,0.9,False,False
-8.85977742862625,0.0008231182490936955,0.9,False,False
-8.914807102095978,0.0008178797625932543,0.9,False,False
-8.969836775565707,0.0008129704807673496,0.9,False,False
-9.024866449035434,0.0008083697152515609,0.9,False,False
-9.079896122505163,0.0008040580778100961,0.9,False,False
-9.13492579597489,0.0008000173986311983,0.9,False,False
-9.18995546944462,0.000796230649757148,0.9,False,False
-9.244985142914347,0.0007926818733261936,0.9,False,False
-9.300014816384076,0.0007893561143240057,0.9,False,False
-9.355044489853803,0.0007862393575612644,0.9,False,False
-9.410074163323532,0.0007833184686117938,0.9,False,False
-9.46510383679326,0.0007805811384623484,0.9,False,False
-9.520133510262989,0.0007780158316407997,0.9,False,False
-9.575163183732716,0.0007756117376041278,0.9,False,False
-9.630192857202445,0.0007733587251813593,0.9,False,False
-9.685222530672174,0.0007712472998794707,0.9,False,False
-9.740252204141902,0.0007692685638723353,0.9,False,False
-9.79528187761163,0.0007674141785041044,0.9,False,False
-9.850311551081358,0.0007656763291490071,0.9,False,False
-9.905341224551087,0.0007640476922794797,0.9,False,False
-9.960370898020814,0.0007625214046038517,0.9,False,False
-10.015400571490543,0.0007610910341435227,0.9,False,False
-10.07043024496027,0.0007597505531277539,0.9,False,False
-10.12545991843,0.0007584943125918416,0.9,False,False
-10.180489591899727,0.0007573170185716318,0.9,False,False
-10.235519265369456,0.0007562137097940537,0.9,False,False
-10.290548938839184,0.0007551797367696565,0.9,False,False
-10.345578612308913,0.0007542107421990451,0.9,False,False
-10.40060828577864,0.0007533026426106426,0.9,False,False
-10.455637959248369,0.0007524516111524,0.9,False,False
-10.510667632718096,0.0007516540614649335,0.9,False,False
-10.565697306187825,0.0007509066325681321,0.9,False,False
-10.620726979657555,0.0007502061746975402,0.9,False,False
-10.675756653127282,0.0007495497360308339,0.9,False,False
-10.730786326597011,0.0007489345502484499,0.9,False,False
-10.785816000066738,0.0007483580248759482,0.9,False,False
-10.840845673536467,0.0007478177303589809,0.9,False,False
-10.895875347006195,0.0007473113898248285,0.9,False,False
-10.950905020475924,0.0007468368694873563,0.9,False,False
-11.005934693945651,0.0007463921696549567,0.9,False,False
-11.06096436741538,0.0007459754163035834,0.9,False,False
-11.115994040885107,0.0007455848531793662,0.9,False,False
-11.171023714354837,0.0007452188343975242,0.9,False,False
-11.226053387824564,0.0007448758175063887,0.9,False,False
-11.281083061294293,0.0007445543569873079,0.9,False,False
-11.33611273476402,0.0007442530981630394,0.9,False,False
-11.39114240823375,0.0007439707714889609,0.9,False,False
-11.446172081703477,0.0007437061872030407,0.9,False,False
-11.501201755173206,0.000743458230312023,0.9,False,False
-11.556231428642935,0.0007432258558926982,0.9,False,False
-11.611261102112662,0.0007430080846884581,0.9,False,False
-11.666290775582391,0.000742803998982579,0.9,False,False
-11.721320449052119,0.0007426127387308412,0.9,False,False
-11.776350122521848,0.0007424334979371891,0.9,False,False
-11.831379795991575,0.0007422655212571572,0.9,False,False
-11.886409469461304,0.0007421081008147475,0.9,False,False
-11.941439142931031,0.0007419605732193472,0.9,False,False
-11.99646881640076,0.0007418223167701117,0.9,False,False
-12.051498489870488,0.000741692748836036,0.9,False,False
-12.106528163340217,0.0007415713234006695,0.9,False,False
-12.161557836809944,0.0007414575287611305,0.9,False,False
-12.216587510279673,0.0007413508853717228,0.9,False,False
-12.2716171837494,0.0007412509438230659,0.9,False,False
-12.32664685721913,0.0007411572829482248,0.9,False,False
-12.381676530688859,0.0007410695080478568,0.9,False,False
-12.436706204158586,0.0007409872492268958,0.9,False,False
-12.491735877628315,0.0007409101598357652,0.9,False,False
-12.546765551098042,0.0007408379150095515,0.9,False,False
-12.601795224567772,0.0007407702102989796,0.9,False,False
-12.656824898037499,0.000740706760387424,0.9,False,False
-12.711854571507228,0.000740647297888546,0.9,False,False
-12.766884244976955,0.0007405915722194925,0.9,False,False
-12.821913918446684,0.0007405393485449067,0.9,False,False
-12.876943591916412,0.0007404904067873009,0.9,False,False
-12.93197326538614,0.0007404445406996205,0.9,False,False
-12.987002938855868,0.0007404015569960917,0.9,False,False
-13.042032612325597,0.0007403612745376896,0.9,False,False
-13.097062285795324,0.0007403235235687943,0.9,False,False
-13.152091959265054,0.0007402881450018186,0.9,False,False
-13.207121632734783,0.0007402549897467909,0.9,False,False
-13.26215130620451,0.0007402239180830715,0.9,False,False
-13.317180979674239,0.0007401947990705504,0.9,False,False
-13.372210653143966,0.0007401675099978485,0.9,False,False
-13.427240326613695,0.0007401419358651959,0.9,False,False
-13.482270000083423,0.0007401179688998073,0.9,False,False
-13.537299673553152,0.0007400955081017133,0.9,False,False
-13.59232934702288,0.0007400744588181333,0.9,False,False
-13.647359020492608,0.0007400547323445959,0.9,False,False
-13.702388693962336,0.0007400362455511262,0.9,False,False
-13.757418367432065,0.0007400189205319261,0.9,False,False
-13.812448040901792,0.0007400026842770679,0.9,False,False
-13.867477714371521,0.0007399874683648212,0.9,False,False
-13.922507387841248,0.0007399732086733146,0.9,False,False
-13.977537061310978,0.000739959845110318,0.9,False,False
-14.032566734780705,0.0007399473213600051,0.9,False,False
-14.087596408250434,0.000739935584645632,0.9,False,False
-14.142626081720163,0.0007399245855071283,0.9,False,False
-14.19765575518989,0.0007399142775926665,0.9,False,False
-14.25268542865962,0.0007399046174633282,0.9,False,False
-14.307715102129347,0.000739895564410048,0.9,False,False
-14.362744775599076,0.0007398870802820592,0.9,False,False
-14.417774449068803,0.0007398791293261216,0.9,False,False
-14.472804122538532,0.0007398716780358531,0.9,False,False
-14.52783379600826,0.0007398646950105285,0.9,False,False
-14.582863469477989,0.0007398581508227536,0.9,False,False
-14.637893142947716,0.0007398520178944533,0.9,False,False
-14.692922816417445,0.000739846270380655,0.9,False,False
-14.747952489887172,0.0007398408840605733,0.9,False,False
-14.802982163356901,0.0007398358362355416,0.9,False,False
-14.858011836826629,0.000739831105633356,0.9,False,False
-14.913041510296358,0.0007398266723186317,0.9,False,False
-14.968071183766085,0.0007398225176087927,0.9,False,False
-15.023100857235814,0.0007398186239953411,0.9,False,False
-15.078130530705543,0.0007398149750700735,0.9,False,False
-15.13316020417527,0.0007398115554559353,0.9,False,False
-15.188189877645,0.0007398083507422189,0.9,False,False
-15.243219551114727,0.0007398053474238362,0.9,False,False
-15.298249224584456,0.0007398025328444051,0.9,False,False
-15.353278898054183,0.000739799895142915,0.9,False,False
-15.408308571523913,0.000739797423203742,0.9,False,False
-15.46333824499364,0.0007397951066098067,0.9,False,False
-15.518367918463369,0.0007397929355986752,0.9,False,False
-15.573397591933096,0.0007397909010214189,0.9,False,False
-15.628427265402825,0.0007397889943040595,0.9,False,False
-15.683456938872553,0.000739787207411437,0.9,False,False
-15.738486612342282,0.0007397855328133493,0.9,False,False
-15.793516285812009,0.000739783963452818,0.9,False,False
-15.848545959281738,0.0007397824927163497,0.9,False,False
-15.903575632751467,0.0007397811144060661,0.9,False,False
-15.958605306221195,0.0007397798227135848,0.9,False,False
-16.013634979690924,0.0007397786121955426,0.9,False,False
-16.068664653160653,0.0007397774777506558,0.9,False,False
-16.12369432663038,0.0007397764145982234,0.9,False,False
-16.178724000100107,0.00073977541825798,0.9,False,False
-16.233753673569836,0.0007397744845312158,0.9,False,False
-16.288783347039566,0.0007397736094830826,0.9,False,False
-16.34381302050929,0.0007397727894260113,0.9,False,False
-16.39884269397902,0.0007397720209041727,0.9,False,False
-16.45387236744875,0.0007397713006789141,0.9,False,False
0.0,3.3441334907840283,0.8,True,False
-0.02455669524217425,3.2677680053414955,0.8,True,False
-0.0491133904843485,3.193149440427574,0.8,True,False
-0.07367008572652275,3.120237833861501,0.8,True,False
-0.098226780968697,3.0489941376288234,0.8,True,False
-0.12278347621087124,2.979380196969122,0.8,True,False
-0.1473401714530455,2.9113587299421257,0.8,True,False
-0.17189686669521975,2.8448933074612635,0.8,True,False
-0.196453561937394,2.779948333783964,0.8,True,False
-0.22101025717956824,2.7164890274482603,0.8,True,False
-0.24556695242174248,2.654481402645475,0.8,True,False
-0.2701236476639167,2.593892251019029,0.8,True,False
-0.294680342906091,2.534689123879615,0.8,True,False
-0.31923703814826526,2.4768403148272067,0.8,True,False
-0.3437937333904395,2.4203148427706123,0.8,True,False
-0.36835042863261375,2.3650824353354616,0.8,True,False
-0.392907123874788,2.311113512651753,0.8,True,False
-0.41746381911696223,2.25837917151227,0.8,True,False
-0.4420205143591365,2.2068511698933904,0.8,True,False
-0.4665772096013107,2.1565019118299884,0.8,True,False
-0.49113390484348496,2.107304432636342,0.8,True,False
-0.5156906000856593,2.059232384465117,0.8,True,False
-0.5402472953278334,2.012260022196706,0.8,True,False
-0.5648039905700077,1.9663621896513575,0.8,True,False
-0.589360685812182,1.9215143061167113,0.8,True,False
-0.6139173810543562,1.8776923531835332,0.8,True,False
-0.6384740762965305,1.8348728618825858,0.8,True,False
-0.6630307715387047,1.7930329001157579,0.8,True,False
-0.687587466780879,1.7521500603747147,0.8,True,False
-0.7121441620230532,1.7122024477404942,0.8,True,False
-0.7367008572652275,1.6731686681576234,0.8,True,False
-0.7612575525074017,1.6350278169764707,0.8,True,False
-0.785814247749576,1.5977594677577023,0.8,True,False
-0.8103709429917503,1.5613436613328473,0.8,True,False
-0.8349276382339245,1.5257608951151078,0.8,True,False
-0.8594843334760988,1.4909921126546946,0.8,True,False
-0.884041028718273,1.4570186934330918,0.8,True,False
-0.9085977239604472,1.423822442890787,0.8,True,False
-0.9331544192026214,1.3913855826831245,0.8,True,False
-0.9577111144447957,1.3596907411590604,0.8,True,False
-0.9822678096869699,1.3287209440577303,0.8,True,False
-1.0068245049291442,1.298459605417834,0.8,True,False
-1.0313812001713185,1.2688905186949775,0.8,True,False
-1.0559378954134928,1.2399978480822145,0.8,True,False
-1.0804945906556669,1.2117661200291354,0.8,True,False
-1.1050512858978412,1.1841802149549618,0.8,True,False
-1.1296079811400155,1.1572253591512165,0.8,True,False
-1.1541646763821898,1.1308871168696195,0.8,True,False
-1.178721371624364,1.105151382590986,0.8,True,False
-1.2032780668665382,1.0800043734709721,0.8,True,False
-1.2278347621087125,1.0554326219586372,0.8,True,False
-1.2523914573508867,1.0314229685838585,0.8,True,False
-1.276948152593061,1.0079625549097404,0.8,True,False
-1.3015048478352351,0.9850388166462418,0.8,True,False
-1.3260615430774094,0.9626394769213367,0.8,True,False
-1.3506182383195837,0.9407525397060992,0.8,True,False
-1.375174933561758,0.9193662833901994,0.8,True,False
-1.3997316288039323,0.8984692545043607,0.8,True,False
-1.4242883240461064,0.8780502615864215,0.8,True,False
-1.4488450192882807,0.8580983691877186,0.8,True,False
-1.473401714530455,0.8386028920165749,0.8,True,False
-1.4979584097726293,0.8195533892157634,0.8,True,False
-1.5225151050148034,0.800939658770876,0.8,True,False
-1.5470718002569777,0.7827517320466064,0.8,True,False
-1.571628495499152,0.7649798684480195,0.8,True,False
-1.5961851907413263,0.7476145502039493,0.8,True,False
-1.6207418859835006,0.7306464772697284,0.8,True,False
-1.6452985812256746,0.7140665623465253,0.8,True,False
-1.669855276467849,0.6978659260146141,0.8,True,False
-1.6944119717100232,0.6820358919779778,0.8,True,False
-1.7189686669521975,0.6665679824176932,0.8,True,False
-1.7435253621943716,0.6514539134516113,0.8,True,False
-1.768082057436546,0.6366855906979012,0.8,True,False
-1.7926387526787202,0.6222551049400815,0.8,True,False
-1.8171954479208945,0.6081547278912169,0.8,True,False
-1.8417521431630688,0.5943769080550131,0.8,True,False
-1.8663088384052429,0.5809142666815914,0.8,True,False
-1.8908655336474172,0.5677595938157783,0.8,True,False
-1.9154222288895915,0.5549058444357952,0.8,True,False
-1.9399789241317658,0.5423461346802757,0.8,True,False
-1.9645356193739398,0.530073738161596,0.8,True,False
-1.9890923146161141,0.5180820823635376,0.8,True,False
-2.0136490098582884,0.5063647451213592,0.8,True,False
-2.0382057051004625,0.49491545118238783,0.8,True,False
-2.062762400342637,0.48372806884528974,0.8,True,False
-2.087319095584811,0.4727966066762212,0.8,True,False
-2.1118757908269856,0.4621152103000984,0.8,True,False
-2.1364324860691597,0.45167815926527166,0.8,True,False
-2.1609891813113338,0.44147986397992073,0.8,True,False
-2.1855458765535083,0.431514862718533,0.8,True,False
-2.2101025717956824,0.4217778186968629,0.8,True,False
-2.234659267037857,0.41226351721380006,0.8,True,False
-2.259215962280031,0.4029668628586228,0.8,True,False
-2.283772657522205,0.3938828767821367,0.8,True,False
-2.3083293527643796,0.3850066940302369,0.8,True,False
-2.3328860480065536,0.3763335609384705,0.8,True,False
-2.357442743248728,0.3678588325861956,0.8,True,False
-2.3819994384909022,0.3595779703089833,0.8,True,False
-2.4065561337330763,0.35148653926792245,0.8,True,False
-2.431112828975251,0.34358020607452844,0.8,True,False
-2.455669524217425,0.335854736469987,0.8,True,False
-2.480226219459599,0.32830599305748265,0.8,True,False
-2.5047829147017735,0.32092993308640616,0.8,True,False
-2.5293396099439476,0.31372260628724735,0.8,True,False
-2.553896305186122,0.30668015275601684,0.8,True,False
-2.578453000428296,0.2997988008870651,0.8,True,False
-2.6030096956704702,0.2930748653531867,0.8,True,False
-2.6275663909126448,0.2865047451319345,0.8,True,False
-2.652123086154819,0.28008492157708137,0.8,True,False
-2.6766797813969934,0.273811956534199,0.8,True,False
-2.7012364766391674,0.2676824904993461,0.8,True,False
-2.7257931718813415,0.26169324081987483,0.8,True,False
-2.750349867123516,0.25584099993639847,0.8,True,False
-2.77490656236569,0.25012263366497345,0.8,True,False
-2.7994632576078646,0.24453507951857806,0.8,True,False
-2.8240199528500387,0.23907534506699002,0.8,True,False
-2.848576648092213,0.23374050633418078,0.8,True,False
-2.8731333433343873,0.22852770623237315,0.8,True,False
-2.8976900385765614,0.22343415303191927,0.8,True,False
-2.9222467338187355,0.2184571188661822,0.8,True,False
-2.94680342906091,0.2135939382706194,0.8,True,False
-2.971360124303084,0.20884200675528575,0.8,True,False
-2.9959168195452586,0.20419877940999157,0.8,True,False
-3.0204735147874326,0.19966176954136894,0.8,True,False
-3.0450302100296067,0.1952285473411162,0.8,True,False
-3.0695869052717812,0.190896738584707,0.8,True,False
-3.0941436005139553,0.1866640233598682,0.8,True,False
-3.11870029575613,0.18252813482414412,0.8,True,False
-3.143256990998304,0.1784868579908827,0.8,True,False
-3.167813686240478,0.17453802854299336,0.8,True,False
-3.1923703814826525,0.1706795316738406,0.8,True,False
-3.2169270767248266,0.16690930095465398,0.8,True,False
-3.241483771967001,0.16322531722784592,0.8,True,False
-3.266040467209175,0.15962560752564647,0.8,True,False
-3.2905971624513493,0.15610824401347487,0.8,True,False
-3.3151538576935238,0.15267134295748208,0.8,True,False
-3.339710552935698,0.14931306371571243,0.8,True,False
-3.3642672481778724,0.14603160775234214,0.8,True,False
-3.3888239434200464,0.1428252176744688,0.8,True,False
-3.4133806386622205,0.1396921762909345,0.8,True,False
-3.437937333904395,0.13663080569267924,0.8,True,False
-3.462494029146569,0.1336394663541323,0.8,True,False
-3.487050724388743,0.13071655625515965,0.8,True,False
-3.5116074196309177,0.12786051002309737,0.8,True,False
-3.536164114873092,0.1250697980944124,0.8,True,False
-3.5607208101152663,0.12234292589553997,0.8,True,False
-3.5852775053574404,0.11967843304246115,0.8,True,False
-3.6098342005996145,0.11707489255858955,0.8,True,False
-3.634390895841789,0.11453091011055026,0.8,True,False
-3.658947591083963,0.11204512326144107,0.8,True,False
-3.6835042863261376,0.10961620074117479,0.8,True,False
-3.7080609815683117,0.10724284173351473,0.8,True,False
-3.7326176768104857,0.10492377517941823,0.8,True,False
-3.7571743720526602,0.10265775909631766,0.8,True,False
-3.7817310672948343,0.10044357991297356,0.8,True,False
-3.806287762537009,0.09828005181954248,0.8,True,False
-3.830844457779183,0.09616601613251394,0.8,True,False
-3.855401153021357,0.09410034067417361,0.8,True,False
-3.8799578482635315,0.09208191916626267,0.8,True,False
-3.9045145435057056,0.09010967063750759,0.8,True,False
-3.9290712387478797,0.0881825388447025,0.8,True,False
-3.953627933990054,0.08629949170703556,0.8,True,False
-3.9781846292322283,0.08445952075335501,0.8,True,False
-4.002741324474402,0.08266164058207975,0.8,True,False
-4.027298019716577,0.08090488833346458,0.8,True,False
-4.051854714958751,0.07918832317393822,0.8,True,False
-4.076411410200925,0.0775110257922372,0.8,True,False
-4.1009681054430995,0.07587209790706585,0.8,True,False
-4.125524800685274,0.07427066178601974,0.8,True,False
-4.150081495927449,0.07270585977551326,0.8,True,False
-4.174638191169622,0.07117685384146108,0.8,True,False
-4.199194886411797,0.06968282512046638,0.8,True,False
-4.223751581653971,0.06822297348127655,0.8,True,False
-4.248308276896145,0.06679651709627063,0.8,True,False
-4.272864972138319,0.06540269202274913,0.8,True,False
-4.297421667380494,0.06404075179380261,0.8,True,False
-4.3219783626226675,0.0627099670185392,0.8,True,False
-4.346535057864842,0.06140962499145705,0.8,True,False
-4.371091753107017,0.060139029310753225,0.8,True,False
-4.39564844834919,0.058897499505363764,0.8,True,False
-4.420205143591365,0.05768437067053509,0.8,True,False
-4.444761838833539,0.05649899311173291,0.8,True,False
-4.469318534075714,0.05534073199669623,0.8,True,False
-4.493875229317887,0.05420896701545119,0.8,True,False
-4.518431924560062,0.0531030920481024,0.8,True,False
-4.5429886198022364,0.05202251484022367,0.8,True,False
-4.56754531504441,0.05096665668567454,0.8,True,False
-4.592102010286585,0.0499349521166725,0.8,True,False
-4.616658705528759,0.04892684860095526,0.8,True,False
-4.641215400770933,0.047941806245870626,0.8,True,False
-4.665772096013107,0.04697929750923515,0.8,True,False
-4.690328791255282,0.046038806916807784,0.8,True,False
-4.714885486497456,0.04511983078622606,0.8,True,False
-4.73944218173963,0.04422187695725761,0.8,True,False
-4.7639988769818045,0.04334446452822239,0.8,True,False
-4.788555572223979,0.042487123598444435,0.8,True,False
-4.813112267466153,0.04164939501659527,0.8,True,False
-4.837668962708327,0.04083083013479402,0.8,True,False
-4.862225657950502,0.04003099056833296,0.8,True,False
-4.886782353192675,0.039249447960899304,0.8,True,False
-4.91133904843485,0.038485783755167625,0.8,True,False
-4.935895743677024,0.03773958896864055,0.8,True,False
-4.960452438919198,0.037010463974616895,0.8,True,False
-4.9850091341613725,0.03629801828817051,0.8,True,False
-5.009565829403547,0.03560187035702499,0.8,True,False
-5.0341225246457215,0.03492164735721226,0.8,True,False
-5.058679219887895,0.034256984993405744,0.8,True,False
-5.08323591513007,0.03360752730382081,0.8,True,False
-5.107792610372244,0.03297292646957863,0.8,True,False
-5.132349305614418,0.03235284262843079,0.8,True,False
-5.156906000856592,0.03174694369274492,0.8,True,False
-5.181462696098767,0.031154905171654455,0.8,True,False
-5.2060193913409405,0.030576409997276562,0.8,True,False
-5.230576086583115,0.03001114835490553,0.8,True,False
-5.2551327818252895,0.02945881751709067,0.8,True,False
-5.279689477067463,0.028919121681509792,0.8,True,False
-5.304246172309638,0.028391771812551363,0.8,True,False
-5.328802867551812,0.027876485486520792,0.8,True,False
-5.353359562793987,0.02737298674038761,0.8,True,False
-5.37791625803616,0.026881005923992646,0.8,True,False
-5.402472953278335,0.0264002795556361,0.8,True,False
-5.427029648520509,0.025930550180969313,0.8,True,False
-5.451586343762683,0.025471566235114273,0.8,True,False
-5.4761430390048575,0.025023081907937367,0.8,True,False
-5.500699734247032,0.024584857012405082,0.8,True,False
-5.525256429489206,0.024156656855951173,0.8,True,False
-5.54981312473138,0.02373825211478636,0.8,True,False
-5.574369819973555,0.023329418711083388,0.8,True,False
-5.598926515215729,0.02292993769297154,0.8,True,False
-5.623483210457903,0.022539595117276278,0.8,True,False
-5.648039905700077,0.022158181934941387,0.8,True,False
-5.672596600942252,0.021785493879072238,0.8,True,False
-5.697153296184426,0.021421331355540023,0.8,True,False
-5.7217099914266,0.021065499336088585,0.8,True,False
-5.746266686668775,0.02071780725388648,0.8,True,False
-5.770823381910948,0.02037806890146839,0.8,True,False
-5.795380077153123,0.020046102331011166,0.8,True,False
-5.819936772395297,0.019721729756891203,0.8,True,False
-5.844493467637471,0.01940477746047086,0.8,True,False
-5.869050162879645,0.019095075697062886,0.8,True,False
-5.89360685812182,0.01879245860502326,0.8,True,False
-5.9181635533639945,0.018496764116923477,0.8,True,False
-5.942720248606168,0.018207833872754906,0.8,True,False
-5.967276943848343,0.01792551313511864,0.8,True,False
-5.991833639090517,0.017649650706355435,0.8,True,False
-6.016390334332691,0.017380098847571423,0.8,True,False
-6.040947029574865,0.017116713199516048,0.8,True,False
-6.06550372481704,0.0168593527052702,0.8,True,False
-6.090060420059213,0.016607879534702674,0.8,True,False
-6.114617115301388,0.01636215901065488,0.8,True,False
-6.1391738105435625,0.016122059536814164,0.8,True,False
-6.163730505785737,0.01588745252723698,0.8,True,False
-6.188287201027911,0.015658212337484392,0.8,True,False
-6.212843896270085,0.015434216197332748,0.8,True,False
-6.23740059151226,0.015215344145023839,0.8,True,False
-6.261957286754433,0.015001478963019003,0.8,True,False
-6.286513981996608,0.014792506115222918,0.8,True,False
-6.311070677238782,0.014588313685643547,0.8,True,False
-6.335627372480956,0.014388792318455166,0.8,True,False
-6.3601840677231305,0.014193835159432518,0.8,True,False
-6.384740762965305,0.014003337798724813,0.8,True,False
-6.409297458207479,0.013817198214938691,0.8,True,False
-6.433854153449653,0.013635316720500376,0.8,True,False
-6.458410848691828,0.013457595908267738,0.8,True,False
-6.482967543934002,0.013283940599363622,0.8,True,False
-6.507524239176176,0.013114257792202533,0.8,True,False
-6.53208093441835,0.012948456612683346,0.8,True,False
-6.556637629660525,0.0127864482655215,0.8,True,False
-6.5811943249026985,0.012628145986694372,0.8,True,False
-6.605751020144873,0.01247346499697457,0.8,True,False
-6.6303077153870476,0.01232232245652621,0.8,True,False
-6.654864410629221,0.012174637420539789,0.8,True,False
-6.679421105871396,0.01203033079588197,0.8,True,False
