t,x,z,xdot,zdot,x_crossings,z_crossings
3.43,0.18772574892545765,-0.4744147981211077,-0.6186610605427935,-0.16209142023280512,,
3.435,0.18462671286668678,-0.47512768457937027,-0.6205560714311538,-0.12315138422746646,,
3.44,0.1815240322961396,-0.4756457606725347,-0.6201250367464458,-0.08419063058997653,,
3.4450000000000003,0.17842933062739635,-0.47596926877965723,-0.6173720604726783,-0.0453471262850632,,
3.45,0.17535419014402792,-0.4760991399197631,-0.6123094624247374,-0.0067582793687814,,
3.455,0.1723101110390536,-0.47603698973554265,-0.6049577260456932,0.03143954769674326,,
3.46,0.16930847078796255,-0.4757851120540842,-0.5953454173053898,0.06911152067104497,,
3.465,0.16636048399903897,-0.4753464700476499,-0.5835090750171218,0.10612480995435829,,
3.47,0.16347716288289896,-0.4747246850323594,-0.5694930729976244,0.1423490597269858,,
3.475,0.16066927848073298,-0.4739240229416068,-0.5533494545841848,0.1776568473959751,,
3.48,0.1579473227879997,-0.4729493785315037,-0.5351377401347255,0.21192413243112465,,
3.485,0.15532147190685808,-0.4718062573705807,-0.5149247082173766,0.24503069243147996,,
3.49,0.152801550356956,-0.4705007556855782,-0.49278415130552167,0.27686054536415505,,
3.495,0.1503969966697799,-0.46903953813281674,-0.46879660686500607,0.30730235600043054,,
3.5,0.14811683038724088,-0.46742981358100805,-0.4430490648290198,0.3362498256305767,,
3.505,0.14596962057984297,-0.46567930898920923,-0.4156346525148997,0.36360206316165583,,
3.5100000000000002,0.14396345599446655,-0.46379624147977966,-0.38665229814183977,0.3892639368684357,,
3.515,0.14210591693564614,-0.46178928870247116,-0.35620637415623896,0.413146404970795,,
3.52,0.14040404897818842,-0.4596675576023705,-0.32440632166923344,0.4351668243948239,,
3.525,0.13886433860210437,-0.45744055169991615,-0.29136625735056104,0.4552492363773,,
3.5300000000000002,0.13749269083413088,-0.4551181370035767,-0.2572045642063584,0.473324627949477,,
3.535,0.13629440897267944,-0.4527105066774203,-0.22204346770409075,0.48933116850633485,,
3.54,0.13527417646574397,-0.4502281445897784,-0.18600859877537823,0.5032144205239066,,
3.545,0.1344360410034106,-0.4476817878749051,-0.14922854525742868,0.5149275239274148,,
3.5500000000000003,0.13378340087881258,-0.44508238863970523,-0.11183439338268177,0.5244313531018775,,
3.555,0.1333189936631627,-0.4424410749559035,-0.0739592609533458,0.5316946465520834,,
3.56,0.13304488723229135,-0.43976911127227647,-0.035737823869041944,0.5366941082577812,,
3.565,0.1329624731736881,-0.43707785839285773,0.0026941623081276267,0.5394144809439726,,
3.5700000000000003,0.1330724625946151,-0.43437873315854636,0.04120034404673213,0.539848590433742,,
3.575,0.1333748843432816,-0.4316831679809791,0.07964425308840307,0.5379973616729358,,
3.58,0.1338690856465425,-0.4290025703658718,0.11788978952391267,0.5338698056897881,,
3.585,0.13455373515898802,-0.42634828257576063,0.15580170299463345,0.5274829783099577,,
3.59,0.1354268284097947,-0.4237315415680702,0.19324607031579857,0.5188619100971851,,
3.595,0.13648569562519836,-0.4211634393565182,0.23009076784008867,0.5080395085059579,,
3.6,0.1377270118961327,-0.41865488392917155,0.2662059368920047,0.49505643197556165,,
3.605,0.1391468096522384,-0.416216560866743,0.3014644406425113,0.4799609371243593,,
3.61,0.1407404933954493,-0.41385889578975094,0.3357423108134253,0.462808698935404,,
3.615,0.14250285663831957,-0.41159201777249993,0.3689191826532552,0.4436626053177869,,
3.62,0.14442810098466233,-0.4094257238454314,0.4008787166553476,0.42259252612879084,,
3.625,0.146509857282449,-0.40736944471603365,0.4315090055554229,0.3996750581660349,,
3.63,0.1487412087718471,-0.40543221182172234,0.4607029651806703,0.3749932464232044,,
3.6350000000000002,0.15111471614415767,-0.4036226258351719,0.4883587078026534,0.3486362832788053,,
3.64,0.1536224444209691,-0.4019488267253921,0.5143798966881684,0.320699186081843,,
3.645,0.1562559915563394,-0.40041846548391813,0.5386760806339365,0.29128245485510074,,
3.65,0.15900651865908236,-0.39903867760860484,0.5611630073167745,0.2604917109153136,,
3.6550000000000002,0.1618647817264089,-0.3978160584403633,0.5817629143972773,0.22843731806555417,,
3.66,0.16482116477525835,-0.3967566404340557,0.6004047973621676,0.1952339873654172,,
3.665,0.16786571425257388,-0.39586587244450056,0.6170246532074576,0.16100036724278227,,
3.67,0.17098817460172522,-0.3951486010948901,0.6315656991153715,0.12585862011610593,,
3.6750000000000003,0.17417802485803566,-0.39460905429338466,0.6439785654045537,0.08993398720591908,,
3.68,0.17742451614324237,-0.3942508269516795,0.6542214620843331,0.053354342977364036,,
3.685,0.1807167099253439,-0.39407686895427735,0.6622603184773248,0.016249740877490454,,
3.69,0.18404351690811552,-0.3940894754173715,0.6680688954305701,-0.021248048115826618,,
3.6950000000000003,0.187393736412152,-0.39429027926979526,0.671628869770126,-0.05900600246532789,,
3.7,0.190756096108073,-0.39468024617915437,0.6729298907145768,-0.09689032096696484,,
3.705,0.19411929196110056,-0.39525967183889354,0.6719696080949928,-0.13476689578956919,,
3.71,0.19747202824593482,-0.39602818162223324,0.668753672299097,-0.1725017862282397,,
3.715,0.2008030574904899,-0.39698473260367123,0.6632957059804453,-0.20996169124238162,,
3.72,0.2041012202076731,-0.3981276179361174,0.6556172476508916,-0.24701441941939833,,
3.725,0.20735548427508096,-0.3994544735685796,0.6457476673918768,-0.28352935438750354,,
3.73,0.21055498382403978,-0.4009622872754188,0.6337240550002968,-0.3193779144236483,,
3.735,0.21368905750111947,-0.40264740996651915,0.6195910809975564,-0.354434004324123,,
3.74,0.2167472859677438,-0.40450556923344166,0.6034008310064058,-0.38857445817664155,,
3.745,0.21971952850615545,-0.40653188508385624,0.5852126141148464,-0.42167947139928097,,
3.75,0.22259595860345827,-0.4087208878059303,0.5650927459125661,-0.4536330205611395,,
3.755,0.2253670983889514,-0.4110665378981807,0.5431143069986976,-0.48432326947973403,,
3.7600000000000002,0.2280238518043444,-0.41356224799236907,0.5193568778220111,-0.513642960327969,,
3.765,0.23055753639079854,-0.41620090669181625,0.49390625081700895,-0.5414897881210993,,
3.77,0.2329599135818954,-0.41897490423720646,0.4668541208610242,-0.5677667575957547,,
3.775,0.23522321739682936,-0.42187615991070837,0.43829775517004566,-0.5923825209212475,,
3.7800000000000002,0.23734018143400423,-0.42489615107748424,0.40833964380538895,-0.6152516954168,,
3.785,0.2393040640711327,-0.4280259437640781,0.3770871320472262,-0.6362951597115857,,
3.79,0.24110867178448694,-0.4312562246604547,0.344652035939908,-0.6554403278681741,,
3.795,0.24274838050652411,-0.4345773344365658,0.3111502423854833,-0.6726213999323698,,
3.8000000000000003,0.24421815494821733,-0.437979302249529,0.27670129520348974,-0.6877795886313878,,
3.805,0.2455135658195557,-0.4414518813240894,0.24142796863435237,-0.7008633207318941,,
3.81,0.24663080488924805,-0.4449845854734199,0.2054558298006036,-0.7118284132170509,,
3.815,0.24756669783228208,-0.44856672643818607,0.1689127916828254,-0.7206382227636247,,
3.8200000000000003,0.24831871482189335,-0.4521874519030819,0.13192865819439947,-0.7272637687983005,,
3.825,0.24888497883045543,-0.455835784063177,0.09463466297582568,-0.7316838290688887,,
3.83,0.24926427161201697,-0.45950065859718936,0.057163003537845425,-0.7338850078983958,,
3.835,0.24945603734732083,-0.4631709639140862,0.019646372415018376,-0.7338617765702464,,
3.84,0.24946038394057876,-0.4668355805307886,-0.017782513019565915,-0.7316164858586766,,
3.845,0.24927808196541165,-0.47048342044292096,-0.05499138039971966,-0.7271593506109189,,
3.85,0.2489105612659094,-0.4741034663484058,-0.09184887021936472,-0.720508406524997,,
3.855,0.24835990522684787,-0.4776848105857365,-0.1282250000261406,-0.7116894392557878,,
3.86,0.24762884273556038,-0.4812166936488772,-0.16399162332490902,-0.7007358859361029,,
3.865,0.24672073786591392,-0.48468854214098667,-0.19902288155288428,-0.6876887100263445,,
3.87,0.2456395773231437,-0.48809000603761465,-0.23319564754922675,-0.672596248979112,,
3.875,0.24438995569588928,-0.49141099511918906,-0.26638995892891193,-0.6555140365266827,,
3.88,0.24297705856991356,-0.4946417144552639,-0.29848943985604937,-0.6365045989970749,,
3.8850000000000002,0.24140664356509162,-0.4977726988041811,-0.3293817097062168,-0.6156372274315832,,
3.89,0.23968501936501213,-0.5007948458165172,-0.3589587771986899,-0.5929877255992219,,
3.895,0.23781902281519937,-0.5036994479185432,-0.3871174185946011,-0.5686381351675763,,
3.9,0.23581599417310442,-0.5064782227670535,-0.4137595386451727,-0.5426764390236508,,
3.9050000000000002,0.23368375059922158,-0.5091233421682446,-0.43879251301088673,-0.5151962437010342,,
3.91,0.23143055798509632,-0.5116274593584876,-0.46212951096400035,-0.48629644206406336,,
3.915,0.22906510121958645,-0.5139837345515607,-0.4836897972323335,-0.4560808576463058,,
3.92,0.22659645300043058,-0.5161858586646212,-0.503399011943803,-0.42465787158767965,,
3.9250000000000003,0.2240340413030097,-0.5182280751373278,-0.521189427683155,-0.39214003399102704,,
3.93,0.2213876156231041,-0.5201051997725871,-0.5370001827833062,-0.3586436604654521,,
3.935,0.21866721211443554,-0.5218126385245818,-0.5507774900273789,-0.32428841607630243,,
3.94,0.21588311774588864,-0.5233464031796914,-0.562474820061451,-0.28919688736033644,,
3.9450000000000003,0.21304583360635038,-0.5247031248690223,-0.5720530588700284,-0.2534941447818949,,
3.95,0.21016603748836524,-0.5258800653742721,-0.5794806388009041,-0.21730729635263285,,
3.955,0.20725454588386208,-0.5268751261811062,-0.5847336426754339,-0.18076503493332252,,
3.96,0.20432227552758264,-0.5276868552584952,-0.5877958806678502,-0.1439971797977429,,
3.9650000000000003,0.2013802046248501,-0.5283144515327362,-0.5886589396780036,-0.10713421521044085,,
3.97,0.1984393339018144,-0.528757767052629,-0.5873222050793612,-0.07030682659087627,,
3.975,0.19551064761626585,-0.529017306830634,-0.5837928547638077,-0.0336454369472014,,
3.98,0.19260507466764593,-0.5290942263724605,-0.5780858255629053,0.00272025585684163,,
3.985,0.1897334499438448,-0.5289903268962488,-0.5702237521623433,0.03866173806601293,,
3.99,0.18690647604195046,-0.5287080482724684,-0.5602368787878782,0.07405213508610332,,
3.995,0.18413468549805953,-0.5282504596986316,-0.5481629439746466,0.10876665949090461,,
4.0,0.18142840365988347,-0.5276212481581136,-0.5340470388871904,0.1426830517176098,,
4.005,0.17879771233290412,-0.5268247046943298,-0.5179414396955266,0.1756820108102371,,
4.01,0.17625241432845606,-0.5258657085615764,-0.49990541465801086,0.2076476146370793,,
4.015,0.17380199903827198,-0.5247497093022944,-0.4800050065982978,0.23846772713388462,,
4.0200000000000005,0.17145560915672603,-0.5234827068256538,-0.4583127916029088,0.2680343921484442,,
4.025,0.16922200866731596,-0.5220712295512965,-0.43490761479871703,0.29624421147314556,,
4.03,0.16710955220576787,-0.5205223107074729,-0.4098743042008196,0.3229987068232634,,
4.035,0.16512615590666208,-0.5188434628599283,-0.383303363644827,0.3482046631971974,,
4.04,0.16327926983557395,-0.5170426507758745,-0.35529064594944915,0.3717744539659434,,
4.045,0.16157585210243885,-0.515128262707467,-0.3259370074612311,0.3936263449060144,,
4.05,0.16002234474633834,-0.5131090802135632,-0.29534794526384256,0.4136847777507998,,
4.055,0.1586246514749067,-0.510994246613729,-0.2636332183250317,0.4318806306179648,,
4.0600000000000005,0.15738811733550653,-0.5087932342034247,-0.2309064539844206,0.4481514561962062,,
4.065,0.1563175103876897,-0.5065158103320166,-0.1972847411569319,0.4624416950425651,,
4.07,0.1554170054399881,-0.504172002482046,-0.16288821175036133,0.474702864957091,,
4.075,0.15469016990595913,-0.5017720624594155,-0.1278396117616957,0.48489372441941697,,
4.08,0.15413995182750168,-0.49932642983543807,-0.09226386361827636,0.4929804105274701,,
4.085,0.15376867010509124,-0.4968456947620187,-0.05628762129924732,0.49893655035004925,,
4.09,0.15357800696725843,-0.49434056029880674,-0.020038819848680393,0.5027433457483532,,
4.095,0.15356900270316548,-0.4918218043824531,0.016353779136597846,0.504389631105239,,
4.1,0.15374205267450897,-0.48930024157612095,0.052761044409597176,0.5038719040556799,,
4.105,0.15409690661450554,-0.4867866847326465,0.08905393276117389,0.5011943288474062,,
4.11,0.1546326702139374,-0.48429190671009414,0.1251039458537761,0.4963687127525597,,
4.115,0.1553478089858149,-0.48182660227174884,0.16078358459971492,0.48941445524979954,,
4.12,0.15624015439245612,-0.47940135030885656,0.19596679946413464,0.48035847054589154,,
4.125,0.157306912210518,-0.4770265765162226,0.23052943511567803,0.46923508342467857,,
4.13,0.1585446731018651,-0.47471251665527164,0.26434966784766906,0.4560858991788313,,
4.135,0.15994942535018436,-0.47246918053066844,0.2973084342392769,0.44095964789345604,,
4.14,0.1615165697158173,-0.4703063168090803,0.32928984954860796,0.4239120035454206,,
4.1450000000000005,0.1632409363537456,-0.46823337880443716,0.36018161436788493,0.4050053792034469,,
4.15,0.16511680373244558,-0.46625949134426226,0.3898754081257699,0.38430869814552615,,
4.155,0.16713791948442458,-0.4643934188410043,0.418267268054517,0.3618971427147789,,
4.16,0.169297523112375,-0.4626435346709507,0.44525795230596693,0.3378518810779995,,
4.165,0.1715883704685391,-0.4610177919742486,0.47075328595406857,0.31225977335247035,,
4.17,0.1740027599186727,-0.4595236959728183,0.49466448867892965,0.2852130579069534,,
4.175,0.17653256009612275,-0.45816827790464726,0.5169084830048303,0.2568090191442694,,
4.18,0.17916923914613048,-0.4569580706627434,0.5374081820210784,0.22714963778635414,,
4.1850000000000005,0.1819038953552147,-0.4558990862242798,0.5560927556023302,0.1963412251093593,,
4.19,0.18472728905585656,-0.4549967949456736,0.572897874207951,0.16449404231529266,,
4.195,0.18762987569221112,-0.45425610679549283,0.5877659294361626,0.13172190636242073,,
4.2,0.19060183992875954,-0.4536813545893104,0.6006462305719913,0.09814178384152655,,
4.205,0.19363313068009994,-0.45327627928175507,0.6114951764768117,0.06387337402485802,,
4.21,0.19671349693718143,-0.4530440173680386,0.6202764022259594,0.029038683100442372,,
4.215,0.19983252426235978,-0.45298709043215524,0.6269609000266022,-0.006238409726635849,,
4.22,0.20297967182376836,-0.45310739688348667,0.6315271139959753,-0.04183259170148695,,
4.225,0.20614430983735652,-0.4534062058993224,0.6339610085168892,-0.07761756112266137,,
4.23,0.20931575728405896,-0.45388415360233514,0.634256109938188,-0.11346647432351639,,
4.235,0.2124833197683456,-0.45454124147316255,0.6324135215216411,-0.14925239481551122,,
4.24,0.21563632738441693,-0.45537683701365994,0.6284419115909508,-0.18484874152583605,,
4.245,0.21876417245605717,-0.4563896766426865,0.6223574749707413,-0.22012973599408042,,
4.25,0.22185634701709053,-0.45757787082498985,0.6141838678646244,-0.25497084575001905,,
4.255,0.22490247990013607,-0.45893891140164583,0.6039521164376459,-0.2892492233448036,,
4.26,0.2278923733030884,-0.46046968110368774,0.5917004994453469,-0.32284413846638255,,
4.265,0.2308160387045733,-0.4621664652036711,0.5774744053534092,-0.35563740284682244,,
4.2700000000000005,0.2336637320021529,-0.46402496527314563,0.5613261644704933,-0.387513785037214,,
4.275,0.23642598774981688,-0.4660403149825784,0.5433148567142653,-0.418361415156575,,
4.28,0.23909365237467822,-0.4682070979001784,0.5235060957089764,-0.44807217669765953,,
4.285,0.241657916256441,-0.47051936721131465,0.5019717899953137,-0.47654208538135356,,
4.29,0.2441103445573243,-0.4729706672998111,0.4787898822224187,-0.5036716525244932,,
4.295,0.24644290669471408,-0.47555405710208193,0.45404406724904894,-0.5293662326911265,,
4.3,0.2486480043535249,-0.4782621351597531,0.4278234901863255,-0.5535363536525386,,
4.305,0.2507184979407802,-0.48108706627374176,0.4002224254394015,-0.5760980279284907,,
4.3100000000000005,0.25264773139010116,-0.4840206096684794,0.3713399379281953,-0.596973044689208,,
4.315,0.2544295552302052,-0.4870541485640038,0.3412795276649905,-0.6160892408979877,,
4.32,0.2560583478371388,-0.4901787210495325,0.31014875899492117,-0.6333807511888854,,
4.325,0.2575290347970906,-0.49338505215220857,0.2780588757815275,-0.6487882346649047,,
4.33,0.25883710631266615,-0.49666358697835883,0.24512440395271082,-0.6622590792214217,,
4.335,0.2599786325932422,-0.5000045248214416,0.21146274278218447,-0.6737475812262718,,
4.34,0.2609502771764316,-0.5033978541022691,0.17719374639212185,-0.6832151010754212,,
4.345,0.2617493081357097,-0.506833388027778,0.14243929694579646,-0.6906301933250882,,
4.3500000000000005,0.262373607136289,-0.5103008008341954,0.10732287105805344,-0.6959687114844613,,
4.355,0.2628216763092736,-0.5137896644909947,0.07196910095981687,-0.6992138867513034,,
4.36,0.2630926429217219,-0.5172894857318923,0.03650333197325395,-0.7003563805412074,,
4.365,0.26318626182810445,-0.5207897432826628,0.0010511778732434675,-0.6993943107868987,,
4.37,0.26310291569656763,-0.5242799251548278,-0.03426192429416485,-0.6963332516460738,,
4.375,0.2628436130112045,-0.5277495658706509,-0.0693111583533844,-0.6911862069061725,,
4.38,0.2624099838595149,-0.5311882834900006,-0.10397277053157547,-0.6839735569267251,,
4.385,0.26180427352199703,-0.5345858163054366,-0.13812450681328867,-0.6747229797165909,,
4.39,0.26102933388867733,-0.5379320590792636,-0.17164604457775048,-0.6634693458265026,,
4.3950000000000005,0.26008861273495504,-0.541217098688921,-0.20441941698204613,-0.6502545882345467,,
4.4,0.2589861408968677,-0.5444312490617349,-0.2363294286024841,-0.6351275469429053,,
4.405,0.2577265173931039,-0.547565085268846,-0.26726406085565296,-0.6181437893782135,,
4.41,0.25631489254854123,-0.5506094766629231,-0.29711486577835655,-0.5993654070193588,,
4.415,0.2547569491809478,-0.5535556189404683,-0.3257773467704327,-0.578860789032308,,
4.42,0.25305888191947096,-0.5563950650164369,-0.35315132496880663,-0.5567043737190357,,
4.425,0.2512273747299512,-0.5591197546023192,-0.37914128995371155,-0.5329763787907311,,
4.43,0.2492695767285818,-0.5617220423847541,-0.4036567335676113,-0.5077625113225167,,
4.4350000000000005,0.24719307637123192,-0.5641947247049046,-0.42661246566540606,-0.4811536582984436,,
4.44,0.24500587411165228,-0.5665310646439287,-0.44792891069902513,-0.4532455593721969,,
4.445,0.24271635362695682,-0.5687248154311778,-0.46753238409219117,-0.42413846241636965,,
4.45,0.24033325171393055,-0.5707702420883085,-0.4853553474525107,-0.3939367634496625,,
4.455,0.23786562696416896,-0.5726621412372841,-0.5013366417210681,-0.36274863217419034,,
4.46,0.23532282733050006,-0.5743958590026564,-0.5154216974646835,-0.33068562451619216,,
4.465,0.23271445670074456,-0.5759673069469622,-0.5275627215733909,-0.2978622833443215,,
4.47,0.2300503405985119,-0.5773729759826002,-0.5377188597335267,-0.2643957291376725,,
4.4750000000000005,0.22734049113350344,-0.5786099482156162,-0.5458563341106565,-0.23040524178886432,,
4.48,0.22459507132655526,-0.579675906678809,-0.5519485557907337,-0.19601183514805134,,
4.485,0.22182435893652025,-0.5805691429227555,-0.5559762115902512,-0.1613378258217766,,
4.49,0.21903870991798804,-0.5812885624396207,-0.5579273249663637,-0.12650639792950685,,
4.495,0.2162485216397647,-0.5818336879041918,-0.5577972908252974,-0.09164116488734515,,
4.5,0.213464195994985,-0.5822046602186275,-0.5555888841405677,-0.056865730504859165,,
4.505,0.21069610253379328,-0.5824022373657366,-0.5513122423709439,-0.022303250236142616,,
4.51,0.20795454174945616,-0.5824277910706492,-0.5449848217717629,0.011924005167187585,,
4.515,0.2052497086479902,-0.5822833012914412,-0.5366313277831455,0.04569508290156489,,
4.5200000000000005,0.202591656730274,-0.5819713485527411,-0.526283619763392,0.07889077553493155,,
4.525,0.1999902625140713,-0.5814951041624435,-0.5139805904457543,0.1113940425156824,,
4.53,0.19745519072117387,-0.5808583183358562,-0.499768020558238,0.14309042277508013,,
4.535,0.19499586025262206,-0.5800653062853351,-0.4836984091686805,0.1738684383972424,,
4.54,0.19262141107171513,-0.5791209323139545,-0.46583078036599945,0.20361998665962294,,
4.545,0.19034067211150252,-0.5780305919836666,-0.4462304670092058,0.23224072014792269,,
4.55,0.1881621303193362,-0.5768001924133189,-0.4249688723199476,0.25963041259175496,,
4.555,0.18609390094723557,-0.5754361307880932,-0.4021232102091639,0.28569331013679067,,
4.5600000000000005,0.18414369919192822,-0.5739452711495858,-0.37777622526734017,0.3103384659223552,,
4.565,0.18231881328384408,-0.5723349195591757,-0.352015893452156,0.33348005748338594,,
4.57,0.1806260791187741,-0.570612797718324,-0.32493510454505314,0.3550376854034835,,
4.575,0.17907185652059143,-0.5687870151457582,-0.29663132753792104,0.37493665243399404,,
4.58,0.17766200721729472,-0.566866040009532,-0.26720626014849075,0.3931082219981045,,
4.585,0.17640187460665563,-0.5648586687203528,-0.23676546373645446,0.4094898553327749,,
4.59,0.17529626538113388,-0.5627739943941636,-0.20541798492462499,0.42402542608314214,,
4.595,0.17434943307520656,-0.5606213743005893,-0.1732759652956431,0.43666541224583216,,
4.6000000000000005,0.17356506359116985,-0.5584103964085111,-0.14045424055128133,0.44736706412258576,,
4.605,0.17294626275259806,-0.5561508451546353,-0.10706993058210369,0.4560945481632577,,
4.61,0.17249554592716218,-0.5538526665533758,-0.07324202190195782,0.4628190661344881,,
4.615,0.17221482975333394,-0.5515259327737533,-0.039090943947545066,0.46751894899370483,,
4.62,0.17210542599780362,-0.5491808063114534,-0.004738140749775889,0.47017972588018697,,
4.625,0.17216803756297283,-0.5468275038772794,0.0296943605051665,0.4707941665577712,,
4.63,0.17240275665625512,-0.5444762601432318,0.06408438247490182,0.4693622992336748,,
4.635,0.17280906512504313,-0.5421372914570438,0.09831003070248309,0.46589140166842413,,
4.64,0.17338583695382834,-0.5398207596722839,0.13225012514786416,0.46039596744557076,,
4.6450000000000005,0.1741313429119682,-0.5375367362053165,0.16578462870023827,0.4528976457742642,,
4.65,0.1750432573333232,-0.5352951664628077,0.19879507113435343,0.4434251571203376,,
4.655,0.1761186670010839,-0.5331058347467214,0.23116496704150236,0.432014182782272,,
4.66,0.1773540821041281,-0.5309783297804971,0.2627802262345535,0.41870723102557417,,
4.665,0.17874544922346244,-0.5289220109577164,0.2935295552118536,0.4035534781548539,,
4.67,0.18028816630068215,-0.5269459754514398,0.3233048482430616,0.38660858719824853,,
4.675,0.18197709953292113,-0.525059026280519,0.35200156672842015,0.36793450305758146,,
4.68,0.18380660213247277,-0.5232696414613829,0.3795191054873735,0.3475992263344022,,
4.6850000000000005,0.18577053488237702,-0.5215859443393991,0.40576114471248675,0.3256765652773868,,
4.69,0.18786228841330674,-0.5200156752163502,0.43063598634215716,0.3022458684045778,,
4.695,0.19007480712076785,-0.5185661643577922,0.45405687370420184,0.2773917370692023,,
4.7,0.1924006146363031,-0.5172443064892484,0.4759422933027698,0.25120372030077887,,
4.705,0.19483184076063945,-0.5160565368576511,0.49621625771472816,0.22377599229158557,,
4.71,0.19736024976193756,-0.5150088089479677,0.5148085686120629,0.1952070140888736,,
4.715,0.19997726993741907,-0.5141065739276,0.5316550590113016,0.16559918039833635,,
4.72,0.20267402433243598,-0.5133547618921009,0.5466978139124594,0.1350584530255528,,
4.7250000000000005,0.2054413625069635,-0.5127577649739098,0.5598853685801022,0.10369398199674312,,
4.73,0.2082698932360466,-0.5123194223741149,0.5711728837824482,0.07161771626462814,,
4.735,0.211150018027412,-0.5120430073627539,0.5805222974159969,0.03894400417323776,,
4.74,0.2140719653369742,-0.5119312163020313,0.5879024519749598,0.005789187115950556,,
4.745,0.21702582536017434,-0.5119861597111071,0.5932891974849127,-0.027728814805731236,,
4.75,0.220001585275855,-0.5122093554250741,0.5966654695211752,-0.0614909209129047,,
4.755,0.222989164817148,-0.512601723845293,0.5980213421011485,-0.0953773128917329,,
4.76,0.22597845204356976,-0.5131635853185981,0.5973540552595736,-0.12926785861301648,,
4.765,0.22895933918730213,-0.5138946596295965,0.5946680172676568,-0.16304253811573152,,
4.7700000000000005,0.23192175844709742,-0.5147940676309766,0.5899747814843577,-0.19658186729811433,,
4.775,0.2348557176029956,-0.5158603349772557,0.5832929979696806,-0.22976732031204666,,
4.78,0.2377513353262836,-0.5170913979693331,0.5746483400492274,-0.26248174753372633,,
4.785,0.2405988760600499,-0.5184846114713221,0.5640734061103649,-0.29460978873853155,,
4.79,0.24338878434738287,-0.5200367588804916,0.5516075970084375,-0.32603827897063237,,
4.795,0.24611171848641386,-0.5217440641030652,0.5372969695369003,-0.3566566471059089,,
4.8,0.24875858339381618,-0.5236022055045645,0.5211940664955718,-0.38635730375569255,,
4.805,0.2513205625612537,-0.5256063317660393,0.503357723993558,-0.4150360195366323,,
4.8100000000000005,0.2537891489927567,-0.527751079609698,0.4838528566705393,-0.442592289866008,,
4.815,0.2561561750144247,-0.5300305933068274,0.462750221634557,-0.46892968753284175,,
4.82,0.2584138408522722,-0.5324385459206118,0.4401261619492806,-0.49395619919490125,,
4.825,0.2605547418781194,-0.5349681621832315,0.4160623306168143,-0.5175845473659983,,
4.83,0.2625718944286073,-0.5376122429498831,0.3906453960302347,-0.5397324941548429,,
4.835,0.2644587601071793,-0.5403631911180831,0.36396672996258567,-0.560323127735674,,
4.84,0.2662092684845709,-0.5432130389381968,0.33612207921557125,-0.5792851294036707,,
4.845,0.26781783811903254,-0.5461534766062335,0.30721122208613394,-0.596553020701168,,
4.8500000000000005,0.2692793958233429,-0.5491758820413779,0.2773376109009116,-0.6120673896330578,,
4.855,0.27058939411226823,-0.5522713517402779,0.24660800187343285,-0.6257750952234128,,
4.86,0.2717438267702287,-0.5554307325984092,0.2151320736234786,-0.6376294497156755,,
4.865,0.27273924248600767,-0.5586446545850973,0.18302203570574713,-0.6475903779750907,,
4.87,0.2735727565079342,-0.5619035641576362,0.15039222854532155,-0.6556245528500267,,
4.875,0.27424206028017084,-0.5651977582895227,0.11735871620645992,-0.6617055071099616,,
4.88,0.2747454290279009,-0.5685174190011077,0.08403887344266309,-0.6658137205597086,,
4.885,0.2750817272664861,-0.5718526482608428,0.05055096848796433,-0.6679366826902269,,
4.89,0.2752504122169748,-0.5751935031393719,0.017013743086945463,-0.6680689303937384,,
4.8950000000000005,0.2752515351179772,-0.5785300310888765,-0.016454008767533248,-0.6662120604931849,,
4.9,0.2750857404310586,-0.5818523052215825,-0.0497338618670331,-0.6623747176815461,,
4.905,0.2747542629447142,-0.5851504594677297,-0.08270817913232996,-0.6565725567562646,,
4.91,0.27425892278887726,-0.5884147234781277,-0.11526052774330642,-0.6488281809733132,,
4.915,0.27360211837999643,-0.5916354571625835,-0.14727609062831315,-0.6391710547187328,,
4.92,0.2727868173232381,-0.5948031847237248,-0.17864207180539404,-0.6276373930465439,,
4.925,0.2718165453064933,-0.5979086280859904,-0.20924809419619103,-0.6142700262580716,,
4.93,0.27069537302700675,-0.6009427395813174,-0.23898658845325557,-0.5991182421906922,,
4.9350000000000005,0.26942790119937643,-0.6038967337961046,-0.26775317148417255,-0.5822376045571948,,
4.94,0.26801924369943275,-0.6067621184465442,-0.29544701327798284,-0.5636897505462942,,
4.945,0.2664750089061356,-0.6095307241967954,-0.32197119080720765,-0.543542165541379,,
4.95,0.26480127930882774,-0.6121947332890858,-0.34723302769316206,-0.52186793862509,,
4.955,0.2630045894544872,-0.6147467069109385,-0.3711444185057532,-0.49874549733671275,,
4.96,0.26109190231424645,-0.6171796111811259,-0.3936221364984554,-0.47425832469451346,,
4.965,0.25907058415514717,-0.6194868416826724,-0.41458812376372123,-0.4484946573458423,,
4.97,0.2569483780071809,-0.6216622464370581,-0.4339697627261278,-0.42154716850832097,,
4.9750000000000005,0.2547333758217752,-0.6237001472627375,-0.4517001280991392,-0.3935126340219627,,
4.98,0.2524339894211582,-0.6255953594181963,-0.4677182183537587,-0.36449158542364585,,
4.985,0.25005892034358285,-0.6273432094860856,-0.4819691659724606,-0.3345879488282333,,
4.99,0.24761712869183194,-0.6289395514137442,-0.4944044256817457,-0.3039086733505717,,
4.995,0.2451178010972946,-0.630380780677465,-0.5049819401009382,-0.27256334785430647,,
