t,u_d_0.1,w_d_0.1,settling_velocity_0.1,u_d_0.5,w_d_0.5,settling_velocity_0.5,u_d_0.9,w_d_0.9,settling_velocity_0.9,u_d_1,w_d_1,settling_velocity_1
78.1040137417444,3.188855045689332e-11,-1.1244296729534566,-1.1244296729442407,5.866266952787077e-07,-0.6246832448853357,-0.6246831516356893,0.010790599793227286,-0.12527629239367297,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.18251023796725,3.118895156779131e-11,-1.1244296729532544,-1.1244296729442407,5.794415031858986e-07,-0.624683243743184,-0.6246831516356893,0.010764035981520497,-0.12527545622892286,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.26100673419012,3.0504701090536945e-11,-1.1244296729530567,-1.1244296729442407,5.723443176325576e-07,-0.6246832426150218,-0.6246831516356893,0.010737537563406821,-0.1252746221226054,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.33950323041297,2.983546229825713e-11,-1.1244296729528631,-1.1244296729442407,5.65334060686333e-07,-0.6246832415006778,-0.6246831516356893,0.010711104377903277,-0.1252737900696533,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.41799972663583,2.9180905851487284e-11,-1.1244296729526742,-1.1244296729442407,5.584096676177418e-07,-0.6246832403999825,-0.6246831516356893,0.010684736264423154,-0.1252729600650116,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.49649622285868,2.8540709636100067e-11,-1.1244296729524892,-1.1244296729442407,5.515700867384418e-07,-0.6246832393127689,-0.6246831516356893,0.01065843306277509,-0.12527213210363783,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.57499271908154,2.7914558604789106e-11,-1.1244296729523082,-1.1244296729442407,5.448142792415129e-07,-0.624683238238872,-0.6246831516356893,0.010632194613162064,-0.12527130618050206,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.6534892153044,2.730214462203128e-11,-1.1244296729521313,-1.1244296729442407,5.381412190436704e-07,-0.6246832371781283,-0.6246831516356893,0.010606020756180423,-0.1252704822905866,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.73198571152726,2.6703166312449845e-11,-1.124429672951958,-1.1244296729442407,5.315498926294339e-07,-0.624683236130377,-0.6246831516356893,0.010579911332818962,-0.12526966042888613,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.81048220775013,2.6117328912504297e-11,-1.1244296729517886,-1.1244296729442407,5.250392988971789e-07,-0.624683235095459,-0.6246831516356893,0.010553866184457887,-0.12526884059040772,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.88897870397298,2.5544344125434838e-11,-1.1244296729516232,-1.1244296729442407,5.186084490071005e-07,-0.6246832340732169,-0.6246831516356893,0.010527885152867917,-0.12526802277017068,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
78.96747520019584,2.4983929979387303e-11,-1.1244296729514611,-1.1244296729442407,5.122563662310186e-07,-0.6246832330634956,-0.6246831516356893,0.010501968080209265,-0.12526720696320662,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.0459716964187,2.4435810688653044e-11,-1.1244296729513028,-1.1244296729442407,5.059820858040331e-07,-0.6246832320661417,-0.6246831516356893,0.010476114809030724,-0.12526639316455934,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
79.12446819264156,2.3899716517950776e-11,-1.1244296729511478,-1.1244296729442407,4.997846547779964e-07,-0.6246832310810038,-0.6246831516356893,0.010450325182268697,-0.1252655813692848,-0.12493663032713782,0.12566370614359174,-0.0,-0.0
