z_bar,u_bar,St,beta,history
-3.812709030100334,-0.010837860515543953,0.1,1.01,True
-3.846153846153846,-0.010844663774282599,0.1,1.01,True
-3.8795986622073575,-0.01085094737086692,0.1,1.01,True
-3.913043478260869,-0.01085675099932665,0.1,1.01,True
-3.9464882943143813,-0.010862111321690852,0.1,1.01,True
-3.979933110367893,-0.010867062199585182,0.1,1.01,True
-4.013377926421405,-0.010871634908138729,0.1,1.01,True
-4.046822742474916,-0.010875858333551753,0.1,1.01,True
-4.080267558528428,-0.010879759155572332,0.1,1.01,True
-4.113712374581939,-0.010883362016034676,0.1,1.01,True
-4.147157190635451,-0.010886689674523742,0.1,1.01,True
-4.180602006688963,-0.010889763152149533,0.1,1.01,True
-4.214046822742475,-0.01089260186433928,0.1,1.01,True
-4.247491638795986,-0.010895223743486409,0.1,1.01,True
-4.280936454849498,-0.010897645352231025,0.1,1.01,True
-4.31438127090301,-0.010899881988087574,0.1,1.01,True
-4.3478260869565215,-0.010901947780080572,0.1,1.01,True
-4.381270903010034,-0.01090385577799889,0.1,1.01,True
-4.414715719063545,-0.010905618034832419,0.1,1.01,True
-4.448160535117057,-0.010907245682911853,0.1,1.01,True
-4.481605351170568,-0.010908749004232608,0.1,1.01,True
-4.51505016722408,-0.010910137495407075,0.1,1.01,True
-4.548494983277592,-0.010911419927655564,0.1,1.01,True
-4.581939799331104,-0.010912604402214858,0.1,1.01,True
-4.615384615384615,-0.010913698401514446,0.1,1.01,True
-4.648829431438127,-0.010914708836443679,0.1,1.01,True
-4.682274247491638,-0.010915642090008467,0.1,1.01,True
-4.7157190635451505,-0.01091650405765328,0.1,1.01,True
-4.749163879598662,-0.010917300184503194,0.1,1.01,True
-4.782608695652174,-0.010918035499761216,0.1,1.01,True
-4.816053511705685,-0.010918714648478206,0.1,1.01,True
-4.849498327759197,-0.010919341920896069,0.1,1.01,True
-4.882943143812708,-0.010919921279549582,0.1,1.01,True
-4.916387959866221,-0.01092045638429808,0.1,1.01,True
-4.949832775919732,-0.010920950615445105,0.1,1.01,True
-4.983277591973244,-0.010921407095092083,0.1,1.01,True
-5.016722408026756,-0.010921828706860906,0.1,1.01,True
-5.050167224080267,-0.01092221811411003,0.1,1.01,True
-5.083612040133779,-0.010922577776759135,0.1,1.01,True
-5.117056856187291,-0.010922909966828667,0.1,1.01,True
-5.150501672240803,-0.010923216782792376,0.1,1.01,True
-5.183946488294314,-0.010923500162833565,0.1,1.01,True
-5.217391304347826,-0.010923761897088763,0.1,1.01,True
-5.250836120401337,-0.010924003638956174,0.1,1.01,True
-5.2842809364548495,-0.010924226915540338,0.1,1.01,True
-5.317725752508361,-0.010924433137298985,0.1,1.01,True
-5.351170568561873,-0.010924623606953019,0.1,1.01,True
-5.384615384615384,-0.010924799527715917,0.1,1.01,True
-5.418060200668896,-0.010924962010894542,0.1,1.01,True
-5.4515050167224075,-0.010925112082909357,0.1,1.01,True
-5.48494983277592,-0.010925250691778417,0.1,1.01,True
-5.518394648829431,-0.010925378713106086,0.1,1.01,True
-5.551839464882943,-0.010925496955614294,0.1,1.01,True
-5.585284280936454,-0.010925606166251321,0.1,1.01,True
-5.618729096989966,-0.010925707034910321,0.1,1.01,True
-5.652173913043478,-0.010925800198787443,0.1,1.01,True
-5.68561872909699,-0.010925886246407054,0.1,1.01,True
-5.719063545150502,-0.010925965721339501,0.1,1.01,True
-5.752508361204013,-0.010926039125634892,0.1,1.01,True
-5.785953177257525,-0.010926106922994585,0.1,1.01,True
-5.8193979933110365,-0.010926169541700437,0.1,1.01,True
-5.852842809364549,-0.010926227377320297,0.1,1.01,True
-5.88628762541806,-0.010926280795206836,0.1,1.01,True
-5.919732441471572,-0.010926330132805522,0.1,1.01,True
-5.953177257525083,-0.010926375701786284,0.1,1.01,True
-5.986622073578595,-0.010926417790012362,0.1,1.01,True
-6.020066889632107,-0.010926456663358767,0.1,1.01,True
-6.053511705685619,-0.010926492567391831,0.1,1.01,True
-6.08695652173913,-0.010926525728920472,0.1,1.01,True
-6.120401337792642,-0.010926556357428972,0.1,1.01,True
-6.153846153846153,-0.010926584646400301,0.1,1.01,True
-6.187290969899665,-0.010926610774538364,0.1,1.01,True
-6.220735785953177,-0.0109266349068969,0.1,1.01,True
-6.254180602006689,-0.01092665719592213,0.1,1.01,True
-6.2876254180602,-0.010926677782415777,0.1,1.01,True
-6.321070234113712,-0.010926696796424523,0.1,1.01,True
-6.354515050167223,-0.010926714358061527,0.1,1.01,True
-6.3879598662207355,-0.010926730578265188,0.1,1.01,True
-6.421404682274247,-0.010926745559499951,0.1,1.01,True
-6.454849498327759,-0.010926759396403588,0.1,1.01,True
-6.488294314381271,-0.010926772176385033,0.1,1.01,True
-6.521739130434782,-0.010926783980176543,0.1,1.01,True
-6.555183946488294,-0.010926794882343705,0.1,1.01,True
-6.588628762541806,-0.010926804951756464,0.1,1.01,True
-6.622073578595318,-0.010926814252024181,0.1,1.01,True
-6.655518394648829,-0.01092682284189746,0.1,1.01,True
-6.688963210702341,-0.010926830775639287,0.1,1.01,True
-6.722408026755852,-0.0109268381033678,0.1,1.01,True
-6.7558528428093645,-0.0109268448713729,0.1,1.01,True
-6.789297658862876,-0.010926851122408673,0.1,1.01,True
-6.822742474916388,-0.010926856895963455,0.1,1.01,True
-6.856187290969899,-0.010926862228509297,0.1,1.01,True
-6.889632107023411,-0.010926867153732362,0.1,1.01,True
-6.9230769230769225,-0.01092687170274571,0.1,1.01,True
-6.956521739130435,-0.01092687590428586,0.1,1.01,True
-6.989966555183946,-0.010926879784894308,0.1,1.01,True
-7.023411371237458,-0.010926883369085198,0.1,1.01,True
-7.056856187290969,-0.010926886679500177,0.1,1.01,True
-7.090301003344481,-0.010926889737051425,0.1,1.01,True
-7.123745819397993,-0.010926892561053763,0.1,1.01,True
-7.157190635451505,-0.01092689516934666,0.1,1.01,True
-7.190635451505017,-0.01092689757840693,0.1,1.01,True
-7.224080267558528,-0.01092689980345282,0.1,1.01,True
-7.25752508361204,-0.010926901858540136,0.1,1.01,True
-7.290969899665551,-0.010926903756651047,0.1,1.01,True
-7.3244147157190636,-0.010926905509776087,0.1,1.01,True
-7.357859531772575,-0.010926907128989896,0.1,1.01,True
-7.391304347826087,-0.010926908624521194,0.1,1.01,True
-7.424749163879598,-0.010926910005817381,0.1,1.01,True
-7.45819397993311,-0.010926911281604225,0.1,1.01,True
-7.4916387959866215,-0.010926912459940985,0.1,1.01,True
-7.525083612040134,-0.010926913548271317,0.1,1.01,True
-7.558528428093645,-0.0109269145534703,0.1,1.01,True
-7.591973244147157,-0.01092691548188786,0.1,1.01,True
-7.625418060200668,-0.010926916339388897,0.1,1.01,True
-7.65886287625418,-0.010926917131390317,0.1,1.01,True
-7.692307692307692,-0.010926917862895263,0.1,1.01,True
-7.725752508361204,-0.010926918538524717,0.1,1.01,True
-7.759197324414715,-0.010926919162546686,0.1,1.01,True
-7.792642140468227,-0.010926919738903177,0.1,1.01,True
-7.826086956521738,-0.01092692027123508,0.1,1.01,True
-7.8595317725752505,-0.010926920762905181,0.1,1.01,True
-7.892976588628763,-0.010926921217019409,0.1,1.01,True
-7.926421404682274,-0.010926921636446438,0.1,1.01,True
-7.959866220735786,-0.010926922023835826,0.1,1.01,True
-7.993311036789297,-0.010926922381634748,0.1,1.01,True
-8.02675585284281,-0.010926922712103451,0.1,1.01,True
-8.060200668896321,-0.010926923017329533,0.1,1.01,True
-8.093645484949832,-0.010926923299241133,0.1,1.01,True
-8.127090301003344,-0.010926923559619115,0.1,1.01,True
-8.160535117056856,-0.010926923800108306,0.1,1.01,True
-8.193979933110368,-0.0109269240222279,0.1,1.01,True
-8.227424749163879,-0.010926924227381042,0.1,1.01,True
-8.26086956521739,-0.010926924416863706,0.1,1.01,True
-8.294314381270903,-0.01092692459187287,0.1,1.01,True
-8.327759197324415,-0.01092692475351408,0.1,1.01,True
-8.361204013377925,-0.010926924902808442,0.1,1.01,True
-8.394648829431437,-0.010926925040699056,0.1,1.01,True
-8.42809364548495,-0.010926925168056994,0.1,1.01,True
-8.461538461538462,-0.010926925285686784,0.1,1.01,True
-8.494983277591972,-0.010926925394331505,0.1,1.01,True
-8.528428093645484,-0.010926925494677475,0.1,1.01,True
-8.561872909698996,-0.01092692558735859,0.1,1.01,True
-8.595317725752508,-0.01092692567296032,0.1,1.01,True
-8.62876254180602,-0.010926925752023423,0.1,1.01,True
-8.66220735785953,-0.010926925825047347,0.1,1.01,True
-8.695652173913043,-0.010926925892493389,0.1,1.01,True
-8.729096989966555,-0.010926925954787612,0.1,1.01,True
-8.762541806020067,-0.010926926012323536,0.1,1.01,True
-8.795986622073578,-0.010926926065464618,0.1,1.01,True
-8.82943143812709,-0.010926926114546555,0.1,1.01,True
-8.862876254180602,-0.010926926159879403,0.1,1.01,True
-8.896321070234114,-0.010926926201749534,0.1,1.01,True
-8.929765886287624,-0.010926926240421443,0.1,1.01,True
-8.963210702341136,-0.010926926276139426,0.1,1.01,True
-8.996655518394649,-0.010926926309129115,0.1,1.01,True
-9.03010033444816,-0.010926926339598911,0.1,1.01,True
-9.063545150501671,-0.010926926367741292,0.1,1.01,True
-9.096989966555183,-0.010926926393734037,0.1,1.01,True
-9.130434782608695,-0.010926926417741345,0.1,1.01,True
-9.163879598662207,-0.010926926439914872,0.1,1.01,True
-9.197324414715718,-0.010926926460394688,0.1,1.01,True
-9.23076923076923,-0.01092692647931017,0.1,1.01,True
-9.264214046822742,-0.010926926496780804,0.1,1.01,True
-9.297658862876254,-0.010926926512916957,0.1,1.01,True
-9.331103678929766,-0.01092692652782056,0.1,1.01,True
-9.364548494983277,-0.010926926541585762,0.1,1.01,True
-9.397993311036789,-0.01092692655429952,0.1,1.01,True
-9.431438127090301,-0.010926926566042145,0.1,1.01,True
-9.464882943143813,-0.010926926576887819,0.1,1.01,True
-9.498327759197323,-0.010926926586905054,0.1,1.01,True
-9.531772575250836,-0.010926926596157129,0.1,1.01,True
-9.565217391304348,-0.01092692660470249,0.1,1.01,True
-9.59866220735786,-0.01092692661259512,0.1,1.01,True
-9.63210702341137,-0.010926926619884878,0.1,1.01,True
-9.665551839464882,-0.010926926626617811,0.1,1.01,True
-9.698996655518394,-0.010926926632836455,0.1,1.01,True
-9.732441471571907,-0.010926926638580092,0.1,1.01,True
-9.765886287625417,-0.010926926643885006,0.1,1.01,True
-9.799331103678929,-0.010926926648784707,0.1,1.01,True
-9.832775919732441,-0.010926926653310147,0.1,1.01,True
-9.866220735785953,-0.010926926657489915,0.1,1.01,True
-9.899665551839464,-0.010926926661350415,0.1,1.01,True
-9.933110367892976,-0.010926926664916034,0.1,1.01,True
-9.966555183946488,-0.010926926668209293,0.1,1.01,True
-10.0,-0.010926926671251001,0.1,1.01,True
0.0,0.7071811400125716,0.1,1.01,False
-0.033444816053511704,0.6528611598317443,0.1,1.01,False
-0.06688963210702341,0.6025831457007629,0.1,1.01,False
-0.1003344481605351,0.5560463337111407,0.1,1.01,False
-0.13377926421404682,0.5129723398872089,0.1,1.01,False
-0.16722408026755853,0.47310349488858994,0.1,1.01,False
-0.2006688963210702,0.4362013026279606,0.1,1.01,False
-0.23411371237458192,0.4020450135835293,0.1,1.01,False
-0.26755852842809363,0.3704303042717622,0.1,1.01,False
-0.3010033444816053,0.34116805498093994,0.1,1.01,False
-0.33444816053511706,0.31408321845392745,0.1,1.01,False
-0.36789297658862874,0.28901377275259954,0.1,1.01,False
-0.4013377926421404,0.2658097520399389,0.1,1.01,False
-0.43478260869565216,0.24433234948192917,0.1,1.01,False
-0.46822742474916385,0.2244530869027883,0.1,1.01,False
-0.5016722408026756,0.2060530462264054,0.1,1.01,False
-0.5351170568561873,0.18902215810645107,0.1,1.01,False
-0.568561872909699,0.17325854348973468,0.1,1.01,False
-0.6020066889632106,0.15866790417403132,0.1,1.01,False
-0.6354515050167224,0.14516295871468232,0.1,1.01,False
-0.6688963210702341,0.1326629203055567,0.1,1.01,False
-0.7023411371237458,0.12109301351104627,0.1,1.01,False
-0.7357859531772575,0.11038402695817832,0.1,1.01,False
-0.7692307692307692,0.10047189931304293,0.1,1.01,False
-0.8026755852842808,0.09129733606483852,0.1,1.01,False
-0.8361204013377926,0.08280545482513184,0.1,1.01,False
-0.8695652173913043,0.07494545702050667,0.1,1.01,False
-0.903010033444816,0.06767032401466083,0.1,1.01,False
-0.9364548494983277,0.06093653584214985,0.1,1.01,False
-0.9698996655518394,0.05470381087123681,0.1,1.01,False
-1.0033444816053512,0.04893486483850805,0.1,1.01,False
-1.0367892976588629,0.043595187813795525,0.1,1.01,False
-1.0702341137123745,0.038652837761205996,0.1,1.01,False
-1.1036789297658862,0.03407824946133655,0.1,1.01,False
-1.137123745819398,0.02984405765164514,0.1,1.01,False
-1.1705685618729096,0.025924933326999473,0.1,1.01,False
-1.2040133779264213,0.0222974322211512,0.1,1.01,False
-1.237458193979933,0.018939854562749103,0.1,1.01,False
-1.2709030100334449,0.01583211526694956,0.1,1.01,False
-1.3043478260869565,0.01295562378610833,0.1,1.01,False
-1.3377926421404682,0.010293172900818243,0.1,1.01,False
-1.37123745819398,0.00782883578603949,0.1,1.01,False
-1.4046822742474916,0.005547870736569899,0.1,1.01,False
-1.4381270903010033,0.0034366329819216536,0.1,1.01,False
-1.471571906354515,0.0014824930630795603,0.1,1.01,False
-1.5050167224080266,-0.00032623871713077096,0.1,1.01,False
-1.5384615384615383,-0.002000382222003917,0.1,1.01,False
-1.57190635451505,-0.003549952205555061,0.1,1.01,False
-1.6053511705685617,-0.004984218220943408,0.1,1.01,False
-1.6387959866220736,-0.006311760071091847,0.1,1.01,False
-1.6722408026755853,-0.007540519133209309,0.1,1.01,False
-1.705685618729097,-0.008677845864240011,0.1,1.01,False
-1.7391304347826086,-0.009730543771417955,0.1,1.01,False
-1.7725752508361203,-0.01070491011095924,0.1,1.01,False
-1.806020066889632,-0.011606773558352396,0.1,1.01,False
-1.8394648829431437,-0.01244152907559122,0.1,1.01,False
-1.8729096989966554,-0.01321417018392619,0.1,1.01,False
-1.906354515050167,-0.013929318835190876,0.1,1.01,False
-1.9397993311036787,-0.014591253060393867,0.1,1.01,False
-1.9732441471571907,-0.015203932560970773,0.1,1.01,False
-2.0066889632107023,-0.01577102239578336,0.1,1.01,False
-2.040133779264214,-0.016295914905562044,0.1,1.01,False
-2.0735785953177257,-0.01678175000594402,0.1,1.01,False
-2.1070234113712374,-0.017231433970500275,0.1,1.01,False
-2.140468227424749,-0.017647656816111978,0.1,1.01,False
-2.1739130434782608,-0.01803290839469574,0.1,1.01,False
-2.2073578595317724,-0.0183894932875388,0.1,1.01,False
-2.240802675585284,-0.018719544591342216,0.1,1.01,False
-2.274247491638796,-0.01902503667844048,0.1,1.01,False
-2.3076923076923075,-0.019307797007529305,0.1,1.01,False
-2.341137123745819,-0.019569517055553678,0.1,1.01,False
-2.374581939799331,-0.019811762436150758,0.1,1.01,False
-2.4080267558528425,-0.020035982265176472,0.1,1.01,False
-2.441471571906354,-0.020243517829340387,0.1,1.01,False
-2.474916387959866,-0.020435610609804946,0.1,1.01,False
-2.508361204013378,-0.02061340970874618,0.1,1.01,False
-2.5418060200668897,-0.02077797872330186,0.1,1.01,False
-2.5752508361204014,-0.020930302108027113,0.1,1.01,False
-2.608695652173913,-0.021071291063917752,0.1,1.01,False
-2.6421404682274248,-0.021201788989229663,0.1,1.01,False
-2.6755852842809364,-0.021322576524701032,0.1,1.01,False
-2.709030100334448,-0.021434376223358132,0.1,1.01,False
-2.74247491638796,-0.02153785687283939,0.1,1.01,False
-2.7759197324414715,-0.021633637496094076,0.1,1.01,False
-2.809364548494983,-0.02172229105438777,0.1,1.01,False
-2.842809364548495,-0.021804347874766095,0.1,1.01,False
-2.8762541806020065,-0.02188029882247982,0.1,1.01,False
-2.9096989966555182,-0.0219505982373489,0.1,1.01,False
-2.94314381270903,-0.02201566665163074,0.1,1.01,False
-2.9765886287625416,-0.022075893305651087,0.1,1.01,False
-3.0100334448160533,-0.022131638476246076,0.1,1.01,False
-3.043478260869565,-0.022183235631944197,0.1,1.01,False
-3.0769230769230766,-0.02223099342778051,0.1,1.01,False
-3.1103678929765883,-0.022275197551676163,0.1,1.01,False
-3.1438127090301,-0.022316112433428233,0.1,1.01,False
-3.1772575250836117,-0.022353982826533128,0.1,1.01,False
-3.2107023411371234,-0.02238903527230603,0.1,1.01,False
-3.2441471571906355,-0.022421479455054787,0.1,1.01,False
-3.277591973244147,-0.022451509456414873,0.1,1.01,False
-3.311036789297659,-0.022479304916348943,0.1,1.01,False
-3.3444816053511706,-0.022505032107756052,0.1,1.01,False
-3.3779264214046822,-0.022528844931118855,0.1,1.01,False
-3.411371237458194,-0.022550885835138847,0.1,1.01,False
-3.4448160535117056,-0.022571286668866836,0.1,1.01,False
-3.4782608695652173,-0.02259016947042614,0.1,1.01,False
-3.511705685618729,-0.02260764719704663,0.1,1.01,False
-3.5451505016722407,-0.022623824400776774,0.1,1.01,False
-3.5785953177257523,-0.02263879785391568,0.1,1.01,False
-3.612040133779264,-0.0226526571279066,0.1,1.01,False
-3.6454849498327757,-0.02266548512915478,0.1,1.01,False
-3.6789297658862874,-0.022677358594974925,0.1,1.01,False
-3.712374581939799,-0.022688348552635105,0.1,1.01,False
-3.7458193979933108,-0.022698520744243018,0.1,1.01,False
-3.7792642140468224,-0.022707936020016375,0.1,1.01,False
-3.812709030100334,-0.022716650702289894,0.1,1.01,False
-3.846153846153846,-0.02272471692243645,0.1,1.01,False
-3.8795986622073575,-0.02273218293271779,0.1,1.01,False
-3.913043478260869,-0.022739093394930358,0.1,1.01,False
-3.9464882943143813,-0.022745489647572916,0.1,1.01,False
-3.979933110367893,-0.022751409953134096,0.1,1.01,False
-4.013377926421405,-0.02275688972697926,0.1,1.01,False
-4.046822742474916,-0.02276196174920579,0.1,1.01,False
-4.080267558528428,-0.022766656360734164,0.1,1.01,False
-4.113712374581939,-0.02277100164480786,0.1,1.01,False
-4.147157190635451,-0.02277502359498776,0.1,1.01,False
-4.180602006688963,-0.022778746270646067,0.1,1.01,False
-4.214046822742475,-0.02278219194088988,0.1,1.01,False
-4.247491638795986,-0.022785381217775336,0.1,1.01,False
-4.280936454849498,-0.022788333179609283,0.1,1.01,False
-4.31438127090301,-0.02279106548507602,0.1,1.01,False
-4.3478260869565215,-0.022793594478871852,0.1,1.01,False
-4.381270903010034,-0.022795935289479305,0.1,1.01,False
-4.414715719063545,-0.02279810191966598,0.1,1.01,False
-4.448160535117057,-0.02280010733024934,0.1,1.01,False
-4.481605351170568,-0.022801963517628508,0.1,1.01,False
-4.51505016722408,-0.02280368158554696,0.1,1.01,False
-4.548494983277592,-0.022805271811515274,0.1,1.01,False
-4.581939799331104,-0.022806743708291385,0.1,1.01,False
-4.615384615384615,-0.022808106080786036,0.1,1.01,False
-4.648829431438127,-0.022809367078733937,0.1,1.01,False
-4.682274247491638,-0.022810534245445567,0.1,1.01,False
-4.7157190635451505,-0.02281161456293142,0.1,1.01,False
-4.749163879598662,-0.02281261449366849,0.1,1.01,False
-4.782608695652174,-0.022813540019258907,0.1,1.01,False
-4.816053511705685,-0.022814396676211997,0.1,1.01,False
-4.849498327759197,-0.02281518958906376,0.1,1.01,False
