x,z,shear,x_0,z_0,St,beta,history
0.4024338872487752,-1.0438099238748997,1.659117745473549,0.25,-0.287,0.015,0.905,False
0.4322664188431155,-1.409601487969545,1.631033619266315,0.25,-0.287,0.015,0.905,False
0.4493460296835349,-1.7703751402689696,3.71377437131263,0.25,-0.287,0.015,0.905,False
0.25,-0.287,2.1321520115655694,0.25,-0.287,0.02,0.905,False
0.3435834336680384,-0.791350577925989,1.9266755813069136,0.25,-0.287,0.02,0.905,False
0.3858731234194316,-1.2832752083549015,1.8540716458300377,0.25,-0.287,0.02,0.905,False
0.4059093008862799,-1.7653194091251707,1.822800650592468,0.25,-0.287,0.02,0.905,False
0.416070957290801,-2.2419287605681144,4.9898950029966205,0.25,-0.287,0.02,0.905,False
0.25,-0.287,2.4052352104472043,0.25,-0.287,0.025,0.905,False
0.3393885916182144,-0.9111558267747822,2.1766664424878925,0.25,-0.287,0.025,0.905,False
0.3733960762768651,-1.5204950644723834,2.098275524512265,0.25,-0.287,0.025,0.905,False
0.3875191377493651,-2.118585712116629,2.066030212836905,0.25,-0.287,0.025,0.905,False
0.3940768928595187,-2.7111687899022194,6.372173784750016,0.25,-0.287,0.025,0.905,False
0.25,-0.287,2.7009746165072777,0.25,-0.287,0.03,0.905,False
0.3359394599067056,-1.02951344234837,2.459319609674973,0.25,-0.287,0.03,0.905,False
0.3638733641239159,-1.7557561308488028,2.3782492047208317,0.25,-0.287,0.03,0.905,False
0.3742809565075214,-2.469829651403649,2.346569225402775,0.25,-0.287,0.03,0.905,False
0.378786413745193,-3.1785828295022487,7.809669112472984,0.25,-0.287,0.03,0.905,False
0.25,-0.287,3.012035878975774,0.25,-0.287,0.035,0.905,False
0.3330968326514119,-1.146499105132931,2.765009853009926,0.25,-0.287,0.035,0.905,False
0.3565041009604518,-1.9892927041491344,2.6833445912112706,0.25,-0.287,0.035,0.905,False
0.3644629871334932,-2.8193910633206856,2.6533220275534735,0.25,-0.287,0.035,0.905,False
0.3676880899590631,-3.6445327274263706,9.276932413941914,0.25,-0.287,0.035,0.905,False
0.25,-0.287,3.3331643712626384,0.25,-0.287,0.04,0.905,False
0.3307474629398505,-1.262176039675923,3.086836254870814,0.25,-0.287,0.04,0.905,False
0.3507179362638984,-2.221291802625162,3.0060798747150903,0.25,-0.287,0.04,0.905,False
0.3569784060676561,-3.1675207625753674,2.9784670509785185,0.25,-0.287,0.04,0.905,False
0.3593414951160119,-4.1092594071766175,10.760544879336674,0.25,-0.287,0.04,0.905,False
0.25,-0.287,3.660649822872954,0.25,-0.287,0.045,0.905,False
0.3287996194412186,-1.3765980010928074,3.4200766883064846,0.25,-0.287,0.045,0.905,False
0.3461068793883806,-2.451901057110584,3.3413978021747632,0.25,-0.287,0.045,0.905,False
0.3511303841531726,-3.5143979242781245,3.316645224652366,0.25,-0.287,0.045,0.905,False
0.3528816703349688,-4.572915686765413,12.252928053043115,0.25,-0.287,0.045,0.905,False
0.25,-0.287,3.9918788282812097,0.25,-0.287,0.05,0.905,False
0.3271791729878068,-1.4898114740242248,3.761552518721863,0.25,-0.287,0.05,0.905,False
0.342377572867122,-2.6812365041279302,3.685879875509459,0.25,-0.287,0.05,0.905,False
0.3464617490741969,-3.860148449131915,3.6641745371223178,0.25,-0.287,0.05,0.905,False
0.3477651340319893,-5.03559586174505,13.749513520594123,0.25,-0.287,0.05,0.905,False
0.25,-0.287,7.279339820414942,0.25,-0.287,0.1,0.905,False
0.3200253605466891,-2.562595790369976,7.366332716648937,0.25,-0.287,0.1,0.905,False
0.3258129248298005,-4.917611870883593,7.333753102779077,0.25,-0.287,0.1,0.905,False
0.3264014491913156,-7.266404695498635,7.330750812359609,0.25,-0.287,0.1,0.905,False
0.3264630820867102,-9.614666494924576,28.615710848802937,0.25,-0.287,0.1,0.905,False
0.25,-0.287,13.180403942557014,0.25,-0.287,0.2,0.905,False
0.3167157578573991,-4.432106253242728,14.844484762877055,0.25,-0.287,0.2,0.905,False
0.3178440175977192,-9.12883721534409,14.84291361323774,0.25,-0.287,0.2,0.905,False
0.3178550732502174,-13.82526893144584,14.842889472067066,0.25,-0.287,0.2,0.905,False
0.3178551798977147,-18.521694767191363,57.38940929875052,0.25,-0.287,0.2,0.905,False
0.25,-0.287,18.173096006084325,0.25,-0.287,0.3,0.905,False
0.3141567710865839,-5.975187147391833,22.41464528437299,0.25,-0.287,0.3,0.905,False
0.3143491607560186,-13.007169170677276,22.454482094911498,0.25,-0.287,0.3,0.905,False
0.3143488249807915,-20.051695947880013,22.45483462426064,0.25,-0.287,0.3,0.905,False
0.3143488201753406,-27.096333649808937,85.29964017685393,0.25,-0.287,0.3,0.905,False
0.25,-0.287,22.353334970564134,0.25,-0.287,0.4,0.905,False
0.3116325010409037,-7.236164272707952,29.961734296272986,0.25,-0.287,0.4,0.905,False
0.3114063969144773,-16.556044981481982,30.189927783307407,0.25,-0.287,0.4,0.905,False
0.311397888124544,-25.946804544807275,30.196470134687367,0.25,-0.287,0.4,0.905,False
0.3113976440490509,-35.33959615888432,112.57617697224725,0.25,-0.287,0.4,0.905,False
0.25,-0.287,25.85217215518996,0.25,-0.287,0.5,0.905,False
0.3092754972643338,-8.26804889469751,37.35041872486461,0.25,-0.287,0.5,0.905,False
0.30853479394368,-19.783700675955437,38.043436276456866,0.25,-0.287,0.5,0.905,False
0.3084902240709046,-31.51161759546494,38.083863620646504,0.25,-0.287,0.5,0.905,False
0.308487624456999,-43.25191521940613,139.28463609676018,0.25,-0.287,0.5,0.905,False
0.25,-0.287,28.79997738916414,0.25,-0.287,0.6,0.905,False
0.3071337709712254,-9.119677391716202,44.470527166339245,0.25,-0.287,0.6,0.905,False
0.3056825293281167,-22.706684563965936,45.97962900495039,0.25,-0.287,0.6,0.905,False
0.3055457554554818,-36.74891936670964,46.121040791206006,0.25,-0.287,0.6,0.905,False
0.3055329452055525,-50.83379072557951,165.44533812690355,0.25,-0.287,0.6,0.905,False
0.25,-0.287,31.306277681285575,0.25,-0.287,0.7,0.905,False
0.3052113590810523,-9.830412700759132,51.25464162763671,0.25,-0.287,0.7,0.905,False
0.3028734349981772,-25.34819962335748,53.94622529620468,0.25,-0.287,0.7,0.905,False
0.3025657880319026,-41.664874405747135,54.30021073318262,0.25,-0.287,0.7,0.905,False
0.302525374400513,-58.08649390514224,191.0628971713111,0.25,-0.287,0.7,0.905,False
0.25,-0.287,33.457708970460814,0.25,-0.287,0.8,0.905,False
0.3034940858747302,-10.430451874137743,57.67127949281847,0.25,-0.287,0.8,0.905,False
0.300139667949544,-27.734721625183894,61.88751009818062,0.25,-0.287,0.8,0.905,False
0.2995714153406329,-46.26961308331578,62.602924207508174,0.25,-0.287,0.8,0.905,False
0.299475208206136,-65.01285295180665,216.13637263586654,0.25,-0.287,0.8,0.905,False
0.25,-0.287,35.32159488096308,0.25,-0.287,0.9,0.905,False
0.3019612433331702,-10.94264638284044,63.71337261488261,0.25,-0.287,0.9,0.905,False
0.2975063626611728,-29.89315422377555,69.75300527651025,0.25,-0.287,0.9,0.905,False
0.2965873706238597,-50.57676763497452,71.00328547826281,0.25,-0.287,0.9,0.905,False
0.2963978391284858,-71.61781396770208,240.66387516144857,0.25,-0.287,0.9,0.905,False
0.25,-0.287,36.95020795989925,0.25,-0.287,1.0,0.905,False
0.3005910027202736,-11.38431668510758,69.38875378654518,0.25,-0.287,1.0,0.905,False
0.294989465140978,-31.84906791777541,77.50122612918882,0.25,-0.287,1.0,0.905,False
0.2936364906872247,-54.60247413778322,79.47170885215016,0.25,-0.287,1.0,0.905,False
0.2933097356618929,-77.9086102474959,264.64479073923144,0.25,-0.287,1.0,0.905,False
0.25,-0.287,2.8346508174399183,0.25,-0.287,0.01,0.75,False
0.3342212387461114,-1.0796694837929075,2.568783998677013,0.25,-0.287,0.01,0.75,False
0.3600327976776372,-1.8466337587952824,2.48795829926127,0.25,-0.287,0.01,0.75,False
0.3693459930514973,-2.6013332752606604,2.456918326442659,0.25,-0.287,0.01,0.75,False
0.3732916070837305,-3.350870111649695,8.370369330737336,0.25,-0.287,0.01,0.75,False
0.25,-0.287,2.728344846256598,0.25,-0.287,0.01,0.76,False
0.335263753057954,-1.0392969492612607,2.468050502845808,0.25,-0.287,0.01,0.76,False
0.3627476850988881,-1.7672943348853185,2.387522459281803,0.25,-0.287,0.01,0.76,False
0.3729841806087619,-2.4832256704497424,2.356002701640513,0.25,-0.287,0.01,0.76,False
0.3774164207453657,-3.193883244850731,7.876054482833588,0.25,-0.287,0.01,0.76,False
0.25,-0.287,2.6266672300346467,0.25,-0.287,0.01,0.77,False
0.3363494196426065,-0.9998977286312292,2.372385390193872,0.25,-0.287,0.01,0.77,False
0.3656272937822839,-1.6899025740300115,2.292371043713625,0.25,-0.287,0.01,0.77,False
0.3768952821932694,-2.368077977979248,2.260501283944624,0.25,-0.287,0.01,0.77,False
0.381880487200408,-3.0408900955667004,7.397930714640642,0.25,-0.287,0.01,0.77,False
0.25,-0.287,2.5295919980343,0.25,-0.287,0.01,0.78,False
0.3374776835820371,-0.961434462195622,2.2817949379843787,0.25,-0.287,0.01,0.78,False
0.3686791368717844,-1.6143801434168008,2.2025212456444634,0.25,-0.287,0.01,0.78,False
0.3811018079922256,-2.255769726870875,2.170434562745411,0.25,-0.287,0.01,0.78,False
0.3867188692632246,-2.8917292856794514,6.935917701240983,0.25,-0.287,0.01,0.78,False
0.25,-0.287,2.4370973988195446,0.25,-0.287,0.01,0.79,False
0.338647973744911,-0.9238716966677456,2.1962888961030815,0.25,-0.287,0.01,0.79,False
0.3719109216094986,-1.5406527466263296,2.117996073129187,0.25,-0.287,0.01,0.79,False
0.3856282171592686,-2.14618646985484,2.085828929914982,0.25,-0.287,0.01,0.79,False
0.3919711894023464,-2.7462472227231296,6.490013917313007,0.25,-0.287,0.01,0.79,False
0.25,-0.287,2.3491647710518353,0.25,-0.287,0.01,0.8,False
0.3398597037454549,-0.8871757658543984,2.1158775144530497,0.25,-0.287,0.01,0.8,False
0.3753305348753319,-1.4686498900831435,2.0388207949634873,0.25,-0.287,0.01,0.8,False
0.3905010222711353,-2.0392194733791187,2.0067135021882265,0.25,-0.287,0.01,0.8,False
0.3976821709703283,-2.604297700540425,6.060305625418925,0.25,-0.287,0.01,0.8,False
0.25,-0.287,2.2657772455946343,0.25,-0.287,0.01,0.81,False
0.3411122729469806,-0.8513146801340801,2.0405681675054637,0.25,-0.287,0.01,0.81,False
0.3789460286698262,-1.3983046679839064,1.9650186007157333,0.25,-0.287,0.01,0.81,False
0.3957488942594472,-1.9347654434671289,1.9331160337152147,0.25,-0.287,0.01,0.81,False
0.4039022290941783,-2.46574156211698,5.646976827206756,0.25,-0.287,0.01,0.81,False
0.25,-0.287,2.1869182639906013,0.25,-0.287,0.01,0.82,False
0.3424050674968113,-0.816258023995331,1.970361616944651,0.25,-0.287,0.01,0.82,False
0.3827656056953752,-1.3295535642680392,1.8966055039400407,0.25,-0.287,0.01,0.82,False
0.4014027679628542,-1.832726286541594,1.8650578611052657,0.25,-0.287,0.01,0.82,False
0.4106881144432935,-2.330446427551595,5.250319986153842,0.25,-0.287,0.01,0.82,False
0.25,-0.287,2.1125699070282953,0.25,-0.287,0.01,0.83,False
0.3437374613810352,-0.7819768609609612,1.905247996773194,0.25,-0.287,0.01,0.83,False
0.3867976051972955,-1.262336270346111,1.8335846016156108,0.25,-0.287,0.01,0.83,False
0.4074959486898694,-1.7330089047943955,1.8025479101316166,0.25,-0.287,0.01,0.83,False
0.41810361372056,-2.198286491859025,4.870747179378096,0.25,-0.287,0.01,0.83,False
0.25,-0.287,2.0427110396131476,0.25,-0.287,0.01,0.84,False
0.3451088174889101,-0.7484436452874645,1.84520265684882,0.25,-0.287,0.01,0.84,False
0.3910504892321779,-1.1965955174365683,1.775939906271865,0.25,-0.287,0.01,0.84,False
0.4140642204944202,-1.6355250261573997,1.7455759151281562,0.25,-0.287,0.01,0.84,False
0.4262203117068102,-2.069142399348102,4.508801089921101,0.25,-0.287,0.01,0.84,False
0.25,-0.287,1.9773152949161312,0.25,-0.287,0.01,0.85,False
0.3465184886782023,-0.7156321398856322,1.790182057160816,0.25,-0.287,0.01,0.85,False
0.395532829536962,-1.132276922482728,1.723630081625487,0.25,-0.287,0.01,0.85,False
0.4211459572580247,-1.5401910694257277,1.6941051534093168,0.25,-0.287,0.01,0.85,False
0.4351184211799582,-1.942901203749597,4.165164850833753,0.25,-0.287,0.01,0.85,False
0.25,-0.287,1.9163489418990518,0.25,-0.287,0.01,0.86,False
0.3479658188338482,-0.6835173399594178,1.7401199609175444,0.25,-0.287,0.01,0.86,False
0.4002532951780514,-1.0693288467317883,1.676582523982033,0.25,-0.287,0.01,0.86,False
0.4287822381598592,-1.4469280456100446,1.6480651628365228,0.25,-0.287,0.01,0.86,False
0.4448876892301387,-1.8194564261777575,3.840669115404655,0.25,-0.287,0.01,0.86,False
0.25,-0.287,1.859768705486971,0.25,-0.287,0.01,0.87,False
0.3494501439135022,-0.6520754019058097,1.6949242234799642,0.25,-0.287,0.01,0.87,False
0.4052206411662034,-1.00770226615609,1.6346883226947917,0.25,-0.287,0.01,0.87,False
0.4370169697195069,-1.3556614971548422,1.6073450668747646,0.25,-0.287,0.01,0.87,False
0.455628391675657,-1.6987082265019655,3.536293757644632,0.25,-0.287,0.01,0.87,False
0.25,-0.287,1.8075196371126607,0.25,-0.287,0.01,0.88,False
0.3509707929744616,-0.6212835770596219,1.654474511324292,0.25,-0.287,0.01,0.88,False
0.4104436982297578,-0.9473506529866064,1.5977986877902246,0.25,-0.287,0.01,0.88,False
0.4458970173407419,-1.266321477263444,1.5717882497706006,0.25,-0.287,0.01,0.88,False
0.4674524318200144,-1.5805637078993773,3.253160244064516,0.25,-0.287,0.01,0.88,False
0.25,-0.287,1.7595331640379939,0.25,-0.287,0.01,0.89,False
0.3525270891773718,-0.5911201499041294,1.6186213103284084,0.25,-0.287,0.01,0.89,False
0.4159313639465538,-0.8882298677095035,1.5657234460204807,0.25,-0.287,0.01,0.89,False
0.4554723501996512,-1.1788425722219014,1.541189183249632,0.25,-0.287,0.01,0.89,False
0.4804845661772311,-1.4649373793770588,2.9925090794750298,0.25,-0.287,0.01,0.89,False
0.25,-0.287,1.7157254778538213,0.25,-0.287,0.01,0.9,False
0.3541183507628986,-0.5615643804018444,1.587186605607941,0.25,-0.287,0.01,0.9,False
0.4216925954437977,-0.8302980609500961,1.538232195482905,0.25,-0.287,0.01,0.9,False
0.4657962044451901,-1.0931639703177145,1.5152932087927797,0.25,-0.287,0.01,0.9,False
0.4948637887061808,-1.3517518070118573,2.755655424304705,0.25,-0.287,0.01,0.9,False
0.25,-0.287,1.6759964559599567,0.25,-0.287,0.01,0.91,False
0.3557438919982387,-0.5325964501298783,1.5599666633579838,0.25,-0.287,0.01,0.91,False
0.4277364038854699,-0.7735155847355462,1.5150587307173777,0.25,-0.287,0.01,0.91,False
0.4769252710636008,-1.0092295817074814,1.4938000813065042,0.25,-0.287,0.01,0.91,False
0.5107449174512717,-1.2409384916468484,2.54391667743454,0.25,-0.287,0.01,0.91,False
0.25,-0.287,1.6402293471053437,0.25,-0.287,0.01,0.92,False
0.3574030240909814,-0.5041974119314799,1.5367374756353307,0.25,-0.287,0.01,0.92,False
0.4340718509791565,-0.7178449126882432,1.495909528581183,0.25,-0.287,0.01,0.92,False
0.4889199164619701,-0.9269882143969898,1.4763722306607965,0.25,-0.287,0.01,0.92,False
0.5283004445344307,-1.1324390188244489,2.3585120367110646,0.25,-0.287,0.01,0.92,False
0.25,-0.287,1.6082915002005465,0.25,-0.287,0.01,0.93,False
0.3590950560683782,-0.4763491428199932,1.5172637501914104,0.25,-0.287,0.01,0.93,False
0.4407080477485801,-0.6632505687573407,1.4804776654956435,0.25,-0.287,0.01,0.93,False
0.5018444459281824,-0.8463938123510075,1.4626493289359193,0.25,-0.287,0.01,0.93,False
0.547722733882806,-1.0262065357148178,2.200451816035322,0.25,-0.287,0.01,0.93,False
0.25,-0.287,1.5800364892246859,0.25,-0.287,0.01,0.94,False
0.3608192956205558,-0.4490342998937238,1.5013130465236086,0.25,-0.287,0.01,0.94,False
0.447654155835231,-0.6096990641463742,1.4684650204983445,0.25,-0.287,0.01,0.94,False
0.5157674227238153,-0.7674057626323513,1.45227259800895,0.25,-0.287,0.01,0.94,False
0.5692266832334733,-0.9222076193512774,2.07047210170816,0.25,-0.287,0.01,0.94,False
0.25,-0.287,1.5553081133084588,0.25,-0.287,0.01,0.95,False
0.362575049906657,-0.4222362790403926,1.4886781916983696,0.25,-0.287,0.01,0.95,False
0.4549193916127141,-0.5571588421408054,1.4596191190167072,0.25,-0.287,0.01,0.95,False
0.5307620587884576,-0.6899892793531919,1.4449271119096434,0.25,-0.287,0.01,0.95,False
0.5930530110113216,-0.8204246098241387,1.9691393105072872,0.25,-0.287,0.01,0.95,False
0.25,-0.287,1.5442164784248007,0.25,-0.287,0.01,0.955,False
0.3634645286068442,-0.4090260805426968,1.4835550163298346,0.25,-0.287,0.01,0.955,False
0.4586745791791516,-0.5312586170961836,1.4563324895292311,0.25,-0.287,0.01,0.955,False
0.538685515328111,-0.6518612114848135,1.4423231183930914,0.25,-0.287,0.01,0.955,False
0.60592034675849,-0.7703635576519801,1.9294591188943786,0.25,-0.287,0.01,0.955,False
0.25,-0.287,1.5339469779269106,0.25,-0.287,0.01,0.96,False
0.3643616263232282,-0.3959391762281891,1.4792143439303813,0.25,-0.287,0.01,0.96,False
0.462513033421266,-0.5056002305813583,1.4537991911315424,0.25,-0.287,0.01,0.96,False
0.5469066970379256,-0.6141158730638231,1.4404227714324807,0.25,-0.287,0.01,0.96,False
0.6194723889807411,-0.7208584897060396,1.8973710013263305,0.25,-0.287,0.01,0.96,False
0.25,-0.287,1.5244808685891456,0.25,-0.287,0.01,0.965,False
0.3652662566372847,-0.3829736815240542,1.4756583765807079,0.25,-0.287,0.01,0.965,False
0.4664359255666123,-0.4801802614602475,1.45204008094657,0.25,-0.287,0.01,0.965,False
0.5554362966497236,-0.5767507792598022,1.439249770372434,0.25,-0.287,0.01,0.965,False
0.633748517054771,-0.6719130173588159,1.873274821705319,0.25,-0.287,0.01,0.965,False
0.25,-0.287,1.51580077425138,0.25,-0.287,0.01,0.97,False
0.3661783332345436,-0.3701277511970604,1.4729040382376792,0.25,-0.287,0.01,0.97,False
0.4704444322579508,-0.4549954017669154,1.4511060900960997,0.25,-0.287,0.01,0.97,False
0.5642854102273519,-0.5397639149391183,1.4388680756437617,0.25,-0.287,0.01,0.97,False
0.6487907240732039,-0.6235323942081531,1.8578632013348848,0.25,-0.287,0.01,0.97,False
0.25,-0.287,1.5078913508624117,0.25,-0.287,0.01,0.975,False
0.3670977699253076,-0.3573995783382772,1.4709888270722522,0.25,-0.287,0.01,0.975,False
0.474539736102556,-0.4300424558463988,1.451092797741745,0.25,-0.287,0.01,0.975,False
0.5734655645231999,-0.5031537581791111,1.4394048055861306,0.25,-0.287,0.01,0.975,False
0.6646438754143964,-0.5757236656546336,1.8523022546636947,0.25,-0.287,0.01,0.975,False
0.25,-0.287,1.500740117291225,0.25,-0.287,0.01,0.98,False
0.3680244806648124,-0.3447873933789708,1.469979190014882,0.25,-0.287,0.01,0.98,False
0.478723026290956,-0.4053183396053481,1.4521631535543535,0.25,-0.287,0.01,0.98,False
0.5829887475810221,-0.4669193056549037,1.4410882621772383,0.25,-0.287,0.01,0.98,False
0.6813560055976747,-0.5284958308256076,1.858510549440311,0.25,-0.287,0.01,0.98,False
0.25,-0.287,1.4943384992416242,0.25,-0.287,0.01,0.985,False
0.3689583795727925,-0.3322894631365798,1.4699827170621176,0.25,-0.287,0.01,0.985,False
0.482995499288669,-0.3808200798715692,1.4545838047530784,0.25,-0.287,0.01,0.985,False
0.5928674429837576,-0.4310600999747709,1.4443130342230683,0.25,-0.287,0.01,0.985,False
0.6989786598807952,-0.4818600168248839,1.8795954857844506,0.25,-0.287,0.01,0.985,False
0.25,-0.287,1.4886831496958044,0.25,-0.287,0.01,0.99,False
0.3698993809524473,-0.3199040898896717,1.4711662226346691,0.25,-0.287,0.01,0.99,False
0.4873583596047698,-0.3565448138616553,1.4587847727569139,0.25,-0.287,0.01,0.99,False
0.6031146681925049,-0.3955762590357775,1.4497552590534193,0.25,-0.287,0.01,0.99,False
0.7175672881491283,-0.4358296649255359,1.9205468358061273,0.25,-0.287,0.01,0.99,False
0.25,-0.287,1.4861361138601734,0.25,-0.287,0.01,0.9925,False
0.3703725183436134,-0.3137530910766684,1.4722752468822113,0.25,-0.287,0.01,0.9925,False
0.4895740638230239,-0.344489938960995,1.4617554662892118,0.25,-0.287,0.01,0.9925,False
0.6083807038747776,-0.3779753021863748,1.4536450447310183,0.25,-0.287,0.01,0.9925,False
0.7272423488477742,-0.4130464187824355,1.9508095817079576,0.25,-0.287,0.01,0.9925,False
0.25,-0.287,1.4837776313257163,0.25,-0.287,0.01,0.995,False
0.3708473993088554,-0.3076296104809113,1.4737830756029162,0.25,-0.287,0.01,0.995,False
0.491812820641313,-0.3324897887560185,1.465460469389665,0.25,-0.287,0.01,0.995,False
0.6137440174760953,-0.3604685074651511,1.4585845110886766,0.25,-0.287,0.01,0.995,False
0.7371816999196724,-0.3904207278311504,1.9893593854285418,0.25,-0.287,0.01,0.995,False
0.25,-0.287,1.4816095809483287,0.25,-0.287,0.01,0.9975,False
0.3713240131957782,-0.3015334454656411,1.4757417897076386,0.25,-0.287,0.01,0.9975,False
0.4940747832777363,-0.3205440362739174,1.4700566612568804,0.25,-0.287,0.01,0.9975,False
0.6192064062923899,-0.3430560657618109,1.464862874201658,0.25,-0.287,0.01,0.9975,False
0.7473935850763095,-0.3679550125060845,2.0379684202286334,0.25,-0.287,0.01,0.9975,False
0.25,-10.087,1.4142135623732353,0.25,-10.087,0.01,1.0,False
0.2499994566574704,-10.087000170914036,1.4142135623733594,0.25,-10.087,0.01,1.0,False
0.2499989351528332,-10.087000400017931,1.4142135623735146,0.25,-10.087,0.01,1.0,False
0.2499984416865391,-10.087000684579774,1.4142135623736936,0.25,-10.087,0.01,1.0,False
0.2499979821283404,-10.087001021218216,1.4142135623784309,0.25,-10.087,0.01,1.0,False
0.25,-10.087,1.4169509877944846,0.25,-10.087,0.01,1.01,False
0.2499994154427544,-10.06499140034124,1.4169858058657656,0.25,-10.087,0.01,1.01,False
0.2499988280370693,-10.042843192070158,1.4169858018849886,0.25,-10.087,0.01,1.01,False
0.2499982450777932,-10.020695051284028,1.4169857974377438,0.25,-10.087,0.01,1.01,False
0.2499976741481488,-9.998546978592277,1.45780159343998,0.25,-10.087,0.01,1.01,False
0.25,-10.087,1.4249208915140545,0.25,-10.087,0.01,1.02,False
0.2499993746665475,-10.043411459875491,1.4250553877155698,0.25,-10.087,0.01,1.02,False
0.2499987193714721,-9.999549090118224,1.42505540960143,0.25,-10.087,0.01,1.02,False
0.2499980407999934,-9.955686795632923,1.4250554300054,0.25,-10.087,0.01,1.02,False
0.2499973466161575,-9.911824581980618,1.5782881963391944,0.25,-10.087,0.01,1.02,False
0.25,-10.087,1.437736298878146,0.25,-10.087,0.01,1.03,False
0.2499993343246207,-10.022247937558111,1.4380276000980596,0.25,-10.087,0.01,1.03,False
0.2499986091733571,-9.957093033229883,1.4380276917692805,0.25,-10.087,0.01,1.03,False
0.2499978287137548,-9.891938207371382,1.4380277845787668,0.25,-10.087,0.01,1.03,False
0.249996998695882,-9.82678347120332,1.7559695096960086,0.25,-10.087,0.01,1.03,False
0.25,-10.087,1.454989722174335,0.25,-10.087,0.01,1.04,False
0.2499992944127333,-10.001488895834084,1.4554868628062476,0.25,-10.087,0.01,1.04,False
0.249998497460881,-9.915450921378785,1.455487081913605,0.25,-10.087,0.01,1.04,False
0.2499976086846201,-9.82941302365247,1.4554873140775046,0.25,-10.087,0.01,1.04,False
0.2499966295434343,-9.743375219959542,1.9721307574125209,0.25,-10.087,0.01,1.04,False
0.25,-10.087,1.47626578556792,0.25,-10.087,0.01,1.05,False
0.2499992549266427,-9.981122849101824,1.4770097380790823,0.25,-10.087,0.01,1.05,False
0.2499983842529802,-9.874599569827623,1.4770101553529136,0.25,-10.087,0.01,1.05,False
0.2499973805831138,-9.76807636025433,1.4770106139291226,0.25,-10.087,0.01,1.05,False
0.249996238308474,-9.661553243879096,2.2127285321762575,0.25,-10.087,0.01,1.05,False
0.25,-10.087,1.5011524131004388,0.25,-10.087,0.01,1.06,False
0.2499992158620907,-9.961138742526208,1.5021764385870202,0.25,-10.087,0.01,1.06,False
0.2499982695692918,-9.834516666085747,1.5021771369914696,0.25,-10.087,0.01,1.06,False
0.2499971442847695,-9.70789464668286,1.502177929531097,0.25,-10.087,0.01,1.06,False
0.2499958241351364,-9.58127271377082,2.468258471445308,0.25,-10.087,0.01,1.06,False
0.25,-10.087,1.5292500110611227,0.25,-10.087,0.01,1.07,False
0.2499991772148243,-9.94152593203195,1.53058024241737,0.25,-10.087,0.01,1.07,False
0.2499981534301149,-9.795180729272507,1.5305813162184208,0.25,-10.087,0.01,1.07,False
0.2499968996701836,-9.648835564905765,1.530582570921838,0.25,-10.087,0.01,1.07,False
0.2499953861629971,-9.50249047372808,2.7325128044237097,0.25,-10.087,0.01,1.07,False
0.25,-10.087,1.5601784238457013,0.25,-10.087,0.01,1.08,False
0.2499991389805817,-9.92227416540169,1.5618345933859383,0.25,-10.087,0.01,1.08,False
0.2499980358563334,-9.756571071731784,1.5618361472181188,0.25,-10.087,0.01,1.08,False
0.2499966466250172,-9.590867991483696,1.5618380129563973,0.25,-10.087,0.01,1.08,False
0.2499949235279839,-9.425164963777314,3.0014492045027477,0.25,-10.087,0.01,1.08,False
0.25,-10.087,1.593581720001851,0.25,-10.087,0.01,1.09,False
0.2499991011551045,-9.90337356440863,1.5955779540958643,0.25,-10.087,0.01,1.09,False
0.2499979168693735,-9.71866776275312,1.5955801020847622,0.25,-10.087,0.01,1.09,False
0.2499963850400191,-9.533961942880593,1.5955827483619272,0.25,-10.087,0.01,1.09,False
0.2499944353633149,-9.349256146778544,3.2724069245035716,0.25,-10.087,0.01,1.09,False
0.25,-10.087,1.629131049544696,0.25,-10.087,0.01,1.1,False
0.2499990637341348,-9.884814607917624,1.6314766694076452,0.25,-10.087,0.01,1.1,False
0.2499977964911442,-9.681451594265898,1.6314795343824358,0.25,-10.087,0.01,1.1,False
0.249996114811027,-9.478088523751268,1.6314831512933716,0.25,-10.087,0.01,1.1,False
0.2499939208004118,-9.274725439307195,3.54360791802042,0.25,-10.087,0.01,1.1,False
0.25,-10.087,1.6665259088172333,0.25,-10.087,0.01,1.11,False
0.2499990267134219,-9.866588115894414,1.6692261944486948,0.25,-10.087,0.01,1.11,False
0.2499976747439939,-9.644904048382402,1.6692299072589345,0.25,-10.087,0.01,1.11,False
0.2499958358389654,-9.423219878018685,1.6692347054775467,0.25,-10.087,0.01,1.11,False
0.2499933789698047,-9.201535646266596,3.8138462927804055,0.25,-10.087,0.01,1.11,False
0.25,-10.087,1.705494174215469,0.25,-10.087,0.01,1.12,False
0.249998990088716,-9.84868523426674,1.7085510646342335,0.25,-10.087,0.01,1.12,False
0.2499975516506538,-9.609007266674958,1.7085557635716557,0.25,-10.087,0.01,1.12,False
0.2499955480298214,-9.369329142567532,1.7085619743879639,0.25,-10.087,0.01,1.12,False
0.2499928090020065,-9.129650898998916,4.082294268464448,0.25,-10.087,0.01,1.12,False
0.25,-10.087,1.74579124449271,0.25,-10.087,0.01,1.13,False
0.2499989538557807,-9.831097420584117,1.7492039604206466,0.25,-10.087,0.01,1.13,False
0.2499974272342039,-9.573744021078904,1.7492097907375639,0.25,-10.087,0.01,1.13,False
0.2499952512946411,-9.316390403391027,1.7492176661500094,0.25,-10.087,0.01,1.13,False
