t,first_x,first_z,first_xdot,first_zdot,second_x,second_z,second_xdot,second_zdot,third_x,third_z,third_xdot,third_zdot
0.16,0.9897624291362151,0.1595623957660765,,,0.9891014307151446,0.15947640950857875,,,0.9890975263271004,0.15947133779657952,,
0.17,0.988366866317326,0.16946755296715463,,,0.9876601289096721,0.16936922855111874,,,0.9876562475118437,0.16936378196084811,,
0.18,0.9868803605241411,0.17935981598117084,,,0.9861278929526364,0.1792483069045793,,,0.9861240496216823,0.17924248390806283,,
0.19,0.9853027604432719,0.18923834209179405,,,0.9845045948943977,0.18911279974299341,,,0.9845008037602625,0.1891065990520936,,
0.2,0.9836339391599006,0.1991022860841011,,,0.9827901300663434,0.19896186007877062,,,0.9827864044579504,0.198955280635897,,
0.21,0.9818737925859465,0.2089508004667562,,,0.9809844156658469,0.20879463897327666,,,0.9809807682283301,0.20878767994285302,,
0.22,0.9800222381037414,0.21878303568474106,,,0.9790873895282657,0.21861028573906566,,,0.9790838323185259,0.21860294649982376,,
0.23,0.978079213387384,0.22859814032356887,,,0.9770990090542997,0.22840794813455217,,,0.9770955536195485,0.2284002282724895,,
0.24,0.9760446753719222,0.2383952613057903,,,0.9750192502674697,0.23818677255181003,,,0.975015907710348,0.23817867185375247,,
0.25,0.9739185993465413,0.24817354408049502,,,0.97284810698139,0.24794590419809892,,,0.9728448880143443,0.2479374226457901,,
0.26,0.9717009781525462,0.2579321328064251,,,0.9705855900603186,0.25768448727164867,,,0.9705825050513058,0.257675625036309,,
0.27,0.9693918214704988,0.26767017052924286,,,0.9682317267594455,0.26740166513216934,,,0.9682287857705704,0.26739242256947143,,
0.28,0.9669911551836747,0.2773867993534331,,,0.9657865601337322,0.27709658046650304,,,0.9657837729540785,0.2770869581119195,,
0.29,0.9644990208072127,0.2870811606092649,,,0.9632501485059932,0.28676837544978834,,,0.9632475246796486,0.28675837401427234,,
0.3,0.9619154749741046,0.2967523950151939,,,0.9606225649864186,0.29641619190246893,,,0.9606201138364929,0.29640581226843316,,
0.31,0.9592405889705958,0.3063996428360429,,,0.9579038970369627,0.306039171443444,,,0.9579016276862454,0.3060284146610083,,
0.32,0.9564744483147257,0.31602204403726697,,,0.9550942460750214,0.31563645563962844,,,0.9550921674638034,0.31562532292310924,,
0.33,0.9536171523726803,0.3256187384355763,,,0.9521937271116463,0.32520718615216426,,,0.9521918480131356,0.3251956788767826,,
0.34,0.950668814008414,0.33518886584616425,,,0.9492024684202202,0.3347505048795022,,,0.9492007974539057,0.33473862457828896,,
0.35000000000000003,0.9476295592626396,0.3447315662267646,,,0.946120611232089,0.3442655540975515,,,0.9461191568753483,0.344253302458432,,
0.36,0.9444995270578264,0.3542459798187405,,,0.9429483094561176,0.3537514765970784,,,0.9429470800543109,0.35373885546011896,,
0.37,0.9412788689262956,0.36373124728538997,,,0.9396857294195368,0.3632074158185172,,,0.9396847331947961,0.3631944271733191,,
0.38,0.9379677487588876,0.3731865098476351,,,0.9363330496277871,0.37263251598434355,,,0.936332294686672,0.37261916196757133,,
0.39,0.9345663425719903,0.3826109094172485,,,0.9328904605413523,0.3820259222291469,,,0.9328899548815199,0.38201220512217815,,
0.4,0.9310748382910019,0.3920035887277571,,,0.9293581643678195,0.39138678072752703,,,0.929357915883834,0.3913727029542138,,
0.41000000000000003,0.9274934355485257,0.4013636914631501,,,0.9257363748676145,0.4007142388199298,,,0.9257363913560042,0.40069980294446067,,
0.42,0.9238223454958043,0.41069036238451023,,,0.9220253171720406,0.4100074451365269,,,0.9220256063356906,0.40999265386138195,,
0.43,0.920061790626068,0.41998274745467407,,,0.9182252276124061,0.419265549719237,,,0.9182257970643699,0.4192504058832265,,
0.44,0.9162120046086242,0.4292399939610218,,,0.9143363535591613,0.4284877041419766,,,0.914337210825957,0.42847221071835684,,
0.45,0.9122732321326462,0.43846125063648667,,,0.9103589532700821,0.43767306162922337,,,0.9103601057945316,0.4376572217238825,,
0.46,0.9082457287597295,0.44764566777886794,,,0.9062932957466425,0.44682077717296675,,,0.9062947508903115,0.4468045940226748,,
0.47000000000000003,0.9041297607843849,0.4567923973685252,,,0.9021396605978063,0.45593000764811653,,,0.9021414256430788,0.4559134846188335,,
0.48,0.8999256051017245,0.46590059318452454,,,0.8978983379105477,0.464999911926433,,,0.8979004200623826,0.4649830525116704,,
0.49,0.8956335490816711,0.4749694109193026,,,0.893569628126482,0.4740296509890383,,,0.8935720345138899,0.4740124588082692,,
0.5,0.8912538904490906,0.4839980082919102,,,0.8891538419240446,0.483018388037565,,,0.889156579601302,0.4830008668346782,,
0.51,0.8867869371693032,0.4929855451598901,,,0.8846513001057164,0.4919652886039912,,,0.8846543760533573,0.49194744224578574,,
0.52,0.882233007338486,0.5019311836298427,,,0.8800623334898375,0.5008695206592105,,,0.8800657546154363,0.5008513531339269,,
0.53,0.8775924290785212,0.5108340881667264,,,0.8753872828065958,0.5097302547203807,,,0.8753910559453714,0.5097117701362651,,
0.54,0.8728655404358906,0.5196934257019381,,,0.8706264985978148,0.5185466639570901,,,0.8706306305130681,0.5185278665409889,,
0.55,0.8680526892842488,0.5285083657402148,,,0.8657803411202002,0.5273179242963815,,,0.8657848385036,0.5272988183923626,,
0.56,0.8631542332303452,0.5372780804653946,,,0.860849180251733,0.536043214526665,,,0.8608540497234763,0.5360238045946645,,
0.5700000000000001,0.8581705395229908,0.5460017448450726,,,0.8558333954009273,0.5447217164005563,,,0.8558386435097726,0.5447020070150463,,
0.58,0.8531019849647955,0.5546785367341844,,,0.8507333754186926,0.553352614736666,,,0.8507390086418869,0.5533326105853436,,
0.59,0.8479489558264222,0.5633076369775483,,,0.8455495185125645,0.5619350975203703,,,0.8455555432556772,0.5619148034028629,,
0.6,0.8427118477631288,0.5718882295113928,,,0.840282232163087,0.5704683560035884,,,0.840288654759753,0.5704477768301762,,
0.61,0.8373910657333857,0.5804195014638985,,,0.8349319330421479,0.5789515848035889,,,0.8349387597537287,0.5789307255939404,,
0.62,0.8319870239193754,0.5889006432547751,,,0.8294990469330847,0.5873839820008493,,,0.8295062839482618,0.5873628478827697,,
0.63,0.8265001456491967,0.5973308486938986,,,0.8239840086523943,0.595764749235987,,,0.8239916620866974,0.5957433454441771,,
0.64,0.8209308633206103,0.6057093150790285,,,0.81838726197289,0.6040930918057822,,,0.8183953378681712,0.6040714236806068,,
0.65,0.8152796183261745,0.6140352432926239,,,0.8127092595481681,0.612368218758309,,,0.8127177638720141,0.6123462917445737,,
0.66,0.8095468609796335,0.6223078378977773,,,0.8069504628382488,0.6205893429871921,,,0.8069594014833609,0.6205671626329258,,
0.67,0.80373305044343,0.6305263072332813,,,0.8011113420362743,0.6287556813250021,,,0.8011207208197899,0.6287332532802461,,
0.68,0.7978386546572254,0.638689863507844,,,0.7951923759961512,0.6368664546358053,,,0.7952022006589443,0.6368437846514067,,
0.6900000000000001,0.7918641502673165,0.6467977228934675,,,0.7891940521610343,0.6449208879068785,,,0.7892043283669619,0.6448979818332871,,
0.7000000000000001,0.7858100225568515,0.6548491056180017,,,0.7831168664925574,0.6529182103396028,,,0.7831275998277037,0.6528950741256703,,
0.71,0.7796767653767495,0.6628432360568852,,,0.7769613234007227,0.6608576554395448,,,0.7769725193725842,0.6608342951313261,,
0.72,0.7734648810772389,0.6707793428240847,,,0.7707279356743676,0.6687384611057361,,,0.7707395997110428,0.6687148828452915,,
0.73,0.7671748804399353,0.6786566588622427,,,0.7644172244121336,0.6765598697191607,,,0.7644293618614804,0.6765360797433579,,
0.74,0.7608072826103838,0.6864744215320422,,,0.7580297189538661,0.6843211282304571,,,0.7580423350826349,0.6842971328697732,,
0.75,0.7543626150309983,0.6942318727007977,,,0.7515659568123829,0.6920214882468431,,,0.7515790568053466,0.6919972939241653,,
0.76,0.747841413374335,0.7019282588302787,,,0.7450264836055486,0.699660206118271,,,0.7450400725646045,0.6996358193476954,,
0.77,0.7412442214766388,0.7095628310637738,,,0.7384118529886005,0.7072365430228179,,,0.7384259359318648,0.7072119704084459,,
0.78,0.7345715912716114,0.7171348453124015,,,0.7317226265866742,0.7147497650513177,,,0.7317372084475892,0.7147250132860499,,
0.79,0.727824082724347,0.7246435623406716,,,0.7249593739274804,0.722199143291239,,,0.7249744595538723,0.7221742191555656,,
0.8,0.7210022637653906,0.7320882478513056,,,0.7181226723740883,0.7295839539098139,,,0.7181382665272483,0.7295588642706011,,
0.81,0.7141067102248754,0.7394681725693165,,,0.7112131070577742,0.7369034782364211,,,0.7112292144115359,0.7368782300456942,,
0.8200000000000001,0.7071380057666965,0.746782612325356,,,0.704231270810897,0.7441570028442277,,,0.7042478959506803,0.7441316031379486,,
0.8300000000000001,0.7000967418226852,0.7540308481383289,,,0.6971777640997651,0.7513438196310913,,,0.6971949115216636,0.7513182755279316,,
0.84,0.692983517526748,0.7612121662972805,,,0.6900531949574598,0.7584632258997264,,,0.6900708690672785,0.7584375445998355,,
0.85,0.6857989396489381,0.7683258584425581,,,0.6828581789165866,0.7655145244371357,,,0.6828763840289156,0.7654887132209033,,
0.86,0.6785436225294283,0.7753712216462494,,,0.6755933389419246,0.772497023593311,,,0.675612079279188,0.772471089820123,,
0.87,0.6712181880123584,0.7823475584918993,,,0.6682593053629469,0.7794100373592003,,,0.6682785850544898,0.7793839884661905,,
0.88,0.6638232653795297,0.7892541771535069,,,0.6608567158061883,0.7862528854439488,,,0.6608765388873157,0.7862267289447422,,
0.89,0.6563594912839239,0.7960903914738033,,,0.653386215127438,0.7930248933514075,,,0.6534065855384995,0.792998636834859,,
0.9,0.6488275096830223,0.8028555210418121,,,0.6458484553437335,0.7997253924559165,,,0.6458693769292025,0.7996990435848419,,
0.91,0.6412279717719059,0.8095488912696914,,,0.6382440955651392,0.8063537200773585,,,0.6382655720726695,0.8063272865872587,,
0.92,0.6335615359161171,0.8161698334688592,,,0.6305738019262893,0.812909219555485,,,0.6305958370058332,0.812882709253264,,
0.93,0.6258288675842629,0.8227176849254012,,,0.6228382475176801,0.8193912403235144,,,0.6228608447205517,0.8193646610861894,,
0.9400000000000001,0.6180306392803471,0.8291917889747612,,,0.6150381123166941,0.8257991379810014,,,0.6150612750946816,0.8257724977544064,,
0.9500000000000001,0.6101675304758124,0.8355914950757133,,,0.6071740831183432,0.832132274365977,,,0.607197814822787,0.8321055811634587,,
0.96,0.6022402275412816,0.8419161588836155,,,0.5992468534657179,0.8383900176263595,,,0.5992711573466785,0.8383632795274655,,
0.97,0.5942494236779818,0.8481651423229434,,,0.5912571235801294,0.8445717422906323,,,0.5912820027854636,0.8445449674397927,,
0.98,0.5861958188488434,0.8543378136591031,,,0.583205600290934,0.8506768293377919,,,0.5832310578654716,0.8506500259429928,,
0.99,0.5780801197092594,0.8604335475695221,,,0.5750929969650309,0.8567046662665606,,,0.5751190358496687,0.8566778425980099,,
1.0,0.5699030395374982,0.8664517252140167,,,0.5669200334360219,0.8626546471638648,,,0.5669466564669086,0.862627811552651,,
1.01,0.5616652981647587,0.8723917343044342,,,0.5586874359330269,0.8685261727725758,,,0.5587146458406946,0.8684993336093186,,
1.02,0.5533676219048606,0.878252969173568,,,0.550395937009146,0.8743186505585134,,,0.5504237364177201,0.8742918162920068,,
1.03,0.5450107434835616,0.884034830843344,,,0.5420462754695621,0.8800314947767074,,,0.542074666895913,0.880004673912555,,
1.04,0.5365954019674968,0.8897367270922765,,,0.5336391962992783,0.8856641265369174,,,0.533668182152257,0.8856373276361608,,
1.05,0.5281223426927311,0.8953580725221902,,,0.5251754505904838,0.8912159738684083,,,0.5252050331700986,0.8911892055461466,,
1.06,0.5195923171929219,0.9008982886242085,,,0.5166557954695442,0.8966864717839781,,,0.5166859769661922,0.8966597427079808,,
1.07,0.511006083127087,0.9063568038440022,,,0.5080809940236115,0.9020750623432369,,,0.5081117765173209,0.9020483812325489,,
1.08,0.5023644042069719,0.9117330536462999,,,0.49945181522685006,0.9073811947151345,,,0.49948320068650554,0.9073545703386735,,
1.09,0.49366805012401554,0.9170264805786549,,,0.4907690338662765,0.9126043252397334,,,0.49080102414891236,0.9125777664148799,,
1.1,0.4849177964759089,0.9222365343344673,,,0.48203343046721003,0.9177439174892261,,,0.4820660273172376,0.9177174330804051,,
1.11,0.4761144246927457,0.9273626718152579,,,0.47324579121833094,0.9227994423281914,,,0.47327899626691133,0.9227730412454486,,
1.12,0.4672587219627626,0.9324043571921915,,,0.46440690789634614,0.9277703779730908,,,0.4644407226605624,0.9277440691706592,,
1.1300000000000001,0.4583514811576671,0.9373610619668469,,,0.45551757779026114,0.9326562100509986,,,0.4555520036725492,0.9326300025258599,,
1.1400000000000001,0.4493935007575523,0.9422322650312301,,,0.4465786036252559,0.9374564316575654,,,0.4466136419126451,0.9374303344480022,,
1.1500000000000001,0.4403855847753974,0.947017452727029,,,0.437590793486166,0.942170543414211,,,0.4376264453497199,0.9421445655983536,,
1.16,0.43132854268115417,0.9517161189041046,,,0.428554960740568,0.946798053524544,,,0.42859122723463355,0.9467722042189091,,
1.17,0.42222318932541897,0.956327764978218,,,0.4194719239614703,0.9513384778300058,,,0.4195088060231693,0.951312766188029,,
1.18,0.4130703448626907,0.9608518999879887,,,0.4103425068496094,0.9557913398647347,,,0.4103800052981763,0.9557657750752957,,
1.19,0.40387083467421564,0.9652880406510805,,,0.40116753815535233,0.9601561709096494,,,0.4012056536914702,0.9601307621955905,,
1.2,0.3946254892904202,0.9696357114196145,,,0.3919478516002081,0.9644325100457461,,,0.3919865848055882,0.9644072666623843,,
1.21,0.3853351443129324,0.9738944445348026,,,0.3826842857979482,0.9686199042066086,,,0.38272363713459984,0.9685948354402409,,
1.22,0.37600064033619485,0.9780637800808017,,,0.37337768417533884,0.9727179082301269,,,0.37341765398513693,0.9726930233965303,,
1.23,0.3666228228686697,0.9821432660377829,,,0.3640288948924875,0.9767260849094228,,,0.3640694833966281,0.976701393352346,,
1.24,0.35720254225363923,0.9861324583342129,,,0.35463877076280487,0.980644005042977,,,0.35467997806123924,0.9806195161326279,,
1.25,0.3477406535896032,0.9900309208983465,,,0.34520816917258673,0.9844712474839575,,,0.34524999524355243,0.9844469706154837,,
1.26,0.3382380166502769,0.9938382257089241,,,0.3357379520002175,0.9882073991887445,,,0.3357803966997826,0.9881833437807082,,
1.27,0.3286954958041919,0.9975539528450725,,,0.32622898553499846,0.9918520552646488,,,0.32627204859652087,0.9918282307574957,,
1.28,0.3191139599339028,1.0011776905354066,,,0.31668214039560527,0.995404819016822,,,0.3167258214294143,0.9953812348713453,,
1.29,0.30949428235480436,1.0047090352063262,,,0.3070982914481774,0.9988653019943535,,,0.3071425899410431,0.9988419676901518,,
1.3,0.299837340733561,1.0081475915295077,,,0.29747831772404293,1.0022331240355538,,,0.2975232330387572,1.0022100490694836,,
1.31,0.2901440170061538,1.0114929724685855,,,0.2878231023370843,1.0055079133124183,,,0.28786863371218535,1.0054851071970423,,
1.32,0.2804151972955481,1.0147447993250205,,,0.2781335324007477,1.0086893063742708,,,0.2781796789499864,1.0086667786363,,
1.33,0.2706517718289868,1.017902701783153,,,0.2684104989447009,1.011776948190583,,,0.26845725965680795,1.011754708369315,,
1.34,0.2608546348549128,1.020966317954436,,,0.2586548968311451,1.0147704921929668,,,0.25870227056935285,1.0147485498387188,,
1.35,0.25102468455952526,1.023935294420846,,,0.24886762467078302,1.017669600316337,,,0.24891561017261712,1.0176479649888743,,
1.36,0.24116282298297537,1.0268092862774703,,,0.2390495847384506,1.0204739430392415,,,0.23909818061543692,1.020452624306202,,
1.37,0.23126995593520475,1.0295879571742628,,,0.22920168288841614,1.0231831994233553,,,0.22925088762572424,1.0231622068586694,,
1.3800000000000001,0.22134699291143312,1.0322709793569709,,,0.21932482846935275,1.0257970571521362,,,0.21937464042545626,1.0257764003344434,,
1.3900000000000001,0.21139484700729935,1.0348580337072268,,,0.20941993423898803,1.0283152125686406,,,0.20947035164558667,1.028294901079701,,
1.4000000000000001,0.2014144348336616,1.0373488097818016,,,0.19948791627843782,1.0307373707124934,,,0.19953893724009877,1.0307174141355966,,
1.41,0.19140667643106182,1.0397430058510182,,,0.1895296939062295,1.033063245356013,,,0.18958131640025172,1.0330436532743834,,
1.42,0.18137249518386034,1.0420403289363227,,,0.1795461895920191,1.0352925590394855,,,0.17959841146815256,1.0352733410346844,,
1.43,0.17131281773404594,1.0442404948470074,,,0.1695383288700095,1.037425043105589,,,0.16959114785032453,1.0374062087559122,,
1.44,0.1612285738947275,1.046343228216086,,,0.15950704025207607,1.0394604377329604,,,0.15956045393080018,1.0394419966118351,,
1.45,0.15112069656331295,1.0483482625353167,,,0.14945325514060315,1.0413984919689083,,,0.14950726098397837,1.0413804536432854,,
1.46,0.14099012163438157,1.0502553401893702,,,0.13937790774104056,1.0432389637612638,,,0.139432503087223,1.0432213377900084,,
1.47,0.13083778791225592,1.0520642124891413,,,0.1292819349741849,1.0449816199893702,,,0.1293371170330565,1.0449644159216498,,
1.48,0.12066463702327945,1.053774639704199,,,0.11916627638819206,1.046626236494209,,,0.11922204224139697,1.0466094638678791,,
1.49,0.11047161332780629,1.0553863910943753,,,0.1090318740703275,1.0481725981076566,,,0.1090882206710892,1.0481562664476447,,
1.5,0.10025966383190957,1.0568992449404881,,,0.0988796725584611,1.049620498680875,,,0.09893659673149663,1.0496046174975617,,
1.51,0.09002973809881482,1.0583129885741964,,,0.08871061875231238,1.050969741111828,,,0.08876811719406044,1.0509543198994284,,
1.52,0.07978278816006512,1.059627418406985,,,0.0785256618244551,1.0522201373719258,,,0.0785837311027993,1.0522051856068677,,
1.53,0.06951976842642472,1.0608423399582765,,,0.06832575313108344,1.0533715085317927,,,0.06838438968548594,1.0533570356710948,,
1.54,0.059241635598527895,1.061957567882669,,,0.058111846122552865,1.0544236847861572,,,0.05817104626401218,1.054409700265805,,
1.55,0.048949348577279866,1.062972925996295,,,0.04788489625369699,1.0553765054778617,,,0.04794465616490629,1.0553630187111842,,
1.56,0.03864386837401695,1.0638882473023017,,,0.03764586089393093,1.0562298191209905,,,0.037706176629169856,1.0562168394970342,,
1.57,0.02832615802043275,1.064703374015449,,,0.027395699237146937,1.0569834834231133,,,0.02745656672253407,1.056971020305018,,
1.58,0.017997182478277675,1.0654181575858233,,,0.017135372211410566,1.0576373653066442,,,0.01719678724490418,1.0576254280300166,,
1.59,0.00765790854883884,1.066032458721665,,,0.006865842388461971,1.0581913409293109,,,0.006927800640104224,1.0581799388005995,,
1.6,-0.002690695217792277,1.0665461474113083,,,-0.003411926106967722,1.0586452957037358,,,-0.0033494290950689173,1.0586344379986055,,
1.61,-0.013047658613657172,1.0669591029442305,,,-0.013696967688016766,1.0589991243161259,,,-0.013633936501436402,1.0589888202778328,,
1.62,-0.023412009864065234,1.0672712139312088,,,-0.02398831539672672,1.0592527307440691,,,-0.02392475474847764,1.0592429895818363,,
1.6300000000000001,-0.03378277571891879,1.0674823783235836,,,-0.03428500099523772,1.0594060282734372,,,-0.03422091572571953,1.059396859160831,,
1.6400000000000001,-0.044158981544220766,1.0675925034316258,,,-0.04458605505714044,1.0594589395143916,,,-0.0445214501338787,1.0594503515876987,,
1.6500000000000001,-0.054539651413757446,1.0676015059420065,,,-0.0548905070589766,1.0594113964164933,,,-0.05482538757621515,1.0594033987730997,,
1.6600000000000001,-0.0649238082009486,1.0675093119343677,,,-0.06519738547187934,1.0592633402829124,,,-0.06513175665038887,1.0592559419796839,,
1.67,-0.07531047367085741,1.067315856896992,,,-0.07550571785334718,1.0590147217837387,,,-0.0754395850403579,1.059007931835402,,
1.68,-0.0856986685723524,1.0670210857415698,,,-0.08581453093914211,1.0586655009683905,,,-0.08574789960780355,1.0586593283459176,,
1.69,-0.09608741273041359,1.0666249528170633,,,-0.09612285073530621,1.0582156472771214,,,-0.09605572648446625,1.058210100906114,,
1.7,-0.10647572513857513,1.0661274219226642,,,-0.10642970261028675,1.0576651395516226,,,-0.10636209116422715,1.0576602283107006,,
1.71,-0.11686262405149644,1.065528466319846,,,-0.11673411138716316,1.057013966044721,,,-0.11666601859501258,1.0570096987639135,,
1.72,-0.12724712707765393,1.064828068743508,,,-0.1270351014359686,1.0562621244291723,,,-0.12696653327159163,1.0562585098883088,,
1.73,-0.1376282512721454,1.0640262214122096,,,-0.13733169676609544,1.055409621805546,,,-0.13726265932751888,1.0554066687326547,,
1.74,-0.14800501322959925,1.0631229260374953,,,-0.14762292111877973,1.0544564747092042,,,-0.14755342062798815,1.0544541917789088,,
1.75,-0.15837642917718003,1.0621181938323083,,,-0.1579077980596553,1.0534027091163722,,,-0.15783784086184677,1.0534011049482956,,
1.76,-0.16874151506768284,1.061012045518492,,,-0.16818535107136817,1.0522483604492996,,,-0.16811494363468088,1.05224744360647,,
1.77,-0.17909928667270786,1.0598045113333774,,,-0.17845460364624638,1.0509934735805122,,,-0.1783837525614442,1.0509932525677717,,
1.78,-0.1894487596759074,1.0584956310354579,,,-0.18871457937901237,1.0496381028361543,,,-0.18864329135856683,1.0496385860985733,,
1.79,-0.19978894976629694,1.0570854539091483,,,-0.19896430205953575,1.0481823119984195,,,-0.19889258393765988,1.0481835079197142,,
1.8,-0.21011887273162197,1.0555740387686294,,,-0.20920279576561301,1.046626174307072,,,-0.2091306544972329,1.046628091208027,,
1.81,-0.22043754455177264,1.0539614539607751,,,-0.21942908495576752,1.0449697724600548,,,-0.2193565276162268,1.0449724185969496,,
1.82,-0.23074398149223765,1.052247777367164,,,-0.22964219456206378,1.043213198613189,,,-0.22956922834659466,1.0432165821762296,,
1.83,-0.24103720019758923,1.0504330964051736,,,-0.23984115008292475,1.0413565543789576,,,-0.239767782305968,1.0413606834907136,,
1.84,-0.2513162177849908,1.0485175080281575,,,-0.2500249776759451,1.0393999508243823,,,-0.2499512157705016,1.0394048335382282,,
1.85,-0.2615800519377192,1.0465011187247035,,,-0.2601927042506918,1.0373435084679843,,,-0.26011855576769755,1.0373491527665477,,
1.86,-0.27182772099869273,1.044384044516975,,,-0.2703433575614853,1.0351873572758354,,,-0.27026883016939396,1.03519377106945,,
1.87,-0.2820582440639968,1.042166410958133,,,-0.28047596630014965,1.0329316366566978,,,-0.2804010677839652,1.0329388277818625,,
1.8800000000000001,-0.292270641076399,1.0398483531288412,,,-0.290589560188727,1.030576495456251,,,-0.29051429844949794,1.0305844716740942,,
1.8900000000000001,-0.3024639329188447,1.037430015632851,,,-0.3006831700721455,1.0281220919504088,,,-0.3006075531261913,1.0281308609451614,,
1.9000000000000001,-0.3126371415079251,1.0349115525916703,,,-0.31075582801083224,1.0255685938377244,,,-0.3106798639891556,1.0255781632151968,,
1.9100000000000001,-0.32278928988730904,1.0322931276383118,,,-0.32080656737326435,1.0229161782308867,,,-0.32073026452058323,1.022926555516954,,
1.92,-0.33291940232113026,1.0295749139101256,,,-0.3308344229284486,1.020165031647305,,,-0.33075778960262,1.0201762242863988,,
1.93,-0.34302650438732135,1.0267570940407122,,,-0.34083843093832267,1.0173153499987861,,,-0.3407614756092262,1.0173273653523947,,
1.94,-0.3531096230708863,1.0238398601509202,,,-0.3508176292500669,1.0143673385803014,,,-0.3507403604993895,1.0143801839254745,,
1.95,-0.36316778685710255,1.0208234138389252,,,-0.36077105738831977,1.0113212120578463,,,-0.3606934839086875,1.0113348945857104,,
1.96,-0.3732000258246447,1.0177079661693942,,,-0.3706977566472903,1.0081771944553946,,,-0.3706198872407293,1.0081917212696736,,
1.97,-0.3832053717386206,1.014493737661733,,,-0.38059677018275384,1.0049355191409435,,,-0.38051861376021817,1.0049508972564904,,
1.98,-0.3931828581435121,1.0111809582774194,,,-0.39046714310393,1.0015964288116561,,,-0.39038870868487113,1.0016126651529913,,
1.99,-0.40313152045601064,1.007769867406422,,,-0.4003079225652259,0.9981601754780988,,,-0.4002292192764287,0.9981772768779547,,
2.0,-0.41305039605774074,1.004260713852705,,,-0.4101181578578453,0.9946270204475756,,,-0.41003919493205176,0.9946449936454538,,
2.0100000000000002,-0.4229385243878617,1.0006537558188224,,,-0.41989690050124717,0.9909972343065612,,,-0.41981768727686014,0.9910160859472962,,
2.02,-0.432794947035539,0.9969492608895983,,,-0.42964320433445,0.9872710969022334,,,-0.42956375025464527,0.9872908335345654,,
2.0300000000000002,-0.4426187078322772,0.9931475060148988,,,-0.43935612560717024,0.9834488973231065,,,-0.4392764402186051,0.9834695253982629,,
2.04,-0.4524088529441057,0.9892487774914936,,,-0.4490347230707903,0.9795309338787673,,,-0.4489548160224817,0.9795524597490561,,
2.05,-0.4621644309636088,0.9852533709440108,,,-0.4586780580691444,0.9755175140787149,,,-0.45859793911167596,0.9755399439961265,,
2.06,-0.4718844930017909,0.9811615913049837,,,-0.4682851946291147,0.971408954610306,,,-0.4682048736137668,0.9714322947251247,,
2.07,-0.48156809277976914,0.9769737527939938,,,-0.47785519955102934,0.9672055813158076,,,-0.47777468642861176,0.9672298376752327,,
2.08,-0.4912142867202845,0.9726901788959093,,,-0.4873871424988535,0.9629077291685592,,,-0.48730644731854994,0.9629329077153387,,
2.09,-0.5008221340390225,0.9683112023382217,,,-0.4968800960901674,0.9585157422482451,,,-0.496799228998734,0.9585418488193165,,
2.1,-0.5103906968357358,0.9638371650674823,,,-0.5063331359859191,0.9540299737152802,,,-0.5062521072265362,0.9540570140404248,,
2.11,-0.5199190401851586,0.9592684182248394,,,-0.5157453409799437,0.9494507857843106,,,-0.5156641608907171,0.9494787654848181,,
2.12,-0.5294062322277063,0.9546053221206792,,,-0.5251157930882481,0.944778549696831,,,-0.5250344721020208,0.9448074742841731,,
2.13,-0.5388513442599505,0.9498482462083709,,,-0.5344435776380392,0.940013645692921,,,-0.5343621262801836,0.9400435205674409,,
2.14,-0.5482534508248607,0.9449975690571204,,,-0.5437277833565028,0.9351564629821041,,,-0.5436462122444121,0.9351872934317117,,
2.15,-0.5576116298018049,0.9400536783239309,,,-0.5529675024593115,0.9302073997133288,,,-0.5528858223009887,0.9302391909122142,,
2.16,-0.5669249624963009,0.9350169707246766,,,-0.5621618307388604,0.925166862944077,,,-0.5620800523320836,0.925199619951429,,
2.17,-0.5761925337295081,0.9298878520042885,,,-0.5713098676522215,0.9200352686086007,,,-0.5712280018830295,0.9200689963673427,,
2.18,-0.5854134319274532,0.9246667369060568,,,-0.5804107164088053,0.9148130414852903,,,-0.5803287742502045,0.9148477448208255,,
2.19,-0.5945867492099803,0.9193540491400513,,,-0.5894634840577275,0.909500615163176,,,-0.589381476568718,0.909536298782147,,
2.2,-0.6037115814794171,0.9139502213506615,,,-0.5984672815748644,0.9040984320075671,,,-0.598385219899303,0.9041351004966272,,
2.21,-0.6127870285089488,0.9084556950832613,,,-0.6074212239495955,0.8986069431248299,,,-0.6073391193143922,0.8986446009494274,,
2.22,-0.621812194030692,0.9028709207499981,,,-0.6163244302712205,0.8930266083263081,,,-0.6162422939855932,0.893065259829483,,
2.23,-0.6307861858234579,0.8971963575947112,,,-0.6251760238150443,0.8873578960913889,,,-0.6250938672690401,0.8873975454925852,,
2.24,-0.6397081158001999,0.8914324736569812,,,-0.6339751321281241,0.8816012835297174,,,-0.633892966791139,0.8816419349236062,,
2.25,-0.6485771000951339,0.8855797457353135,,,-0.6427208871146661,0.8757572563425624,,,-0.6426387245344817,0.8757989136978797,,
2.2600000000000002,-0.6573922591505249,0.8796386593494592,,,-0.6514124251210662,0.8698263087833369,,,-0.6513302769221636,0.8698689759417363,,
2.27,-0.6661527178031313,0.8736097087018753,,,-0.6600488870205856,0.8638089436172771,,,-0.6599667649030748,0.8638526242921943,,
2.2800000000000002,-0.6748576053702978,0.8674933966383293,,,-0.6686294182976539,0.8577056720802826,,,-0.6685473340356399,0.8577503698558162,,
2.29,-0.6835060557356895,0.8612902346076491,,,-0.6771531691317917,0.8515170138369214,,,-0.6770711345724022,0.8515627321667255,,
