t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z
6.65,1.2383078695438907,0.23637320659041985,-0.18646569365990628,1.2113735981222589,-0.23637320659041985,1.2383078695438907,0.04990751293051357,-0.02693427142163185,-0.04800815095800247,0.08497992956585378,-0.12887210981670671,-0.029727509557139875
6.66,1.2363841060055483,0.2484797667195914,-0.19828449585756694,1.2099192594207169,-0.2484797667195914,1.2363841060055483,0.050195270862024466,-0.026464846584831392,-0.0492954902026526,0.08467630707957902,-0.12858956876927197,-0.030995827209855165
6.67,1.234342206614209,0.2605712074311126,-0.2100926773802894,1.2083497333569633,-0.2605712074311126,1.234342206614209,0.05047853005082323,-0.02599247325724563,-0.05057994233338785,0.08436001302165669,-0.12829469636993407,-0.032261763642898345
6.68,1.2321822831856046,0.27264637718702095,-0.22188911655852855,1.206665088883197,-0.27264637718702095,1.2321822831856046,0.050757260628492396,-0.02551719430240773,-0.05186138413005123,0.08403107180672105,-0.12798751186098745,-0.0335251984412368
6.69,1.2299044587505634,0.28470412519344235,-0.23367269205990385,1.2048654058642305,-0.28470412519344235,1.2299044587505634,0.0510314331335385,-0.025039052886332902,-0.053139692570607654,0.08368950905283191,-0.1276680356536155,-0.03478601134085224
6.7,1.2275088675511112,0.29674330150971817,-0.245442282995501,1.2029507750774482,-0.29674330150971817,1.2275088675511112,0.05130101851421717,-0.02455809247366303,-0.05441474484312361,0.083335351579904,-0.12733628931978247,-0.036044082239992115
6.71,1.2249956550355023,0.30876275715752616,-0.2571967690254457,1.200921298211734,-0.30876275715752616,1.2249956550355023,0.051565988132080465,-0.02407435682376824,-0.05568641835700325,0.0829686274080321,-0.12699229561081005,-0.037299291210828756
6.72,1.222364977852205,0.32076134422998603,-0.2689350304656645,1.1987770878653674,-0.32076134422998603,1.222364977852205,0.05182631376432151,-0.023587889986837585,-0.056954590755339755,0.08258936575568744,-0.12663607845207903,-0.0385515185108245
6.73,1.2196170038428045,0.3327379160007385,-0.28065594839339797,1.196518267542891,-0.3327379160007385,1.2196170038428045,0.05208196760734052,-0.023098736299913547,-0.058219139926044876,0.08219759703781558,-0.12626766291690839,-0.03980064459412436
6.74,1.2167519120338672,0.3446913270329879,-0.2923584047534855,1.194144971650943,-0.3446913270329879,1.2167519120338672,0.05233292227950237,-0.022606940382924323,-0.05947994401367798,0.08179335286380496,-0.12588707527206555,-0.041046550123135184
6.75,1.2137698926277305,0.35662043328849813,-0.3040412824648336,1.1916573454930617,-0.35662043328849813,1.2137698926277305,0.052579150823664544,-0.022112547134668814,-0.06073688143148613,0.0813766660353529,-0.1254943429881239,-0.042289115979782466
6.76,1.2106711469922284,0.36852409223653126,-0.31570346552687545,1.189055545263453,-0.36852409223653126,1.2106711469922284,0.052820626709655816,-0.021615601728775413,-0.061989830873440406,0.08094757054420933,-0.12508949464228047,-0.04352822327704686
6.7700000000000005,1.2074558876493549,0.38040116296271886,-0.3273438391240687,1.1863397380397325,-0.38040116296271886,1.2074558876493549,0.05305732383865014,-0.02111614960962238,-0.06323867132433178,0.08050610156981194,-0.12467255998215476,-0.044763753370390624
6.78,1.2041243382628983,0.39225050627785546,-0.33896128973367945,1.1835101017746266,-0.39225050627785546,1.2041243382628983,0.05328921654417601,-0.020614236488271764,-0.06448328207308357,0.0800522954768015,-0.12424356996212405,-0.04599558786891267
6.79,1.2006767336249617,0.40407098482660375,-0.35055470523090215,1.1805668252866528,-0.40407098482660375,1.2006767336249617,0.0535162795957016,-0.020109908338308946,-0.06572354272357421,0.0795861898124337,-0.12380255667462192,-0.047223608646933535
6.8,1.1971133196414683,0.4158614631961018,-0.36212297499517876,1.177510108249755,-0.4158614631961018,1.1971133196414683,0.05373848820092303,-0.019603211391713282,-0.06695933320657596,0.07910782330386285,-0.1233495533692186,-0.04844769785533698
6.8100000000000005,1.1934343533165823,0.427620808024461,-0.37366499001566894,1.1743401611819182,-0.427620808024461,1.1934343533165823,0.05395581800879207,-0.019094192134664123,-0.06819053379095863,0.07861723585532693,-0.12288459438638899,-0.04966773793252832
6.82,1.189640102736089,0.43934788810914543,-0.3851796429961158,1.1710572054327493,-0.43934788810914543,1.189640102736089,0.054168245113029645,-0.01858289730333973,-0.06941702509430381,0.07811446854521227,-0.12240771529562489,-0.050883611616178825
6.83,1.1857308470497259,0.45104157451522153,-0.3966658284630273,1.1676614731700217,-0.45104157451522153,1.1857308470497259,0.05437574605219425,-0.018069373879704198,-0.07063868809687107,0.07759956362300337,-0.12191895286146082,-0.05209520195432704
6.84,1.1817068764524008,0.4627007406834683,-0.4081224428696073,1.1641532073651966,-0.4627007406834683,1.1817068764524008,0.054578297813860976,-0.017553669087204238,-0.07185540415153298,0.07707256450612575,-0.12141834487188596,-0.05330239231670353
6.8500000000000005,1.1775684921644232,0.47432426253833737,-0.41954838470037437,1.160532661777908,-0.47432426253833737,1.1775684921644232,0.054775877837963005,-0.01703583038651524,-0.07306705499430884,0.07653351577666927,-0.12090593030971197,-0.05450506640587571
6.86,1.173316006410665,0.4859110185957531,-0.4309425545784803,1.156800100939427,-0.4859110185957531,1.173316006410665,0.05496846401727279,-0.016515905471237824,-0.07427352275772728,0.07598246317800822,-0.12038174936220392,-0.05570310826844427
6.87,1.1689497423986257,0.49745989007074165,-0.4423038553701853,1.152955800135091,-0.49745989007074165,1.1689497423986257,0.055156034700556356,-0.015993942263534677,-0.07547468998155286,0.07541945361130041,-0.11984584328314529,-0.0568964023063776
6.88,1.164470034295492,0.5089697609848798,-0.4536311922892146,1.1490000453857083,-0.5089697609848798,1.164470034295492,0.05533856869566517,-0.015469988909783572,-0.07667043962339014,0.07484453513188069,-0.11929825445179132,-0.0580848332880981
6.890000000000001,1.1598772272041407,0.5204395182735523,-0.46492347300228654,1.1449331334279391,-0.5204395182735523,1.1598772272041407,0.055516045271265746,-0.014944093776201539,-0.07786065507058874,0.0742577569455384,-0.11873902644882861,-0.059268286359515976
6.9,1.1551716771380773,0.5318680518930079,-0.4761796077346885,1.1407553716936483,-0.5318680518930079,1.1551716771380773,0.05568844415831942,-0.014416305444429067,-0.07904522015236677,0.07365916940469035,-0.11816820393425331,-0.060446647055244274
6.91,1.1503537509953212,0.5432542549272041,-0.4873985093730447,1.1364670782882362,-0.5432542549272041,1.1503537509953212,0.05585574555415945,-0.01388667270708499,-0.08022401914927377,0.07304882400443355,-0.11758583274310341,-0.06161980131006706
6.92,1.1454238265312908,0.5545970236944298,-0.4985790935726245,1.1320685819679406,-0.5545970236944298,1.1454238265312908,0.05601793012180528,-0.013355244563350244,-0.08139693680722879,0.07242677337848903,-0.11699195975558307,-0.06278763546924182
6.93,1.1403822923305615,0.5658952578536957,-0.5097202788571189,1.1275602221161367,-0.5658952578536957,1.1403822923305615,0.05617497899657675,-0.01282207021442483,-0.08256385834438537,0.07179307129504874,-0.1163866329619756,-0.0639500362996972
6.94,1.1352295477777141,0.5771478605108834,-0.5208209867270494,1.1229423487185948,-0.5771478605108834,1.1352295477777141,0.05632687378383405,-0.012287199059119347,-0.08372466946646834,0.07114777265249504,-0.11576990161216116,-0.06510689100145228
6.95,1.129966003026988,0.5883537383246411,-0.5318801417621439,1.1182153223377376,-0.5883537383246411,1.129966003026988,0.056473596562497175,-0.011750680689250448,-0.08487925637662866,0.07049093347501967,-0.11514181594390749,-0.0662580872184404
6.96,1.1245920789710029,0.599511801612017,-0.5428966717238369,1.1133795140858662,-0.599511801612017,1.1245920789710029,0.05661512988818007,-0.011212564885136667,-0.08602750578534644,0.06982261090812626,-0.11450242727865056,-0.06740351304913172
6.97,1.1191082072084286,0.6106209644538204,-0.5538695076594092,1.1084353055973912,-0.6106209644538204,1.1191082072084286,0.05675145679441118,-0.0106729016110374,-0.08716930492220162,0.06914286321403706,-0.11385178812776608,-0.06854305705752939
6.98,1.1135148300105988,0.6216801447996995,-0.5647975840061322,1.1033830890000325,-0.6216801447996995,1.1135148300105988,0.05688256079356724,-0.010131741010566353,-0.08830454154790181,0.06845174976697563,-0.11318995207776528,-0.06967660828423705
6.99,1.1078124002870908,0.6326882645729259,-0.5756798386926363,1.098223266885023,-0.6326882645729259,1.1078124002870908,0.05700842588028965,-0.009589133402067906,-0.08943310396375699,0.0677493310483523,-0.11251697378919356,-0.07080405625698738
7.0,1.1020013815503162,0.6436442497748776,-0.5865152132426992,1.0929562522762948,-0.6436442497748776,1.1020013815503162,0.05712903653217838,-0.009045129274021457,-0.09055488102368563,0.06703566864183591,-0.11183290899168608,-0.0719252910015582
