t,first_x,first_z,first_xdot,first_zdot,second_x,second_z,second_xdot,second_zdot,third_x,third_z,third_xdot,third_zdot
0.36,0.9444170961553638,0.35421817338946937,,,0.9429074507279993,0.3537369910967371,,,0.942906388496507,0.35372458735098417,,
0.37,0.9411965813374582,0.36370264654056833,,,0.9396449632019406,0.36319253509191723,,,0.9396441316024098,0.3631797653956546,,
0.38,0.9378856145011498,0.3731571157787533,,,0.9362923805958638,0.37261724074177827,,,0.9362917877261748,0.37260410721283305,,
0.39,0.9344843715692289,0.3825807231130162,,,0.9328498933340261,0.3820102532277261,,,0.9328495471831751,0.3819967581283175,,
0.4,0.9309930403774404,0.391972611373377,,,0.9293177035890076,0.39137071877080676,,,0.9293176120429236,0.39135686450532003,,
0.41000000000000003,0.9274118204723154,0.4013319243396171,,,0.9256960250873272,0.4006977847575563,,,0.9256961959339347,0.40068357387041653,,
0.42,0.9237409229222768,0.41065780686793274,,,0.9219850829273731,0.40999059986389286,,,0.9219855238609926,0.40997603503753094,,
0.43,0.9199805701406896,0.41994940501561573,,,0.9181851134084318,0.419248314177149,,,0.9181858320335976,0.41923339823005074,,
0.44,0.9161309957196813,0.42920586616386136,,,0.9142963638697353,0.42847007931633263,,,0.9142973677044979,0.4284548152011644,,
0.45,0.9121924442736852,0.43842633913879453,,,0.9103190925385638,0.4376550485506994,,,0.9103203890173368,0.4376394393525031,,
0.46,0.9081651712917738,0.4476099743307975,,,0.9062535683865434,0.4468023769167113,,,0.9062551648625464,0.446786425851163,,
0.47000000000000003,0.9040494429979483,0.4567559238122177,,,0.9021000709933699,0.4559112213334524,,,0.9021019747407121,0.45589493174517887,,
0.48,0.8998455362186389,0.4658633414535257,,,0.8978588904172676,0.46498074071656537,,,0.897861108632711,0.4649641160775134,,
0.49,0.8955537382567439,0.4749313830379908,,,0.8935303270715624,0.47401009609076883,,,0.893532866876,0.47399313999862286,,
0.5,0.8911743467716055,0.4839592063749337,,,0.8891146916068089,0.48299845070101066,,,0.8891175600464879,0.482981166877654,,
0.51,0.8867076696643783,0.49294597141161367,,,0.8846123047979675,0.49194497012230787,,,0.8846155088454843,0.49192736241232415,,
0.52,0.8821540249683002,0.5018908403438014,,,0.8800234974361738,0.5008488223683207,,,0.8800270439912643,0.5008308947375314,,
0.53,0.8775137407434191,0.5107929777250869,,,0.8753486102246861,0.5097091779987046,,,0.8753525061148325,0.5096909345327396,,
0.54,0.8727871549753756,0.5196515505749659,,,0.8705879936786362,0.51852521022528,,,0.8705922456595093,0.518506655128178,,
0.55,0.8679746154778728,0.528465728485747,,,0.8657420080282403,0.527296095017058,,,0.8657466227839938,0.5272772326098939,,
0.56,0.8630764797985031,0.5372346837283172,,,0.8608110231251611,0.5360210112041572,,,0.8608160072685919,0.5360018459236939,,
0.5700000000000001,0.858093115127627,0.545957591356802,,,0.8557954183517349,0.5446991405806426,,,0.8558007784243237,0.5446796769780047,,
0.58,0.8530248982100282,0.5546336293121528,,,0.8506955825328066,0.5533296680063169,,,0.8507013250046507,0.5533099107456841,,
0.59,0.8478722152590926,0.5632619785246912,,,0.8455119138499352,0.5619117815074929,,,0.8455180451195832,0.5618917353648114,,
0.6,0.8426354618732793,0.5718418230156403,,,0.8402448197577519,0.5704446723767717,,,0.8402513461519514,0.5704243422384805,,
0.61,0.8373150429546734,0.5803723499976675,,,0.8348947169022742,0.5789275352718503,,,0.8349016446756393,0.5789069261336218,,
0.62,0.8319113726294247,0.5888527499744636,,,0.8294620310409911,0.5873595683133813,,,0.8294693663755993,0.5873386852788743,,
0.63,0.8264248741698961,0.597282216839381,,,0.8239471969645534,0.595739973181905,,,0.8239549459694777,0.595718821461528,,
0.64,0.8208559799183559,0.6056599479731518,,,0.8183506584199142,0.6040679552138716,,,0.8183588271306973,0.6040465401235557,,
0.65,0.8152051312120654,0.6139851443407046,,,0.8126728680347778,0.6123427234967734,,,0.8126814624128545,0.612321050456753,,
0.66,0.8094727783096213,0.6222570105870977,,,0.8069142872432267,0.6205634909634007,,,0.8069233131752991,0.6205415654970001,,
0.67,0.8036593803184264,0.6304747551325862,,,0.8010753862124049,0.6287294744852368,,,0.8010848495097751,0.628707302217664,,
0.68,0.7977654051231694,0.6386375902668369,,,0.795156643770147,0.6368398949650078,,,0.7951665501680132,0.6368174816221511,,
0.6900000000000001,0.7917913293152058,0.6467447322423057,,,0.7891585473334504,0.6448939774283969,,,0.7891689024901679,0.6448713288356258,,
0.7000000000000001,0.7857376381227389,0.6547954013667907,,,0.783081592837694,0.6528909511149371,,,0.7830924023340073,0.6528680731959055,,
0.71,0.7796048253417073,0.6627888220951716,,,0.7769262846665177,0.6608300495680918,,,0.776937554004765,0.6608069483435427,,
0.72,0.7733933932672935,0.670724223120348,,,0.7706931355822793,0.6687105107245335,,,0.7707048701855734,0.6686871923111052,,
0.73,0.7671038526259736,0.6786008374633846,,,0.7643826666570133,0.67653157700263,,,0.7643948718684022,0.6765080476116617,,
0.74,0.7607367225080336,0.6864179025628753,,,0.7579954072038237,0.6842924953901456,,,0.7580080882854318,0.6842687613264826,,
0.75,0.7542925303004847,0.6941746603635308,,,0.7515318947086438,0.6919925175311648,,,0.751545056840798,0.6919685851919628,,
0.76,0.7477718116203134,0.7018703574040008,,,0.7449926747623031,0.6996308998122459,,,0.7450063230426448,0.6996067756857732,,
0.77,0.7411751102480072,0.7095042449039353,,,0.7383783009928472,0.7072069034478105,,,0.7383924404354322,0.7071825941122479,,
0.78,0.7345029780613027,0.7170755788502925,,,0.7316893349980564,0.7147197945647733,,,0.7317039705324454,0.7146953066870114,,
0.79,0.7277559749691028,0.7245836200828987,,,0.7249263462781171,0.7221688442864193,,,0.7249414827484577,0.722144184620852,,
0.8,0.7209346688455184,0.7320276343792642,,,0.7180899121683997,0.7295533288155305,,,0.7181055543325017,0.7295285042028448,,
0.81,0.7140396354639883,0.7394068925386619,,,0.7111806177723023,0.736872529516768,,,0.7111967703007082,0.73684754688273,,
0.8200000000000001,0.7070714584314395,0.7467206704654699,,,0.7041990558941222,0.7441257329983114,,,0.7042157233691733,0.7441005993525476,,
0.8300000000000001,0.7000307291224468,0.7539682492517836,,,0.6971458269719174,0.7513122311927601,,,0.6971630138868181,0.7512869536275332,,
0.84,0.6929180466133593,0.7611489152592997,,,0.6900215390103273,0.7584313214372971,,,0.6900392497682079,0.7584059071262772,,
0.85,0.6857340176163595,0.7682619602004742,,,0.6828268075133201,0.7654823065531193,,,0.6828450464262988,0.7654567627501497,,
0.86,0.6784792564134254,0.7753066812189572,,,0.675562255416839,0.7724644949241357,,,0.6755810267050856,0.7724388289619921,,
0.87,0.6711543847901674,0.7822823809693065,,,0.6682285130213196,0.7793772005749339,,,0.6682478208121204,0.7793514198640784,,
0.88,0.6637600319695135,0.7891883676959808,,,0.6608262179240555,0.7862197432480175,,,0.6608460662508815,0.786193855275346,,
0.89,0.6562968345452191,0.7960239553116139,,,0.6533560149513881,0.7929914484803147,,,0.6533764077529656,0.7929654608078978,,
