t,x,z,v_x,v_z,u_x,u_z,w_x,w_z,H_x,H_z,H'_x,H'_z,F_x,F_z
3.72,-1.011558445173874,-0.5328045420425888,0.4830903199905887,-0.9975228766883036,0.5328045420425888,-1.011558445173874,-0.049714222052000046,0.014035568485570304,0.05941033563379989,-0.16334847449806333,0.10195114444422648,0.069199565925528,0.10195284098154722,0.06920041924552896
3.73,-1.0066783615610497,-0.5427579232875288,0.4929198679238031,-0.9931372090773385,0.5427579232875288,-1.0066783615610497,-0.04983805536372571,0.013541152483711238,0.06042702090730512,-0.16265148178825087,0.10138084677017511,0.07019639108955289,0.10138253525786146,0.07019726108510332
3.74,-1.0017001800980543,-0.552666963543906,0.5027097311632396,-0.9886547377097472,0.552666963543906,-1.0017001800980543,-0.049957232380666405,0.013045442388307071,0.0614379525692034,-0.16194454667627226,0.10080044645473762,0.07118799644126561,0.10080212673301091,0.07118888303963933
3.75,-0.9966243023924797,-0.5625306965517777,0.5124589581006259,-0.9840758196698159,0.5625306965517777,-0.9966243023924797,-0.05007173845115176,0.012548482722663734,0.06244302983639987,-0.16122772185942558,0.10020999265278663,0.07217428236629786,0.10021166455987725,0.07217518549314939
3.7600000000000002,-0.9914511395521621,-0.572348159668782,0.5221666003109136,-0.9794008213842782,0.572348159668782,-0.9914511395521621,-0.0501815593578685,0.012050318167883933,0.06344215242225913,-0.1605010610289463,0.09960953548756502,0.07315514969638492,0.0996111988619036,0.07315606927573509
3.77,-0.9861811121528921,-0.5821183939634164,0.5318317126439689,-0.9746301185942106,0.5821183939634164,-0.9861811121528921,-0.05028668131944747,0.0115509935586815,0.06443522054615117,-0.15976461886549786,0.09899912604954553,0.07413049971885588,0.09900078072915668,0.0741314356731736
3.7800000000000002,-0.9808146502052036,-0.5918404443080443,0.5414533533160307,-0.9697640963260374,0.5918404443080443,-0.9808146502052036,-0.05038709099201355,0.011050553879166203,0.06542213494325005,-0.15901845103456919,0.0983788163915249,0.07510023418629785,0.09838046221429757,0.07510118643647302
3.79,-0.9753521931202569,-0.6015133594715916,0.5510305840008962,-0.9648031488616383,0.6015133594715916,-0.9753521931202569,-0.05048277547069535,0.010549044258618578,0.06640279687398166,-0.1582626141817719,0.09774865951719214,0.07606425532604977,0.09775029632845418,0.07606522379138621
3.8000000000000003,-0.9697941896748069,-0.6111361922119564,0.5605624699208601,-0.9597476797075535,0.6111361922119564,-0.9697941896748069,-0.050573722291096246,0.010046509967253425,0.0673771081335939,-0.1574971659280482,0.09710870939160365,0.07702246584966499,0.09711033703699981,0.07702345044789109
3.81,-0.9641410979752654,-0.6207079993680912,0.570048079937368,-0.9545981015633069,0.6207079993680912,-0.9641410979752654,-0.05065991943072323,0.009542996411958438,0.06834497106181374,-0.15672216486477858,0.09645902093805336,0.07797476896238464,0.09646063925523816,0.07797576960962918
3.8200000000000003,-0.9583933854208584,-0.6302278419517744,0.5794864866413956,-0.949354836288833,0.6302278419517744,-0.9583933854208584,-0.05074135531037882,0.009038549132025397,0.06930628855235497,-0.15593767054880048,0.09579965001505508,0.07892106837243418,0.09580125884399282,0.07892208498330566
3.83,-0.9525515286658784,-0.6396947852390461,0.5888767664435354,-0.9440183148710132,0.6396947852390461,-0.9525515286658784,-0.05081801879551073,0.008533213794865269,0.07026096406211484,-0.1551437434973299,0.095130653417554,0.07986126830052864,0.09513225260510445,0.07986230078804918
3.84,-0.9466160135810385,-0.6491078988613087,0.5982179996637869,-0.9385889773893323,0.6491078988613087,-0.9466160135810385,-0.05088989919752185,0.008027036191706194,0.07120890162070602,-0.15434044518278994,0.09445208888321899,0.08079527348903692,0.09445367827683279,0.08079632176472987
3.85,-0.9405873352139333,-0.6584662568960737,0.6075092706210339,-0.9330672729806524,0.6584662568960737,-0.9405873352139333,-0.05095698627503986,0.007520062233280944,0.07215000583977922,-0.15352783802754916,0.0937640150868666,0.08172298921141419,0.0937655945291683,0.0817240531852338
3.86,-0.9344659977486023,-0.6677689379573604,0.6167496677222137,-0.9274536598031023,0.6677689379573604,-0.9344659977486023,-0.05101927023514663,0.007012337945499936,0.07308418192244336,-0.15270598539856167,0.09306649162324954,0.08264432128135102,0.09306806095904863,0.0826454008616961
3.87,-0.928252514464204,-0.6770150252857203,0.6259382835511549,-0.921748604999094,0.6770150252857203,-0.928252514464204,-0.051076741734565445,0.006503909465110036,0.07401133567224422,-0.15187495160192213,0.09235957900496539,0.08355917606189411,0.09236113808548452,0.08356027115568905
3.88,-0.9219474076928065,-0.6862036068378935,0.6350742149570853,-0.9159525846574637,0.6862036068378935,-0.9219474076928065,-0.05112939188080823,0.005994823035342822,0.07493137350254267,-0.1510348018773238,0.09164333867156804,0.08446746047474107,0.09164488734459406,0.08446857098736492
3.89,-0.9155512087762896,-0.6953337753760808,0.6441565631427978,-0.91006608377474,0.6953337753760808,-0.9155512087762896,-0.051177212233282976,0.005485125001549629,0.07584420244567558,-0.15018560239242731,0.09091783296915379,0.0853690820092039,0.0909193710845441,0.08537020784455235
3.9,-0.9090644580223738,-0.7044046285568191,0.6531844337524628,-0.9040895962155485,0.7044046285568191,-0.9090644580223738,-0.051220194804356245,0.00497486180682527,0.07674973016192574,-0.1493274202371397,0.09018312515269722,0.08626394873135013,0.09018465256040294,0.0862650897918069
3.91,-0.9024877046597636,-0.7134152690194683,0.6621569369590887,-0.8980236246721465,0.7134152690194683,-0.9024877046597636,-0.05125833206037955,0.004464079987617109,0.07764786494872952,-0.1484603234178003,0.08943927938444096,0.0871519692930045,0.08944079592890052,0.08715312547941373
3.92,-0.8958215067924282,-0.722364804474272,0.6710731875516044,-0.8918686806230991,0.722364804474272,-0.8958215067924282,-0.05129161692266759,0.003952826169329127,0.07853851574961455,-0.14758438085127962,0.08868636070869984,0.0880330529405633,0.08868786624310097,0.08803422415234041
3.93,-0.8890664313530054,-0.7312523477900198,0.6799323050215775,-0.885625284291094,0.7312523477900198,-0.8890664313530054,-0.051320042768442264,0.0034411470619114537,0.07942159216290352,-0.14669966235898904,0.08792443506325398,0.08890710952404746,0.08792592944698271,0.08890829565914178
3.94,-0.8822230540553448,-0.7400770170812679,0.6887334136495392,-0.8792939645999066,0.7400770170812679,-0.8822230540553448,-0.051343603431728724,0.0029290894554382385,0.08029700445087963,-0.14580623866079864,0.08715356928530005,0.08977404950595869,0.08715505236993194,0.08977525046081272
3.95,-0.8752919593461878,-0.7488379357951339,0.6974756425909203,-0.872875259130508,0.7488379357951339,-0.8752919593461878,-0.051362293204213594,0.0024167002156797457,0.08116466354860952,-0.14490418136886987,0.08637383108476016,0.0906337839699809,0.08637530272114624,0.09063499963959215
3.96,-0.8682737403559897,-0.7575342327976433,0.7061581259615859,-0.866369714076328,0.7575342327976433,-0.8682737403559897,-0.05137610683605742,0.0019040262796616858,0.08202448107257483,-0.14399356298139904,0.08558528903977969,0.09148622462978917,0.08558674908395147,0.09148745490771147
3.97,-0.8611689988488901,-0.766165042459632,0.7147800029229616,-0.8597778841976729,0.766165042459632,-0.8611689988488901,-0.051385039536670396,0.0013911146512172179,0.0828763693294051,-0.1430744568762741,0.08478801260169444,0.0923312838377317,0.08478946091002848,0.09233252861609322
3.98,-0.8539783451718351,-0.7747295047421765,0.7233404177667373,-0.8531003327753037,0.7747295047421765,-0.8539783451718351,-0.0513890869754392,0.0008780123965314024,0.08372024132460872,-0.1421469373046444,0.0839820720833151,0.09316887459352152,0.08398350851355588,0.09317013376299434
3.99,-0.8467023982028485,-0.7832267652815695,0.7318385199991525,-0.8463376315631765,0.7832267652815695,-0.8467023982028485,-0.05138824528241703,0.0003647666396719984,0.08455601077107139,-0.14121107938440366,0.08316753865496018,0.09399891055278076,0.08316896306526354,0.09400018400259368
4.0,-0.8393417852984724,-0.7916559754738071,0.7402734644248381,-0.8394903607403512,0.7916559754738071,-0.8393417852984724,-0.05138251104896896,-0.00014857544187885097,0.08538359209770793,-0.14026695909358877,0.0823444843379253,0.09482130603551475,0.0823458965864022,0.09482259365352645
4.01,-0.8318971422403605,-0.8000162925585994,0.7486444112302262,-0.8325591088620693,0.8000162925585994,-0.8318971422403605,-0.051371881328373226,-0.0006619666217088094,0.08620290045782986,-0.1393146532636934,0.08151298199250956,0.09563597603469631,0.08151438194262503,0.09563727770736041
4.0200000000000005,-0.8243691131810476,-0.8083068797028833,0.7569505260664997,-0.8255444728100088,0.8083068797028833,-0.8243691131810476,-0.05135635363638358,-0.0011753596289612034,0.08701385173755814,-0.13835423957289478,0.08067310532294769,0.09644283622465633,0.08067449283778741,0.09644415183701552
4.03,-0.8167583505888911,-0.8165269060838319,0.7651909801320866,-0.8184470577417212,0.8165269060838319,-0.8167583505888911,-0.0513359259517453,-0.0016887071528300934,0.08781636256428886,-0.13738579653920027,0.07982492886889592,0.09724180296940954,0.07982630380765851,0.09724313240512462
4.04,-0.8090655151921841,-0.8246755469713621,0.7733649502546917,-0.8112674770392425,0.8246755469713621,-0.8090655151921841,-0.05131059671667049,-0.0022019618470584534,0.08861035031493603,-0.13640940351350664,0.07896852798745702,0.09803279333098747,0.07896989021355257,0.09803413647233652
4.05,-0.8012912759224562,-0.8327519838101147,0.7814716189728449,-0.8040063522569036,0.8327519838101147,-0.8012912759224562,-0.05128036483726983,-0.0027150763344474527,0.08939573312403797,-0.13542514067258057,0.0781039788582154,0.09881572507763359,0.07810532823587346,0.09881708180555862
4.0600000000000005,-0.7934363098569593,-0.8407554043009167,0.789510174616976,-0.7966643130683251,0.8407554043009167,-0.7934363098569593,-0.05124522968394063,-0.0032280032113657375,0.09017242989210035,-0.13443308901195392,0.07723135847346096,0.09959051669206875,0.0772326948675796,0.09959188688613871
4.07,-0.7855013021603479,-0.8486850024817012,0.7974798113899872,-0.7892419972126138,0.8486850024817012,-0.7855013021603479,-0.05120519109171395,-0.00374069505226593,0.09094036029350723,-0.13343333033873916,0.07635074462969094,0.10035708737955229,0.07635206790756395,0.100358470917986
4.08,-0.777486946025549,-0.8565399788078941,0.805379729447338,-0.7817400504397553,0.8565399788078941,-0.777486946025549,-0.051160249360556076,-0.004253104414206232,0.09169944478469415,-0.1324259472643629,0.07546221592593216,0.1011153570759582,0.07546352595395416,0.10111675383562915
4.09,-0.7693939426138412,-0.8643195402322458,0.8132091349766175,-0.7741591264552165,0.8643195402322458,-0.7693939426138412,-0.051110405255628266,-0.004765183841375253,0.09244960461202585,-0.13141102319722003,0.07456585174583363,0.1018652464557066,0.07456714839733111,0.10186665631221217
4.1,-0.761223000994136,-0.872022900284104,0.8209672402766012,-0.7664998868637568,0.872022900284104,-0.761223000994136,-0.051055660007502834,-0.005276885869620829,0.09319076181961079,-0.13038864233524883,0.07366173226513784,0.10260667693980885,0.07366301541386595,0.10260809976742644
4.11,-0.7529748380814743,-0.8796492791481234,0.8286532638357874,-0.7587630011124553,0.8796492791481234,-0.7529748380814743,-0.050996015312335996,-0.005788163030981064,0.09392283925732862,-0.1293588896584238,0.07274993844642186,0.10333957070370214,0.07275120795837868,0.1033410063753769
4.12,-0.7446501785747398,-0.8871979037424008,0.8362664304104034,-0.7509491464329605,0.8871979037424008,-0.7446501785747398,-0.050931473331997434,-0.006298967858220705,0.09464576058853927,-0.12832185092117476,0.07183055201386157,0.10406385068498647,0.0718318077573187,0.10406529907238452
4.13,-0.7362497548935909,-0.8946680077960287,0.8438059711018723,-0.7430590077829591,0.8946680077960287,-0.7362497548935909,-0.050862036694156454,-0.006809252889368178,0.09535945029760583,-0.1272776126447241,0.07090365544771071,0.10477944059120947,0.07090489730166198,0.10478090156472142
4.14,-0.7277743071146238,-0.9020588319260608,0.8512711234337369,-0.7350932777868768,0.9020588319260608,-0.7277743071146238,-0.050787708492323946,-0.007318970672253067,0.09606383369749344,-0.12622626210935062,0.06996933199519884,0.10548626490749857,0.0699705598397352,0.10548773833627982
4.15,-0.7192245829067712,-0.9093696237138787,0.8586611314280271,-0.7270526566758208,0.9093696237138787,-0.7192245829067712,-0.050708492285851614,-0.007828073769049593,0.09675883693750982,-0.12516788734657405,0.0690276656641311,0.10618424890427036,0.0690288793699609,0.10618573465617318
4.16,-0.7106013374659386,-0.9165996377809528,0.8659752456810644,-0.7189378522267565,0.9165996377809528,-0.7106013374659386,-0.05062439209988834,-0.008336514760817981,0.09744438701077612,-0.12410257713126518,0.06807874119291757,0.10687331864463712,0.06807994063352443,0.10687481658626728
4.17,-0.7019053334488822,-0.9237481358639994,0.8732127234387081,-0.7107495797009278,0.9237481358639994,-0.7019053334488822,-0.05053541242529125,-0.008844246252045607,0.09812041176136814,-0.12303042097368135,0.06712264405383905,0.10755340099190214,0.0671238291069677,0.10755491098864518
4.18,-0.6931373409063384,-0.9308143868895081,0.8803728286710135,-0.7024885617815315,0.9308143868895081,-0.6931373409063384,-0.05044155821849461,-0.009351220875193134,0.09878683989185287,-0.12195150911142719,0.0661594604426039,0.10822442361694318,0.06616063099470355,0.10822594553299891
4.19,-0.6842981372154144,-0.9377976670476484,0.8874548321463154,-0.6941555285106502,0.9377976670476484,-0.6842981372154144,-0.05034283490133307,-0.009857391295235773,0.09944360097022023,-0.12086593250134241,0.06518927728722002,0.10888631500562784,0.06519043322146037,0.10888784870395293
4.2,-0.6753885070112399,-0.9446972598655368,0.8944580115047114,-0.6857512172254452,0.9446972598655368,-0.6753885070112399,-0.050239248360825384,-0.010362710214205317,0.10009062543759731,-0.1197737828113146,0.06421218223095959,0.10953900446595988,0.06421332342464832,0.10954054980831386
4.21,-0.6664092421178744,-0.9515124562798719,0.9013816513309627,-0.6772763724936093,0.9515124562798719,-0.6664092421178744,-0.0501308049489092,-0.010867130375734835,0.1007278446148394,-0.11867515241202325,0.0632282636081749,0.1101824221352512,0.06322938994665407,0.11018397898225102
4.22,-0.6573611414785098,-0.958242554708908,0.9082250432267711,-0.6687317460481057,0.958242554708908,-0.6573611414785098,-0.050017511482136845,-0.011370604569595932,0.10135519070976078,-0.11757013436860962,0.062237610450848635,0.11081649898733659,0.0622387218270631,0.11081806719839986
4.23,-0.648245011084935,-0.9648868611237813,0.9149874858824577,-0.6601180967211739,0.9648868611237813,-0.648245011084935,-0.049899375241323596,-0.0118730856362389,0.10197259682385638,-0.11645882243227645,0.061240312499045935,0.11144116683954852,0.06124140879480904,0.11144274627289602
4.24,-0.6390616639062978,-0.9714446891191689,0.9216682851480137,-0.6514361903776272,0.9714446891191689,-0.6390616639062978,-0.049776403971155236,-0.012374526471329417,0.10257999695974174,-0.11534131103181863,0.06023646016300788,0.11205635835959171,0.06023754126025363,0.11205794887233185
4.25,-0.6298119198171526,-0.9779153599832787,0.9282667541035283,-0.6426867998474339,0.9779153599832787,-0.6298119198171526,-0.049648605879750396,-0.012874880030281366,0.1031773260271165,-0.11421769526508467,0.05922614451376074,0.1126620070725286,0.059227210307191205,0.11266360852063939
4.26,-0.6204966055248133,-0.9842982027671596,0.93478221312898,-0.6338707048576014,0.9842982027671596,-0.6204966055248133,-0.0495159896381796,-0.013374099332788103,0.10376451985001693,-0.11308807089036811,0.0582094573083598,0.11325804736755707,0.058210507684791496,0.11325965960589714
