t,x,z,xdot,zdot
4.745,-4.754375498699417,-1.762944401104681,-1.0019758690620386,-0.3837923622815776
4.75,-4.759385378044728,-1.764863362916089,-1.0019758690620386,-0.3837923622815779
4.755,-4.7643952573900386,-1.766782324727497,-1.0019758690620386,-0.3837923622815782
4.76,-4.769405136735349,-1.768701286538905,-1.0019758690620386,-0.3837923622815785
4.765,-4.77441501608066,-1.7706202483503128,-1.0019758690620386,-0.38379236228157876
4.7700000000000005,-4.77942489542597,-1.7725392101617208,-1.0019758690620386,-0.38379236228157904
4.775,-4.784434774771281,-1.7744581719731287,-1.0019758690620386,-0.3837923622815793
4.78,-4.789444654116592,-1.7763771337845367,-1.0019758690620386,-0.3837923622815796
4.785,-4.794454533461902,-1.7782960955959446,-1.0019758690620386,-0.3837923622815798
4.79,-4.799464412807213,-1.7802150574073525,-1.0019758690620386,-0.38379236228158004
4.795,-4.804474292152523,-1.7821340192187605,-1.0019758690620386,-0.38379236228158026
4.8,-4.809484171497834,-1.7840529810301684,-1.0019758690620386,-0.3837923622815805
4.805,-4.814494050843145,-1.7859719428415763,-1.0019758690620386,-0.3837923622815807
4.8100000000000005,-4.819503930188455,-1.7878909046529843,-1.0019758690620386,-0.3837923622815809
4.815,-4.824513809533766,-1.7898098664643922,-1.0019758690620386,-0.38379236228158115
4.82,-4.8295236888790765,-1.7917288282758002,-1.0019758690620386,-0.38379236228158137
4.825,-4.834533568224387,-1.793647790087208,-1.0019758690620386,-0.38379236228158153
4.83,-4.839543447569698,-1.795566751898616,-1.0019758690620386,-0.3837923622815817
4.835,-4.844553326915008,-1.797485713710024,-1.0019758690620386,-0.38379236228158187
4.84,-4.849563206260319,-1.799404675521432,-1.0019758690620386,-0.38379236228158203
4.845,-4.8545730856056295,-1.8013236373328398,-1.0019758690620386,-0.3837923622815822
4.8500000000000005,-4.85958296495094,-1.8032425991442478,-1.0019758690620386,-0.38379236228158237
4.855,-4.864592844296251,-1.8051615609556557,-1.0019758690620386,-0.38379236228158253
4.86,-4.869602723641561,-1.8070805227670637,-1.0019758690620386,-0.3837923622815827
4.865,-4.874612602986872,-1.8089994845784716,-1.0019758690620386,-0.38379236228158287
4.87,-4.8796224823321825,-1.8109184463898795,-1.0019758690620386,-0.383792362281583
4.875,-4.884632361677493,-1.8128374082012875,-1.0019758690620386,-0.38379236228158314
4.88,-4.889642241022804,-1.8147563700126954,-1.0019758690620386,-0.38379236228158325
4.885,-4.894652120368114,-1.8166753318241033,-1.0019758690620386,-0.38379236228158337
4.89,-4.899661999713425,-1.8185942936355113,-1.0019758690620386,-0.3837923622815835
4.8950000000000005,-4.904671879058736,-1.8205132554469192,-1.0019758690620386,-0.3837923622815836
4.9,-4.909681758404046,-1.8224322172583272,-1.0019758690620386,-0.3837923622815837
4.905,-4.914691637749357,-1.824351179069735,-1.0019758690620386,-0.3837923622815838
4.91,-4.919701517094667,-1.826270140881143,-1.0019758690620386,-0.3837923622815839
4.915,-4.924711396439978,-1.828189102692551,-1.0019758690620386,-0.38379236228158403
4.92,-4.929721275785289,-1.830108064503959,-1.0019758690620386,-0.38379236228158414
4.925,-4.934731155130599,-1.8320270263153668,-1.0019758690620386,-0.38379236228158425
4.93,-4.93974103447591,-1.8339459881267748,-1.0019758690620386,-0.38379236228158436
4.9350000000000005,-4.9447509138212205,-1.8358649499381827,-1.0019758690620386,-0.3837923622815845
4.94,-4.949760793166531,-1.8377839117495907,-1.0019758690620386,-0.3837923622815846
4.945,-4.954770672511842,-1.8397028735609986,-1.0019758690620386,-0.3837923622815847
4.95,-4.959780551857152,-1.8416218353724065,-1.0019758690620386,-0.38379236228158475
4.955,-4.964790431202463,-1.8435407971838145,-1.0019758690620386,-0.3837923622815848
4.96,-4.9698003105477735,-1.8454597589952224,-1.0019758690620386,-0.38379236228158486
4.965,-4.974810189893084,-1.8473787208066303,-1.0019758690620386,-0.3837923622815849
4.97,-4.979820069238395,-1.8492976826180383,-1.0019758690620386,-0.383792362281585
4.9750000000000005,-4.984829948583705,-1.8512166444294462,-1.0019758690620386,-0.38379236228158503
4.98,-4.989839827929016,-1.8531356062408542,-1.0019758690620386,-0.3837923622815851
4.985,-4.9948497072743265,-1.855054568052262,-1.0019758690620386,-0.38379236228158514
4.99,-4.999859586619637,-1.85697352986367,-1.0019758690620386,-0.3837923622815852
4.995,-5.004869465964948,-1.858892491675078,-1.0019758690620386,-0.38379236228158525
5.0,-5.009879345310258,-1.860811453486486,-1.0019758690620386,-0.3837923622815853
5.005,-5.014889224655569,-1.8627304152978938,-1.0019758690620386,-0.38379236228158536
5.01,-5.01989910400088,-1.8646493771093018,-1.0019758690620386,-0.3837923622815854
5.015,-5.02490898334619,-1.8665683389207097,-1.0019758690620386,-0.3837923622815855
5.0200000000000005,-5.029918862691501,-1.8684873007321177,-1.0019758690620386,-0.38379236228158553
5.025,-5.034928742036811,-1.8704062625435256,-1.0019758690620386,-0.3837923622815856
5.03,-5.039938621382122,-1.8723252243549335,-1.0019758690620386,-0.38379236228158564
5.035,-5.044948500727433,-1.8742441861663415,-1.0019758690620386,-0.3837923622815857
5.04,-5.049958380072743,-1.8761631479777494,-1.0019758690620386,-0.38379236228158575
5.045,-5.054968259418054,-1.8780821097891574,-1.0019758690620386,-0.3837923622815858
5.05,-5.059978138763364,-1.8800010716005653,-1.0019758690620386,-0.38379236228158586
5.055,-5.064988018108675,-1.8819200334119732,-1.0019758690620386,-0.3837923622815859
5.0600000000000005,-5.069997897453986,-1.8838389952233812,-1.0019758690620386,-0.383792362281586
5.065,-5.075007776799296,-1.885757957034789,-1.0019758690620386,-0.38379236228158603
5.07,-5.080017656144607,-1.887676918846197,-1.0019758690620386,-0.3837923622815861
5.075,-5.0850275354899175,-1.889595880657605,-1.0019758690620386,-0.38379236228158614
5.08,-5.090037414835228,-1.891514842469013,-1.0019758690620386,-0.3837923622815862
5.085,-5.095047294180539,-1.8934338042804209,-1.0019758690620386,-0.38379236228158625
5.09,-5.100057173525849,-1.8953527660918288,-1.0019758690620386,-0.3837923622815863
5.095,-5.10506705287116,-1.8972717279032367,-1.0019758690620386,-0.3837923622815863
5.1000000000000005,-5.1100769322164705,-1.8991906897146447,-1.0019758690620386,-0.38379236228158636
5.105,-5.115086811561781,-1.9011096515260526,-1.0019758690620386,-0.38379236228158636
5.11,-5.120096690907092,-1.9030286133374605,-1.0019758690620386,-0.38379236228158636
5.115,-5.125106570252402,-1.9049475751488685,-1.0019758690620386,-0.38379236228158636
5.12,-5.130116449597713,-1.9068665369602764,-1.0019758690620386,-0.38379236228158636
5.125,-5.135126328943024,-1.9087854987716844,-1.0019758690620386,-0.38379236228158636
5.13,-5.140136208288334,-1.9107044605830923,-1.0019758690620386,-0.38379236228158636
5.135,-5.145146087633645,-1.9126234223945002,-1.0019758690620386,-0.38379236228158636
5.14,-5.150155966978955,-1.9145423842059082,-1.0019758690620386,-0.38379236228158636
5.1450000000000005,-5.155165846324266,-1.916461346017316,-1.0019758690620386,-0.38379236228158636
5.15,-5.160175725669577,-1.918380307828724,-1.0019758690620386,-0.38379236228158636
5.155,-5.165185605014887,-1.920299269640132,-1.0019758690620386,-0.38379236228158636
5.16,-5.170195484360198,-1.92221823145154,-1.0019758690620386,-0.38379236228158636
5.165,-5.175205363705508,-1.9241371932629479,-1.0019758690620386,-0.38379236228158636
5.17,-5.180215243050819,-1.9260561550743558,-1.0019758690620386,-0.38379236228158636
5.175,-5.18522512239613,-1.9279751168857637,-1.0019758690620386,-0.38379236228158636
5.18,-5.19023500174144,-1.9298940786971717,-1.0019758690620386,-0.38379236228158636
5.1850000000000005,-5.195244881086751,-1.9318130405085796,-1.0019758690620386,-0.38379236228158636
5.19,-5.2002547604320615,-1.9337320023199875,-1.0019758690620386,-0.38379236228158636
5.195,-5.205264639777372,-1.9356509641313955,-1.0019758690620386,-0.38379236228158636
5.2,-5.210274519122683,-1.9375699259428034,-1.0019758690620386,-0.38379236228158636
5.205,-5.215284398467993,-1.9394888877542114,-1.0019758690620386,-0.38379236228158636
5.21,-5.220294277813304,-1.9414078495656193,-1.0019758690620386,-0.38379236228158636
5.215,-5.2253041571586145,-1.9433268113770272,-1.0019758690620386,-0.38379236228158636
5.22,-5.230314036503925,-1.9452457731884352,-1.0019758690620386,-0.38379236228158636
5.2250000000000005,-5.235323915849236,-1.947164734999843,-1.0019758690620386,-0.38379236228158636
5.23,-5.240333795194546,-1.949083696811251,-1.0019758690620386,-0.38379236228158636
5.235,-5.245343674539857,-1.951002658622659,-1.0019758690620386,-0.38379236228158636
5.24,-5.250353553885168,-1.952921620434067,-1.0019758690620386,-0.38379236228158636
5.245,-5.255363433230478,-1.9548405822454749,-1.0019758690620386,-0.38379236228158636
5.25,-5.260373312575789,-1.9567595440568828,-1.0019758690620386,-0.38379236228158636
5.255,-5.265383191921099,-1.9586785058682907,-1.0019758690620386,-0.38379236228158636
5.26,-5.27039307126641,-1.9605974676796987,-1.0019758690620386,-0.38379236228158636
5.265,-5.275402950611721,-1.9625164294911066,-1.0019758690620386,-0.38379236228158636
5.2700000000000005,-5.280412829957031,-1.9644353913025145,-1.0019758690620386,-0.38379236228158636
5.275,-5.285422709302342,-1.9663543531139225,-1.0019758690620386,-0.38379236228158636
5.28,-5.290432588647652,-1.9682733149253304,-1.0019758690620386,-0.38379236228158636
5.285,-5.295442467992963,-1.9701922767367384,-1.0019758690620386,-0.38379236228158636
5.29,-5.300452347338274,-1.9721112385481463,-1.0019758690620386,-0.38379236228158636
5.295,-5.305462226683584,-1.9740302003595542,-1.0019758690620386,-0.38379236228158636
5.3,-5.310472106028895,-1.9759491621709622,-1.0019758690620386,-0.38379236228158636
5.305,-5.3154819853742055,-1.97786812398237,-1.0019758690620386,-0.38379236228158636
5.3100000000000005,-5.320491864719516,-1.979787085793778,-1.0019758690620386,-0.38379236228158636
5.315,-5.325501744064827,-1.981706047605186,-1.0019758690620386,-0.38379236228158636
5.32,-5.330511623410137,-1.983625009416594,-1.0019758690620386,-0.38379236228158636
5.325,-5.335521502755448,-1.9855439712280019,-1.0019758690620386,-0.38379236228158636
5.33,-5.3405313821007585,-1.9874629330394098,-1.0019758690620386,-0.38379236228158636
5.335,-5.345541261446069,-1.9893818948508177,-1.0019758690620386,-0.38379236228158636
5.34,-5.35055114079138,-1.9913008566622257,-1.0019758690620386,-0.38379236228158636
5.345,-5.35556102013669,-1.9932198184736336,-1.0019758690620386,-0.38379236228158636
5.3500000000000005,-5.360570899482001,-1.9951387802850415,-1.0019758690620386,-0.38379236228158636
5.355,-5.3655807788273115,-1.9970577420964495,-1.0019758690620386,-0.38379236228158636
5.36,-5.370590658172622,-1.9989767039078574,-1.0019758690620386,-0.38379236228158636
5.365,-5.375600537517933,-2.0008956657192654,-1.0019758690620386,-0.38379236228158636
5.37,-5.380610416863243,-2.002814627530673,-1.0019758690620386,-0.38379236228158636
5.375,-5.385620296208554,-2.004733589342081,-1.0019758690620386,-0.38379236228158636
5.38,-5.390630175553865,-2.0066525511534885,-1.0019758690620386,-0.38379236228158636
5.385,-5.395640054899175,-2.008571512964896,-1.0019758690620386,-0.38379236228158636
5.39,-5.400649934244486,-2.010490474776304,-1.0019758690620386,-0.38379236228158636
5.3950000000000005,-5.405659813589796,-2.0124094365877117,-1.0019758690620386,-0.38379236228158636
5.4,-5.410669692935107,-2.0143283983991194,-1.0019758690620386,-0.38379236228158636
5.405,-5.415679572280418,-2.016247360210527,-1.0019758690620386,-0.38379236228158636
5.41,-5.420689451625728,-2.018166322021935,-1.0019758690620386,-0.38379236228158636
5.415,-5.425699330971039,-2.0200852838333425,-1.0019758690620386,-0.38379236228158636
5.42,-5.4307092103163495,-2.0220042456447502,-1.0019758690620386,-0.38379236228158636
5.425,-5.43571908966166,-2.023923207456158,-1.0019758690620386,-0.38379236228158636
5.43,-5.440728969006971,-2.0258421692675657,-1.0019758690620386,-0.38379236228158636
5.4350000000000005,-5.445738848352281,-2.0277611310789734,-1.0019758690620386,-0.38379236228158636
5.44,-5.450748727697592,-2.029680092890381,-1.0019758690620386,-0.38379236228158636
5.445,-5.4557586070429025,-2.031599054701789,-1.0019758690620386,-0.38379236228158636
5.45,-5.460768486388213,-2.0335180165131965,-1.0019758690620386,-0.38379236228158636
5.455,-5.465778365733524,-2.0354369783246042,-1.0019758690620386,-0.38379236228158636
5.46,-5.470788245078834,-2.037355940136012,-1.0019758690620386,-0.38379236228158636
5.465,-5.475798124424145,-2.0392749019474197,-1.0019758690620386,-0.38379236228158636
5.47,-5.4808080037694555,-2.0411938637588274,-1.0019758690620386,-0.38379236228158636
5.4750000000000005,-5.485817883114766,-2.043112825570235,-1.0019758690620386,-0.38379236228158636
5.48,-5.490827762460077,-2.045031787381643,-1.0019758690620386,-0.38379236228158636
5.485,-5.495837641805387,-2.0469507491930505,-1.0019758690620386,-0.38379236228158636
5.49,-5.500847521150698,-2.0488697110044582,-1.0019758690620386,-0.38379236228158636
5.495,-5.505857400496009,-2.050788672815866,-1.0019758690620386,-0.38379236228158636
5.5,-5.510867279841319,-2.0527076346272737,-1.0019758690620386,-0.38379236228158636
5.505,-5.51587715918663,-2.0546265964386814,-1.0019758690620386,-0.38379236228158636
5.51,-5.52088703853194,-2.056545558250089,-1.0019758690620386,-0.38379236228158636
5.515,-5.525896917877251,-2.058464520061497,-1.0019758690620386,-0.38379236228158636
5.5200000000000005,-5.530906797222562,-2.0603834818729045,-1.0019758690620386,-0.38379236228158636
5.525,-5.535916676567872,-2.0623024436843123,-1.0019758690620386,-0.38379236228158636
5.53,-5.540926555913183,-2.06422140549572,-1.0019758690620386,-0.38379236228158636
5.535,-5.5459364352584934,-2.0661403673071277,-1.0019758690620386,-0.38379236228158636
5.54,-5.550946314603804,-2.0680593291185354,-1.0019758690620386,-0.38379236228158636
5.545,-5.555956193949115,-2.069978290929943,-1.0019758690620386,-0.38379236228158636
5.55,-5.560966073294425,-2.071897252741351,-1.0019758690620386,-0.38379236228158636
5.555,-5.565975952639736,-2.0738162145527586,-1.0019758690620386,-0.38379236228158636
5.5600000000000005,-5.5709858319850465,-2.0757351763641663,-1.0019758690620386,-0.38379236228158636
5.565,-5.575995711330357,-2.077654138175574,-1.0019758690620386,-0.38379236228158636
5.57,-5.581005590675668,-2.0795730999869817,-1.0019758690620386,-0.38379236228158636
5.575,-5.586015470020978,-2.0814920617983894,-1.0019758690620386,-0.38379236228158636
5.58,-5.591025349366289,-2.083411023609797,-1.0019758690620386,-0.38379236228158636
5.585,-5.5960352287115995,-2.085329985421205,-1.0019758690620386,-0.38379236228158636
5.59,-5.60104510805691,-2.0872489472326126,-1.0019758690620386,-0.38379236228158636
5.595,-5.606054987402221,-2.0891679090440203,-1.0019758690620386,-0.38379236228158636
5.6000000000000005,-5.611064866747531,-2.091086870855428,-1.0019758690620386,-0.38379236228158636
5.605,-5.616074746092842,-2.0930058326668357,-1.0019758690620386,-0.38379236228158636
5.61,-5.621084625438153,-2.0949247944782434,-1.0019758690620386,-0.38379236228158636
5.615,-5.626094504783463,-2.096843756289651,-1.0019758690620386,-0.38379236228158636
5.62,-5.631104384128774,-2.098762718101059,-1.0019758690620386,-0.38379236228158636
5.625,-5.636114263474084,-2.1006816799124666,-1.0019758690620386,-0.38379236228158636
5.63,-5.641124142819395,-2.1026006417238743,-1.0019758690620386,-0.38379236228158636
5.635,-5.646134022164706,-2.104519603535282,-1.0019758690620386,-0.38379236228158636
5.64,-5.651143901510016,-2.1064385653466897,-1.0019758690620386,-0.38379236228158636
5.6450000000000005,-5.656153780855327,-2.1083575271580974,-1.0019758690620386,-0.38379236228158636
5.65,-5.661163660200637,-2.110276488969505,-1.0019758690620386,-0.38379236228158636
5.655,-5.666173539545948,-2.112195450780913,-1.0019758690620386,-0.38379236228158636
5.66,-5.671183418891259,-2.1141144125923206,-1.0019758690620386,-0.38379236228158636
5.665,-5.676193298236569,-2.1160333744037283,-1.0019758690620386,-0.38379236228158636
5.67,-5.68120317758188,-2.117952336215136,-1.0019758690620386,-0.38379236228158636
5.675,-5.6862130569271905,-2.1198712980265437,-1.0019758690620386,-0.38379236228158636
5.68,-5.691222936272501,-2.1217902598379514,-1.0019758690620386,-0.38379236228158636
5.6850000000000005,-5.696232815617812,-2.123709221649359,-1.0019758690620386,-0.38379236228158636
5.69,-5.701242694963122,-2.125628183460767,-1.0019758690620386,-0.38379236228158636
5.695,-5.706252574308433,-2.1275471452721746,-1.0019758690620386,-0.38379236228158636
5.7,-5.7112624536537435,-2.1294661070835823,-1.0019758690620386,-0.38379236228158636
5.705,-5.716272332999054,-2.13138506889499,-1.0019758690620386,-0.38379236228158636
5.71,-5.721282212344365,-2.1333040307063977,-1.0019758690620386,-0.38379236228158636
5.715,-5.726292091689675,-2.1352229925178055,-1.0019758690620386,-0.38379236228158636
5.72,-5.731301971034986,-2.137141954329213,-1.0019758690620386,-0.38379236228158636
5.7250000000000005,-5.736311850380297,-2.139060916140621,-1.0019758690620386,-0.38379236228158636
5.73,-5.741321729725607,-2.1409798779520286,-1.0019758690620386,-0.38379236228158636
5.735,-5.746331609070918,-2.1428988397634363,-1.0019758690620386,-0.38379236228158636
5.74,-5.751341488416228,-2.144817801574844,-1.0019758690620386,-0.38379236228158636
5.745,-5.756351367761539,-2.1467367633862517,-1.0019758690620386,-0.38379236228158636
5.75,-5.76136124710685,-2.1486557251976595,-1.0019758690620386,-0.38379236228158636
5.755,-5.76637112645216,-2.150574687009067,-1.0019758690620386,-0.38379236228158636
5.76,-5.771381005797471,-2.152493648820475,-1.0019758690620386,-0.38379236228158636
5.765,-5.776390885142781,-2.1544126106318826,-1.0019758690620386,-0.38379236228158636
5.7700000000000005,-5.781400764488092,-2.1563315724432903,-1.0019758690620386,-0.38379236228158636
5.775,-5.786410643833403,-2.158250534254698,-1.0019758690620386,-0.38379236228158636
5.78,-5.791420523178713,-2.1601694960661058,-1.0019758690620386,-0.38379236228158636
5.785,-5.796430402524024,-2.1620884578775135,-1.0019758690620386,-0.38379236228158636
5.79,-5.8014402818693345,-2.164007419688921,-1.0019758690620386,-0.38379236228158636
5.795,-5.806450161214645,-2.165926381500329,-1.0019758690620386,-0.38379236228158636
5.8,-5.811460040559956,-2.1678453433117366,-1.0019758690620386,-0.38379236228158636
5.805,-5.816469919905266,-2.1697643051231443,-1.0019758690620386,-0.38379236228158636
5.8100000000000005,-5.821479799250577,-2.171683266934552,-1.0019758690620386,-0.38379236228158636
5.815,-5.8264896785958875,-2.1736022287459598,-1.0019758690620386,-0.38379236228158636
5.82,-5.831499557941198,-2.1755211905573675,-1.0019758690620386,-0.38379236228158636
5.825,-5.836509437286509,-2.177440152368775,-1.0019758690620386,-0.38379236228158636
5.83,-5.841519316631819,-2.179359114180183,-1.0019758690620386,-0.38379236228158636
5.835,-5.84652919597713,-2.1812780759915906,-1.0019758690620386,-0.38379236228158636
5.84,-5.8515390753224406,-2.1831970378029983,-1.0019758690620386,-0.38379236228158636
5.845,-5.856548954667751,-2.185115999614406,-1.0019758690620386,-0.38379236228158636
5.8500000000000005,-5.861558834013062,-2.1870349614258138,-1.0019758690620386,-0.38379236228158636
5.855,-5.866568713358372,-2.1889539232372215,-1.0019758690620386,-0.38379236228158636
5.86,-5.871578592703683,-2.190872885048629,-1.0019758690620386,-0.38379236228158636
5.865,-5.876588472048994,-2.192791846860037,-1.0019758690620386,-0.38379236228158636
5.87,-5.881598351394304,-2.1947108086714446,-1.0019758690620386,-0.38379236228158636
5.875,-5.886608230739615,-2.1966297704828524,-1.0019758690620386,-0.38379236228158636
5.88,-5.891618110084925,-2.19854873229426,-1.0019758690620386,-0.38379236228158636
5.885,-5.896627989430236,-2.200467694105668,-1.0019758690620386,-0.38379236228158636
5.89,-5.901637868775547,-2.2023866559170755,-1.0019758690620386,-0.38379236228158636
5.8950000000000005,-5.906647748120857,-2.204305617728483,-1.0019758690620386,-0.38379236228158636
5.9,-5.911657627466168,-2.206224579539891,-1.0019758690620386,-0.38379236228158636
5.905,-5.9166675068114785,-2.2081435413512986,-1.0019758690620386,-0.38379236228158636
5.91,-5.921677386156789,-2.2100625031627064,-1.0019758690620386,-0.38379236228158636
5.915,-5.9266872655021,-2.211981464974114,-1.0019758690620386,-0.38379236228158636
5.92,-5.93169714484741,-2.213900426785522,-1.0019758690620386,-0.38379236228158636
5.925,-5.936707024192721,-2.2158193885969295,-1.0019758690620386,-0.38379236228158636
5.93,-5.9417169035380315,-2.2177383504083372,-1.0019758690620386,-0.38379236228158636
5.9350000000000005,-5.946726782883342,-2.219657312219745,-1.0019758690620386,-0.38379236228158636
5.94,-5.951736662228653,-2.2215762740311527,-1.0019758690620386,-0.38379236228158636
5.945,-5.956746541573963,-2.2234952358425604,-1.0019758690620386,-0.38379236228158636
5.95,-5.961756420919274,-2.225414197653968,-1.0019758690620386,-0.38379236228158636
5.955,-5.9667663002645845,-2.227333159465376,-1.0019758690620386,-0.38379236228158636
5.96,-5.971776179609895,-2.2292521212767835,-1.0019758690620386,-0.38379236228158636
5.965,-5.976786058955206,-2.2311710830881912,-1.0019758690620386,-0.38379236228158636
5.97,-5.981795938300516,-2.233090044899599,-1.0019758690620386,-0.38379236228158636
5.9750000000000005,-5.986805817645827,-2.2350090067110067,-1.0019758690620386,-0.38379236228158636
5.98,-5.991815696991138,-2.2369279685224144,-1.0019758690620386,-0.38379236228158636
5.985,-5.996825576336448,-2.238846930333822,-1.0019758690620386,-0.38379236228158636
5.99,-6.001835455681759,-2.24076589214523,-1.0019758690620386,-0.38379236228158636
5.995,-6.006845335027069,-2.2426848539566375,-1.0019758690620386,-0.38379236228158636
6.0,-6.01185521437238,-2.2446038157680452,-1.0019758690620386,-0.38379236228158636
6.005,-6.016865093717691,-2.246522777579453,-1.0019758690620386,-0.38379236228158636
6.01,-6.021874973063001,-2.2484417393908607,-1.0019758690620386,-0.38379236228158636
6.015000000000001,-6.026884852408312,-2.2503607012022684,-1.0019758690620386,-0.38379236228158636
6.0200000000000005,-6.0318947317536225,-2.252279663013676,-1.0019758690620386,-0.38379236228158636
6.025,-6.036904611098933,-2.254198624825084,-1.0019758690620386,-0.38379236228158636
6.03,-6.041914490444244,-2.2561175866364915,-1.0019758690620386,-0.38379236228158636
6.035,-6.046924369789554,-2.2580365484478992,-1.0019758690620386,-0.38379236228158636
6.04,-6.051934249134865,-2.259955510259307,-1.0019758690620386,-0.38379236228158636
6.045,-6.0569441284801755,-2.2618744720707147,-1.0019758690620386,-0.38379236228158636
6.05,-6.061954007825486,-2.2637934338821224,-1.0019758690620386,-0.38379236228158636
6.055,-6.066963887170797,-2.26571239569353,-1.0019758690620386,-0.38379236228158636
6.0600000000000005,-6.071973766516107,-2.267631357504938,-1.0019758690620386,-0.38379236228158636
6.065,-6.076983645861418,-2.2695503193163455,-1.0019758690620386,-0.38379236228158636
6.07,-6.0819935252067285,-2.2714692811277533,-1.0019758690620386,-0.38379236228158636
6.075,-6.087003404552039,-2.273388242939161,-1.0019758690620386,-0.38379236228158636
6.08,-6.09201328389735,-2.2753072047505687,-1.0019758690620386,-0.38379236228158636
6.085,-6.09702316324266,-2.2772261665619764,-1.0019758690620386,-0.38379236228158636
6.09,-6.102033042587971,-2.279145128373384,-1.0019758690620386,-0.38379236228158636
6.095,-6.107042921933282,-2.281064090184792,-1.0019758690620386,-0.38379236228158636
6.1000000000000005,-6.112052801278592,-2.2829830519961996,-1.0019758690620386,-0.38379236228158636
6.105,-6.117062680623903,-2.2849020138076073,-1.0019758690620386,-0.38379236228158636
6.11,-6.122072559969213,-2.286820975619015,-1.0019758690620386,-0.38379236228158636
6.115,-6.127082439314524,-2.2887399374304227,-1.0019758690620386,-0.38379236228158636
6.12,-6.132092318659835,-2.2906588992418304,-1.0019758690620386,-0.38379236228158636
6.125,-6.137102198005145,-2.292577861053238,-1.0019758690620386,-0.38379236228158636
6.13,-6.142112077350456,-2.294496822864646,-1.0019758690620386,-0.38379236228158636
6.135,-6.147121956695766,-2.2964157846760536,-1.0019758690620386,-0.38379236228158636
6.140000000000001,-6.152131836041077,-2.2983347464874613,-1.0019758690620386,-0.38379236228158636
6.1450000000000005,-6.157141715386388,-2.300253708298869,-1.0019758690620386,-0.38379236228158636
6.15,-6.162151594731698,-2.3021726701102767,-1.0019758690620386,-0.38379236228158636
6.155,-6.167161474077009,-2.3040916319216844,-1.0019758690620386,-0.38379236228158636
6.16,-6.1721713534223195,-2.306010593733092,-1.0019758690620386,-0.38379236228158636
6.165,-6.17718123276763,-2.3079295555445,-1.0019758690620386,-0.38379236228158636
6.17,-6.182191112112941,-2.3098485173559076,-1.0019758690620386,-0.38379236228158636
6.175,-6.187200991458251,-2.3117674791673153,-1.0019758690620386,-0.38379236228158636
6.18,-6.192210870803562,-2.313686440978723,-1.0019758690620386,-0.38379236228158636
6.1850000000000005,-6.1972207501488725,-2.3156054027901307,-1.0019758690620386,-0.38379236228158636
6.19,-6.202230629494183,-2.3175243646015384,-1.0019758690620386,-0.38379236228158636
6.195,-6.207240508839494,-2.319443326412946,-1.0019758690620386,-0.38379236228158636
6.2,-6.212250388184804,-2.321362288224354,-1.0019758690620386,-0.38379236228158636
6.205,-6.217260267530115,-2.3232812500357616,-1.0019758690620386,-0.38379236228158636
6.21,-6.222270146875426,-2.3252002118471693,-1.0019758690620386,-0.38379236228158636
6.215,-6.227280026220736,-2.327119173658577,-1.0019758690620386,-0.38379236228158636
6.22,-6.232289905566047,-2.3290381354699847,-1.0019758690620386,-0.38379236228158636
6.2250000000000005,-6.237299784911357,-2.3309570972813924,-1.0019758690620386,-0.38379236228158636
6.23,-6.242309664256668,-2.3328760590928,-1.0019758690620386,-0.38379236228158636
6.235,-6.247319543601979,-2.334795020904208,-1.0019758690620386,-0.38379236228158636
6.24,-6.252329422947289,-2.3367139827156156,-1.0019758690620386,-0.38379236228158636
6.245,-6.2573393022926,-2.3386329445270233,-1.0019758690620386,-0.38379236228158636
6.25,-6.26234918163791,-2.340551906338431,-1.0019758690620386,-0.38379236228158636
6.255,-6.267359060983221,-2.3424708681498387,-1.0019758690620386,-0.38379236228158636
6.26,-6.272368940328532,-2.3443898299612465,-1.0019758690620386,-0.38379236228158636
6.265000000000001,-6.277378819673842,-2.346308791772654,-1.0019758690620386,-0.38379236228158636
6.2700000000000005,-6.282388699019153,-2.348227753584062,-1.0019758690620386,-0.38379236228158636
6.275,-6.2873985783644635,-2.3501467153954696,-1.0019758690620386,-0.38379236228158636
6.28,-6.292408457709774,-2.3520656772068773,-1.0019758690620386,-0.38379236228158636
6.285,-6.297418337055085,-2.353984639018285,-1.0019758690620386,-0.38379236228158636
6.29,-6.302428216400395,-2.3559036008296927,-1.0019758690620386,-0.38379236228158636
6.295,-6.307438095745706,-2.3578225626411005,-1.0019758690620386,-0.38379236228158636
6.3,-6.3124479750910165,-2.359741524452508,-1.0019758690620386,-0.38379236228158636
6.305,-6.317457854436327,-2.361660486263916,-1.0019758690620386,-0.38379236228158636
6.3100000000000005,-6.322467733781638,-2.3635794480753236,-1.0019758690620386,-0.38379236228158636
6.315,-6.327477613126948,-2.3654984098867313,-1.0019758690620386,-0.38379236228158636
6.32,-6.332487492472259,-2.367417371698139,-1.0019758690620386,-0.38379236228158636
6.325,-6.33749737181757,-2.3693363335095468,-1.0019758690620386,-0.38379236228158636
6.33,-6.34250725116288,-2.3712552953209545,-1.0019758690620386,-0.38379236228158636
6.335,-6.347517130508191,-2.373174257132362,-1.0019758690620386,-0.38379236228158636
6.34,-6.352527009853501,-2.37509321894377,-1.0019758690620386,-0.38379236228158636
6.345,-6.357536889198812,-2.3770121807551776,-1.0019758690620386,-0.38379236228158636
6.3500000000000005,-6.362546768544123,-2.3789311425665853,-1.0019758690620386,-0.38379236228158636
